year,quarter,name,rssdid,Lender_Name,Lender_Id
2009,3,WASHITA STATE BANK,1856,,
2009,4,WASHITA STATE BANK,1856,,
2009,1,FARMERS & MERCHANTS BANK,2040,,
2009,2,FARMERS & MERCHANTS BANK,2040,,
2009,3,FARMERS & MERCHANTS BANK,2040,,
2009,4,FARMERS & MERCHANTS BANK,2040,,
2009,1,LAMAR NATIONAL BANK,2161,,
2009,2,LAMAR NATIONAL BANK,2161,,
2009,3,LAMAR NATIONAL BANK,2161,,
2009,4,LAMAR NATIONAL BANK,2161,,
2009,1,ORITANI BANK,2376,,
2009,2,ORITANI BANK,2376,,
2009,3,ORITANI BANK,2376,,
2009,4,ORITANI BANK,2376,,
2009,1,THUNDER BANK,2451,,
2009,2,THUNDER BANK,2451,,
2009,3,THUNDER BANK,2451,,
2009,4,THUNDER BANK,2451,,
2009,1,STATE BANK OF MARIETTA,2554,,
2009,2,STATE BANK OF MARIETTA,2554,,
2009,3,STATE BANK OF MARIETTA,2554,,
2009,4,STATE BANK OF MARIETTA,2554,,
2009,1,"ALBANY BANK & TRUST CO., NATIONAL ASSOCIATION",2732,,
2009,2,"ALBANY BANK & TRUST CO., NATIONAL ASSOCIATION",2732,,
2009,3,"ALBANY BANK & TRUST CO., NATIONAL ASSOCIATION",2732,,
2009,4,"ALBANY BANK & TRUST CO., NATIONAL ASSOCIATION",2732,,
2009,1,GENOA NATIONAL BANK,2750,,
2009,2,GENOA NATIONAL BANK,2750,,
2009,3,GENOA NATIONAL BANK,2750,,
2009,4,GENOA NATIONAL BANK,2750,,
2009,1,SB&T BANK,2938,,
2009,2,SB&T BANK,2938,,
2009,3,SB&T BANK,2938,,
2009,4,SB&T BANK,2938,,
2009,1,"FIRST NATIONAL BANK OF GORDON, THE",3252,,
2009,2,"FIRST NATIONAL BANK OF GORDON, THE",3252,,
2009,3,"FIRST NATIONAL BANK OF GORDON, THE",3252,,
2009,4,"FIRST NATIONAL BANK OF GORDON, THE",3252,,
2009,1,FARMERS BANK OF GREEN CITY,3458,,
2009,2,FARMERS BANK OF GREEN CITY,3458,,
2009,3,FARMERS BANK OF GREEN CITY,3458,,
2009,4,FARMERS BANK OF GREEN CITY,3458,,
2009,1,"BANK OF CLARENDON, THE",3720,,
2009,2,"BANK OF CLARENDON, THE",3720,,
2009,3,"BANK OF CLARENDON, THE",3720,,
2009,4,"BANK OF CLARENDON, THE",3720,,
2009,1,FIRST CAPITAL BANK,3953,,
2009,2,FIRST CAPITAL BANK,3953,,
2009,3,FIRST CAPITAL BANK,3953,,
2009,4,FIRST CAPITAL BANK,3953,,
2009,1,FIRST NATIONAL BANK OF LAFOLLETTE,4138,,
2009,2,FIRST NATIONAL BANK OF LAFOLLETTE,4138,,
2009,3,FIRST NATIONAL BANK OF LAFOLLETTE,4138,,
2009,4,FIRST NATIONAL BANK OF LAFOLLETTE,4138,,
2009,1,KANZA BANK,4156,,
2009,2,KANZA BANK,4156,,
2009,3,KANZA BANK,4156,,
2009,4,KANZA BANK,4156,,
2009,1,FARMERS AND MERCHANTS BANK,4231,,
2009,2,FARMERS AND MERCHANTS BANK,4231,,
2009,3,FARMERS AND MERCHANTS BANK,4231,,
2009,4,FARMERS AND MERCHANTS BANK,4231,,
2009,1,FIRST NATIONAL BANK,4437,,
2009,2,FIRST NATIONAL BANK,4437,,
2009,3,FIRST NATIONAL BANK,4437,,
2009,4,FIRST NATIONAL BANK,4437,,
2009,1,AUSTIN BANK OF CHICAGO,4839,,
2009,2,AUSTIN BANK OF CHICAGO,4839,,
2009,3,AUSTIN BANK OF CHICAGO,4839,,
2009,4,AUSTIN BANK OF CHICAGO,4839,,
2009,1,STONEHAM SAVINGS BANK,5005,,
2009,2,STONEHAM SAVINGS BANK,5005,,
2009,3,STONEHAM SAVINGS BANK,5005,,
2009,4,STONEHAM SAVINGS BANK,5005,,
2009,1,FIRST CREDIT BANK,5069,,
2009,2,FIRST CREDIT BANK,5069,,
2009,3,FIRST CREDIT BANK,5069,,
2009,4,FIRST CREDIT BANK,5069,,
2009,1,FIRST STATE BANK OF BLAKELY,5135,,
2009,2,FIRST STATE BANK OF BLAKELY,5135,,
2009,3,FIRST STATE BANK OF BLAKELY,5135,,
2009,4,FIRST STATE BANK OF BLAKELY,5135,,
2009,1,ADAMS COUNTY NATIONAL BANK,5210,,
2009,2,ADAMS COUNTY NATIONAL BANK,5210,,
2009,3,ADAMS COUNTY NATIONAL BANK,5210,,
2009,4,ADAMS COUNTY NATIONAL BANK,5210,,
2009,1,HYDE PARK BANK & TRUST COMPANY,5331,,
2009,2,HYDE PARK BANK & TRUST COMPANY,5331,Hyde Park Bank,74125
2009,3,HYDE PARK BANK & TRUST COMPANY,5331,,
2009,4,HYDE PARK BANK & TRUST COMPANY,5331,,
2009,1,BANK OF AGRICULTURE AND COMMERCE,5461,,
2009,2,BANK OF AGRICULTURE AND COMMERCE,5461,,
2009,3,BANK OF AGRICULTURE AND COMMERCE,5461,,
2009,4,BANK OF AGRICULTURE AND COMMERCE,5461,,
2009,1,KEARNY COUNTY BANK,5751,,
2009,2,KEARNY COUNTY BANK,5751,,
2009,3,KEARNY COUNTY BANK,5751,,
2009,4,KEARNY COUNTY BANK,5751,,
2009,1,ALMA EXCHANGE BANK & TRUST,6039,,
2009,2,ALMA EXCHANGE BANK & TRUST,6039,,
2009,3,ALMA EXCHANGE BANK & TRUST,6039,,
2009,4,ALMA EXCHANGE BANK & TRUST,6039,,
2009,1,TALLAHATCHIE COUNTY BANK,6141,,
2009,2,TALLAHATCHIE COUNTY BANK,6141,,
2009,3,TALLAHATCHIE COUNTY BANK,6141,,
2009,4,TALLAHATCHIE COUNTY BANK,6141,,
2009,1,ANDERSON BROTHERS BANK,6329,,
2009,2,ANDERSON BROTHERS BANK,6329,,
2009,3,ANDERSON BROTHERS BANK,6329,,
2009,4,ANDERSON BROTHERS BANK,6329,,
2009,1,FIRST INDEPENDENT BANK,6972,,
2009,2,FIRST INDEPENDENT BANK,6972,,
2009,3,FIRST INDEPENDENT BANK,6972,First Independent Bank,58759
2009,3,FIRST INDEPENDENT BANK,6972,Independent Bank (TIB),32226
2009,4,FIRST INDEPENDENT BANK,6972,,
2009,1,BESSEMER TRUST COMPANY,7009,,
2009,2,BESSEMER TRUST COMPANY,7009,,
2009,3,BESSEMER TRUST COMPANY,7009,,
2009,4,BESSEMER TRUST COMPANY,7009,,
2009,1,"PEOPLES BANK, THE",7045,,
2009,2,"PEOPLES BANK, THE",7045,,
2009,3,"PEOPLES BANK, THE",7045,,
2009,4,"PEOPLES BANK, THE",7045,,
2009,1,STATE BANK OF BLUE RAPIDS,7157,,
2009,2,STATE BANK OF BLUE RAPIDS,7157,,
2009,3,STATE BANK OF BLUE RAPIDS,7157,,
2009,4,STATE BANK OF BLUE RAPIDS,7157,,
2009,1,BANK OF HARTINGTON,7456,,
2009,2,BANK OF HARTINGTON,7456,,
2009,3,BANK OF HARTINGTON,7456,,
2009,4,BANK OF HARTINGTON,7456,,
2009,1,"FOUR COUNTY BANK, THE",7634,,
2009,2,"FOUR COUNTY BANK, THE",7634,,
2009,3,"FOUR COUNTY BANK, THE",7634,,
2009,4,"FOUR COUNTY BANK, THE",7634,,
2009,1,PEOPLES BANK AND TRUST COMPANY OF POINTE COUPEE PARISH,8033,,
2009,2,PEOPLES BANK AND TRUST COMPANY OF POINTE COUPEE PARISH,8033,,
2009,3,PEOPLES BANK AND TRUST COMPANY OF POINTE COUPEE PARISH,8033,,
2009,4,PEOPLES BANK AND TRUST COMPANY OF POINTE COUPEE PARISH,8033,,
2009,1,"PERRYTON NATIONAL BANK, THE",8462,,
2009,2,"PERRYTON NATIONAL BANK, THE",8462,,
2009,3,"PERRYTON NATIONAL BANK, THE",8462,,
2009,4,"PERRYTON NATIONAL BANK, THE",8462,,
2009,1,"PLEASANTS COUNTY BANK, THE",8631,,
2009,2,"PLEASANTS COUNTY BANK, THE",8631,,
2009,3,"PLEASANTS COUNTY BANK, THE",8631,,
2009,4,"PLEASANTS COUNTY BANK, THE",8631,,
2009,1,FIDELITY BANK,9357,,
2009,2,FIDELITY BANK,9357,,
2009,3,FIDELITY BANK,9357,,
2009,4,FIDELITY BANK,9357,,
2009,1,ADAMS COUNTY BANK,9553,,
2009,2,ADAMS COUNTY BANK,9553,,
2009,3,ADAMS COUNTY BANK,9553,,
2009,4,ADAMS COUNTY BANK,9553,,
2009,1,AMBOY BANK,9807,,
2009,2,AMBOY BANK,9807,,
2009,3,AMBOY BANK,9807,,
2009,4,AMBOY BANK,9807,,
2009,1,"FIRST STATE BANK AND TRUST COMPANY OF LARNED, THE",9955,,
2009,2,"FIRST STATE BANK AND TRUST COMPANY OF LARNED, THE",9955,,
2009,3,"FIRST STATE BANK AND TRUST COMPANY OF LARNED, THE",9955,,
2009,4,"FIRST STATE BANK AND TRUST COMPANY OF LARNED, THE",9955,,
2009,1,FIRST NATIONAL BANK & TRUST CO. IN LARNED,10157,,
2009,2,FIRST NATIONAL BANK & TRUST CO. IN LARNED,10157,,
2009,3,FIRST NATIONAL BANK & TRUST CO. IN LARNED,10157,,
2009,4,FIRST NATIONAL BANK & TRUST CO. IN LARNED,10157,,
2009,1,"BANK OF ELK RIVER, THE",10250,,
2009,2,"BANK OF ELK RIVER, THE",10250,,
2009,3,"BANK OF ELK RIVER, THE",10250,,
2009,4,"BANK OF ELK RIVER, THE",10250,,
2009,1,FIRST STATE BANK,10849,,
2009,2,FIRST STATE BANK,10849,,
2009,3,FIRST STATE BANK,10849,,
2009,4,FIRST STATE BANK,10849,,
2009,1,PLATTE VALLEY STATE BANK AND TRUST COMPANY,10858,,
2009,2,PLATTE VALLEY STATE BANK AND TRUST COMPANY,10858,,
2009,3,PLATTE VALLEY STATE BANK AND TRUST COMPANY,10858,,
2009,4,PLATTE VALLEY STATE BANK AND TRUST COMPANY,10858,,
2009,1,LAKE-OSCEOLA STATE BANK,11145,,
2009,2,LAKE-OSCEOLA STATE BANK,11145,,
2009,3,LAKE-OSCEOLA STATE BANK,11145,,
2009,4,LAKE-OSCEOLA STATE BANK,11145,,
2009,1,FIRST NATIONAL BANK OF CLARKSDALE,11640,,
2009,2,FIRST NATIONAL BANK OF CLARKSDALE,11640,,
2009,3,FIRST NATIONAL BANK OF CLARKSDALE,11640,,
2009,4,FIRST NATIONAL BANK OF CLARKSDALE,11640,,
2009,1,"FARMERS BANK, THE",11837,,
2009,2,"FARMERS BANK, THE",11837,,
2009,3,"FARMERS BANK, THE",11837,,
2009,4,"FARMERS BANK, THE",11837,,
2009,1,FIRST NATIONAL BANK SOUTH,12030,,
2009,2,FIRST NATIONAL BANK SOUTH,12030,,
2009,3,FIRST NATIONAL BANK SOUTH,12030,,
2009,4,FIRST NATIONAL BANK SOUTH,12030,,
2009,1,"CLEVELAND STATE BANK, THE",12142,,
2009,2,"CLEVELAND STATE BANK, THE",12142,,
2009,3,"CLEVELAND STATE BANK, THE",12142,,
2009,4,"CLEVELAND STATE BANK, THE",12142,,
2009,1,BANK NORTH,12245,,
2009,2,BANK NORTH,12245,,
2009,3,BANK NORTH,12245,,
2009,4,BANK NORTH,12245,,
2009,1,"HUNTINGTON NATIONAL BANK, THE",12311,Huntington National Bank,17130
2009,2,"HUNTINGTON NATIONAL BANK, THE",12311,,
2009,3,"HUNTINGTON NATIONAL BANK, THE",12311,,
2009,4,"HUNTINGTON NATIONAL BANK, THE",12311,,
2009,1,PORTAGE COUNTY BANK,12647,,
2009,2,PORTAGE COUNTY BANK,12647,,
2009,3,PORTAGE COUNTY BANK,12647,,
2009,4,PORTAGE COUNTY BANK,12647,,
2009,1,EMERALD BANK,12656,,
2009,2,EMERALD BANK,12656,,
2009,3,EMERALD BANK,12656,,
2009,4,EMERALD BANK,12656,,
2009,1,OAK BANK,12937,,
2009,2,OAK BANK,12937,,
2009,3,OAK BANK,12937,,
2009,4,OAK BANK,12937,,
2009,1,FARMERS BANK & TRUST COMPANY,12946,,
2009,2,FARMERS BANK & TRUST COMPANY,12946,,
2009,3,FARMERS BANK & TRUST COMPANY,12946,,
2009,4,FARMERS BANK & TRUST COMPANY,12946,,
2009,1,BANK OF NEBRASKA,12955,,
2009,2,BANK OF NEBRASKA,12955,,
2009,3,BANK OF NEBRASKA,12955,,
2009,4,BANK OF NEBRASKA,12955,,
2009,1,"TRADERS BANK, INC.",13037,,
2009,2,"TRADERS BANK, INC.",13037,,
2009,3,"TRADERS BANK, INC.",13037,,
2009,4,"TRADERS BANK, INC.",13037,,
2009,1,BRISTOL COUNTY SAVINGS BANK,13103,,
2009,2,BRISTOL COUNTY SAVINGS BANK,13103,,
2009,3,BRISTOL COUNTY SAVINGS BANK,13103,,
2009,4,BRISTOL COUNTY SAVINGS BANK,13103,,
2009,1,ELYSIAN BANK,13251,,
2009,2,ELYSIAN BANK,13251,,
2009,3,ELYSIAN BANK,13251,,
2009,4,ELYSIAN BANK,13251,,
2009,1,BANK OF LEWELLEN,13457,,
2009,2,BANK OF LEWELLEN,13457,,
2009,3,BANK OF LEWELLEN,13457,,
2009,4,BANK OF LEWELLEN,13457,,
2009,1,LINCOLN COMMUNITY BANK,14052,,
2009,2,LINCOLN COMMUNITY BANK,14052,,
2009,3,LINCOLN COMMUNITY BANK,14052,,
2009,4,LINCOLN COMMUNITY BANK,14052,,
2009,1,F & C BANK,14155,,
2009,2,F & C BANK,14155,,
2009,3,F & C BANK,14155,,
2009,4,F & C BANK,14155,,
2009,1,FIRST SECURITY BANK - EVANSVILLE,14454,,
2009,2,FIRST SECURITY BANK - EVANSVILLE,14454,,
2009,3,FIRST SECURITY BANK - EVANSVILLE,14454,,
2009,4,FIRST SECURITY BANK - EVANSVILLE,14454,,
2009,1,BANK OF LOCUST GROVE,14650,,
2009,2,BANK OF LOCUST GROVE,14650,,
2009,3,BANK OF LOCUST GROVE,14650,,
2009,4,BANK OF LOCUST GROVE,14650,,
2009,1,"FARMERS STATE BANK OF BUCKLIN, KANSAS, THE",14753,,
2009,2,"FARMERS STATE BANK OF BUCKLIN, KANSAS, THE",14753,,
2009,3,"FARMERS STATE BANK OF BUCKLIN, KANSAS, THE",14753,,
2009,4,"FARMERS STATE BANK OF BUCKLIN, KANSAS, THE",14753,,
2009,1,BANK OF EASTERN OREGON,14865,,
2009,2,BANK OF EASTERN OREGON,14865,,
2009,3,BANK OF EASTERN OREGON,14865,,
2009,4,BANK OF EASTERN OREGON,14865,,
2009,1,"FIRST FEDERAL BANK LITTLEFIELD, TEXAS, SSB",14977,,
2009,2,"FIRST FEDERAL BANK LITTLEFIELD, TEXAS, SSB",14977,,
2009,3,"FIRST FEDERAL BANK LITTLEFIELD, TEXAS, SSB",14977,,
2009,4,"FIRST FEDERAL BANK LITTLEFIELD, TEXAS, SSB",14977,,
2009,1,PARK NATIONAL BANK,15536,,
2009,2,PARK NATIONAL BANK,15536,Park National Bank,65366
2009,3,PARK NATIONAL BANK,15536,,
2009,1,WAKULLA BANK,16337,,
2009,2,WAKULLA BANK,16337,,
2009,3,WAKULLA BANK,16337,,
2009,4,WAKULLA BANK,16337,,
2009,1,DOUGLAS COUNTY BANK,16458,,
2009,2,DOUGLAS COUNTY BANK,16458,,
2009,3,DOUGLAS COUNTY BANK,16458,,
2009,4,DOUGLAS COUNTY BANK,16458,,
2009,1,NORTHVIEW BANK,16551,,
2009,2,NORTHVIEW BANK,16551,,
2009,3,NORTHVIEW BANK,16551,,
2009,4,NORTHVIEW BANK,16551,,
2009,1,"ELBERFELD STATE BANK, THE",16748,,
2009,2,"ELBERFELD STATE BANK, THE",16748,,
2009,3,"ELBERFELD STATE BANK, THE",16748,,
2009,4,"ELBERFELD STATE BANK, THE",16748,,
2009,1,"WEST MICHIGAN SAVINGS BANK, THE",16944,,
2009,2,"WEST MICHIGAN SAVINGS BANK, THE",16944,,
2009,3,"WEST MICHIGAN SAVINGS BANK, THE",16944,,
2009,4,"WEST MICHIGAN SAVINGS BANK, THE",16944,,
2009,1,FIRST STATE BANK OF FERTILE,16953,,
2009,2,FIRST STATE BANK OF FERTILE,16953,,
2009,3,FIRST STATE BANK OF FERTILE,16953,,
2009,4,FIRST STATE BANK OF FERTILE,16953,,
2009,1,"HAVERFORD TRUST COMPANY, THE",17110,,
2009,2,"HAVERFORD TRUST COMPANY, THE",17110,,
2009,3,"HAVERFORD TRUST COMPANY, THE",17110,,
2009,4,"HAVERFORD TRUST COMPANY, THE",17110,,
2009,1,"FIRST MERCHANTS BANK, NATIONAL ASSOCIATION",17147,,
2009,2,"FIRST MERCHANTS BANK, NATIONAL ASSOCIATION",17147,First Merchants Bank NA,58127
2009,3,"FIRST MERCHANTS BANK, NATIONAL ASSOCIATION",17147,,
2009,4,"FIRST MERCHANTS BANK, NATIONAL ASSOCIATION",17147,,
2009,1,"FIRST NATIONAL BANK IN MARLOW, THE",17259,,
2009,2,"FIRST NATIONAL BANK IN MARLOW, THE",17259,,
2009,3,"FIRST NATIONAL BANK IN MARLOW, THE",17259,,
2009,4,"FIRST NATIONAL BANK IN MARLOW, THE",17259,,
2009,1,BANK OF THE CASCADES,17464,,
2009,2,BANK OF THE CASCADES,17464,,
2009,3,BANK OF THE CASCADES,17464,,
2009,4,BANK OF THE CASCADES,17464,,
2009,1,"BANK OF BRIDGER, NATIONAL ASSOCIATION",17950,,
2009,2,"BANK OF BRIDGER, NATIONAL ASSOCIATION",17950,,
2009,3,"BANK OF BRIDGER, NATIONAL ASSOCIATION",17950,,
2009,4,"BANK OF BRIDGER, NATIONAL ASSOCIATION",17950,,
2009,1,"FIRST NATIONAL BANK OF BASTROP, THE",18050,,
2009,2,"FIRST NATIONAL BANK OF BASTROP, THE",18050,,
2009,3,"FIRST NATIONAL BANK OF BASTROP, THE",18050,,
2009,4,"FIRST NATIONAL BANK OF BASTROP, THE",18050,,
2009,1,"SOUTH CENTRAL BANK, NATIONAL ASSOCIATION",18135,,
2009,2,"SOUTH CENTRAL BANK, NATIONAL ASSOCIATION",18135,,
2009,3,"SOUTH CENTRAL BANK, NATIONAL ASSOCIATION",18135,,
2009,4,"SOUTH CENTRAL BANK, NATIONAL ASSOCIATION",18135,,
2009,1,BALLY SAVINGS BANK,18377,,
2009,2,BALLY SAVINGS BANK,18377,,
2009,3,BALLY SAVINGS BANK,18377,,
2009,4,BALLY SAVINGS BANK,18377,,
2009,1,"FARMERS AND MERCHANTS BANK OF WESTERN PENNSYLVANIA, NATIONAL ASSOCIATION",18827,,
2009,2,"FARMERS AND MERCHANTS BANK OF WESTERN PENNSYLVANIA, NATIONAL ASSOCIATION",18827,,
2009,3,"FARMERS AND MERCHANTS BANK OF WESTERN PENNSYLVANIA, NATIONAL ASSOCIATION",18827,,
2009,4,"FARMERS AND MERCHANTS BANK OF WESTERN PENNSYLVANIA, NATIONAL ASSOCIATION",18827,,
2009,1,CAPON VALLEY BANK,18836,,
2009,2,CAPON VALLEY BANK,18836,,
2009,3,CAPON VALLEY BANK,18836,,
2009,4,CAPON VALLEY BANK,18836,,
2009,1,BANK 7,18854,,
2009,2,BANK 7,18854,,
2009,3,BANK 7,18854,,
2009,4,BANK 7,18854,,
2009,1,"FIRST STATE BANK OF BURLINGAME, THE",18957,,
2009,2,"FIRST STATE BANK OF BURLINGAME, THE",18957,,
2009,3,"FIRST STATE BANK OF BURLINGAME, THE",18957,,
2009,4,"FIRST STATE BANK OF BURLINGAME, THE",18957,,
2009,1,SECURITY BANK AND TRUST COMPANY,19356,,
2009,2,SECURITY BANK AND TRUST COMPANY,19356,,
2009,3,SECURITY BANK AND TRUST COMPANY,19356,,
2009,4,SECURITY BANK AND TRUST COMPANY,19356,,
2009,1,STANDARD BANK AND TRUST COMPANY,19730,,
2009,2,STANDARD BANK AND TRUST COMPANY,19730,,
2009,3,STANDARD BANK AND TRUST COMPANY,19730,,
2009,4,STANDARD BANK AND TRUST COMPANY,19730,,
2009,1,CITIZENS BANK OF AMERICUS,19936,,
2009,2,CITIZENS BANK OF AMERICUS,19936,,
2009,3,CITIZENS BANK OF AMERICUS,19936,,
2009,4,CITIZENS BANK OF AMERICUS,19936,,
2009,1,FARMERS BUILDING AND SAVINGS BANK,19972,,
2009,2,FARMERS BUILDING AND SAVINGS BANK,19972,,
2009,3,FARMERS BUILDING AND SAVINGS BANK,19972,,
2009,4,FARMERS BUILDING AND SAVINGS BANK,19972,,
2009,1,SECURITY BANK,20053,,
2009,2,SECURITY BANK,20053,Security Bank Corp,91304
2009,3,SECURITY BANK,20053,,
2009,4,SECURITY BANK,20053,,
2009,1,FARMERS STATE BANK,20147,,
2009,1,FIRST HERITAGE BANK,20370,First Heritage Bank,55509
2009,2,FIRST HERITAGE BANK,20370,,
2009,3,FIRST HERITAGE BANK,20370,,
2009,4,FIRST HERITAGE BANK,20370,,
2009,1,FIRST NATIONAL BANK OF PORT ALLEGANY,20512,,
2009,2,FIRST NATIONAL BANK OF PORT ALLEGANY,20512,,
2009,3,FIRST NATIONAL BANK OF PORT ALLEGANY,20512,,
2009,4,FIRST NATIONAL BANK OF PORT ALLEGANY,20512,,
2009,1,MCNB BANK AND TRUST CO.,20633,,
2009,2,MCNB BANK AND TRUST CO.,20633,,
2009,3,MCNB BANK AND TRUST CO.,20633,,
2009,4,MCNB BANK AND TRUST CO.,20633,,
2009,1,GRANITE FALLS BANK,20857,,
2009,2,GRANITE FALLS BANK,20857,,
2009,3,GRANITE FALLS BANK,20857,,
2009,4,GRANITE FALLS BANK,20857,,
2009,1,HOME VALLEY BANK,20866,,
2009,2,HOME VALLEY BANK,20866,,
2009,3,HOME VALLEY BANK,20866,,
2009,4,HOME VALLEY BANK,20866,,
2009,1,STATE BANK OF BURRTON,21256,,
2009,2,STATE BANK OF BURRTON,21256,,
2009,3,STATE BANK OF BURRTON,21256,,
2009,4,STATE BANK OF BURRTON,21256,,
2009,1,AMERICAN STATE BANK OF GRYGLA,21359,,
2009,2,AMERICAN STATE BANK OF GRYGLA,21359,,
2009,3,AMERICAN STATE BANK OF GRYGLA,21359,,
2009,4,AMERICAN STATE BANK OF GRYGLA,21359,,
2009,1,TECHE BANK AND TRUST COMPANY,21630,,
2009,2,TECHE BANK AND TRUST COMPANY,21630,,
2009,3,TECHE BANK AND TRUST COMPANY,21630,,
2009,4,TECHE BANK AND TRUST COMPANY,21630,,
2009,1,ALLIANCE BANK,21658,,
2009,2,ALLIANCE BANK,21658,,
2009,3,ALLIANCE BANK,21658,,
2009,4,ALLIANCE BANK,21658,,
2009,1,UNION BANK & TRUST COMPANY,22048,,
2009,2,UNION BANK & TRUST COMPANY,22048,,
2009,3,UNION BANK & TRUST COMPANY,22048,,
2009,4,UNION BANK & TRUST COMPANY,22048,,
2009,1,FIRST NATIONAL BANK AND TRUST COMPANY,22356,,
2009,2,FIRST NATIONAL BANK AND TRUST COMPANY,22356,,
2009,3,FIRST NATIONAL BANK AND TRUST COMPANY,22356,,
2009,4,FIRST NATIONAL BANK AND TRUST COMPANY,22356,,
2009,1,FIRST NATIONAL BANK AND TRUST COMPANY OF LEAVENWORTH,22459,,
2009,2,FIRST NATIONAL BANK AND TRUST COMPANY OF LEAVENWORTH,22459,,
2009,3,FIRST NATIONAL BANK AND TRUST COMPANY OF LEAVENWORTH,22459,,
2009,4,FIRST NATIONAL BANK AND TRUST COMPANY OF LEAVENWORTH,22459,,
2009,1,STATE SAVINGS BANK,22543,,
2009,2,STATE SAVINGS BANK,22543,,
2009,3,STATE SAVINGS BANK,22543,,
2009,4,STATE SAVINGS BANK,22543,,
2009,1,FIRST SOUTHEAST BANK,22552,,
2009,2,FIRST SOUTHEAST BANK,22552,Southeast Bank,54303
2009,3,FIRST SOUTHEAST BANK,22552,,
2009,4,FIRST SOUTHEAST BANK,22552,,
2009,1,WEST UNION BANK,22730,,
2009,2,WEST UNION BANK,22730,,
2009,3,WEST UNION BANK,22730,,
2009,4,WEST UNION BANK,22730,,
2009,1,FARMERS & MERCHANTS BANK,22936,,
2009,2,FARMERS & MERCHANTS BANK,22936,,
2009,3,FARMERS & MERCHANTS BANK,22936,,
2009,4,FARMERS & MERCHANTS BANK,22936,,
2009,1,FIRST NATIONAL BANK,22954,,
2009,2,FIRST NATIONAL BANK,22954,,
2009,3,FIRST NATIONAL BANK,22954,,
2009,4,FIRST NATIONAL BANK,22954,,
2009,1,CB&T BANK OF MIDDLE GEORGIA,23036,,
2009,2,CB&T BANK OF MIDDLE GEORGIA,23036,,
2009,3,CB&T BANK OF MIDDLE GEORGIA,23036,,
2009,4,CB&T BANK OF MIDDLE GEORGIA,23036,,
2009,1,WEST MICHIGAN BANK & TRUST,23045,,
2009,2,WEST MICHIGAN BANK & TRUST,23045,,
