year,quarter,name,rssdid,Lender_Name,Lender_Id
2013,1,OCEAN CITY HOME BANK,3177,,
2013,2,OCEAN CITY HOME BANK,3177,,
2013,3,OCEAN CITY HOME BANK,3177,,
2013,4,OCEAN CITY HOME BANK,3177,,
2013,1,"FIRST NATIONAL BANK OF GORDON, THE",3252,,
2013,2,"FIRST NATIONAL BANK OF GORDON, THE",3252,,
2013,3,"FIRST NATIONAL BANK OF GORDON, THE",3252,,
2013,4,"FIRST NATIONAL BANK OF GORDON, THE",3252,,
2013,1,FARMERS BANK OF GREEN CITY,3458,,
2013,2,FARMERS BANK OF GREEN CITY,3458,,
2013,3,FARMERS BANK OF GREEN CITY,3458,,
2013,4,FARMERS BANK OF GREEN CITY,3458,,
2013,1,"BANK OF CLARENDON, THE",3720,,
2013,2,"BANK OF CLARENDON, THE",3720,,
2013,3,"BANK OF CLARENDON, THE",3720,,
2013,4,"BANK OF CLARENDON, THE",3720,,
2013,1,MIDCOUNTRY BANK,3971,,
2013,2,MIDCOUNTRY BANK,3971,,
2013,3,MIDCOUNTRY BANK,3971,,
2013,4,MIDCOUNTRY BANK,3971,,
2013,1,KANZA BANK,4156,,
2013,2,KANZA BANK,4156,,
2013,3,KANZA BANK,4156,,
2013,4,KANZA BANK,4156,,
2013,1,FARMERS AND MERCHANTS BANK,4231,,
2013,2,FARMERS AND MERCHANTS BANK,4231,,
2013,3,FARMERS AND MERCHANTS BANK,4231,,
2013,4,FARMERS AND MERCHANTS BANK,4231,,
2013,1,FIRST NATIONAL BANK,4437,,
2013,2,FIRST NATIONAL BANK,4437,,
2013,3,FIRST NATIONAL BANK,4437,,
2013,4,FIRST NATIONAL BANK,4437,,
2013,1,ABC BANK,4839,,
2013,2,ABC BANK,4839,,
2013,3,ABC BANK,4839,,
2013,4,ABC BANK,4839,,
2013,1,STONEHAM SAVINGS BANK,5005,,
2013,2,STONEHAM SAVINGS BANK,5005,,
2013,3,STONEHAM SAVINGS BANK,5005,,
2013,1,FIRST CREDIT BANK,5069,,
2013,2,FIRST CREDIT BANK,5069,,
2013,3,FIRST CREDIT BANK,5069,,
2013,4,FIRST CREDIT BANK,5069,,
2013,1,FIRST STATE BANK OF BLAKELY,5135,,
2013,2,FIRST STATE BANK OF BLAKELY,5135,,
2013,3,FIRST STATE BANK OF BLAKELY,5135,,
2013,4,FIRST STATE BANK OF BLAKELY,5135,,
2013,1,ACNB BANK,5210,,
2013,2,ACNB BANK,5210,,
2013,3,ACNB BANK,5210,,
2013,4,ACNB BANK,5210,,
2013,1,BANK OF AGRICULTURE AND COMMERCE,5461,,
2013,2,BANK OF AGRICULTURE AND COMMERCE,5461,,
2013,3,BANK OF AGRICULTURE AND COMMERCE,5461,,
2013,4,BANK OF AGRICULTURE AND COMMERCE,5461,,
2013,1,KEARNY COUNTY BANK,5751,,
2013,2,KEARNY COUNTY BANK,5751,,
2013,3,KEARNY COUNTY BANK,5751,,
2013,4,KEARNY COUNTY BANK,5751,,
2013,1,ALMA EXCHANGE BANK & TRUST,6039,,
2013,2,ALMA EXCHANGE BANK & TRUST,6039,,
2013,3,ALMA EXCHANGE BANK & TRUST,6039,,
2013,4,ALMA EXCHANGE BANK & TRUST,6039,,
2013,1,TALLAHATCHIE COUNTY BANK,6141,,
2013,2,TALLAHATCHIE COUNTY BANK,6141,,
2013,3,TALLAHATCHIE COUNTY BANK,6141,,
2013,4,TALLAHATCHIE COUNTY BANK,6141,,
2013,1,ANDERSON BROTHERS BANK,6329,,
2013,2,ANDERSON BROTHERS BANK,6329,,
2013,3,ANDERSON BROTHERS BANK,6329,,
2013,4,ANDERSON BROTHERS BANK,6329,,
2013,1,BESSEMER TRUST COMPANY,7009,,
2013,2,BESSEMER TRUST COMPANY,7009,,
2013,3,BESSEMER TRUST COMPANY,7009,,
2013,4,BESSEMER TRUST COMPANY,7009,,
2013,1,"PEOPLES BANK, THE",7045,,
2013,2,"PEOPLES BANK, THE",7045,,
2013,3,"PEOPLES BANK, THE",7045,,
2013,4,"PEOPLES BANK, THE",7045,,
2013,1,WALLKILL VALLEY FEDERAL SAVINGS AND LOAN ASSOCIATION,7072,,
2013,2,WALLKILL VALLEY FEDERAL SAVINGS AND LOAN ASSOCIATION,7072,,
2013,3,WALLKILL VALLEY FEDERAL SAVINGS AND LOAN ASSOCIATION,7072,,
2013,4,WALLKILL VALLEY FEDERAL SAVINGS AND LOAN ASSOCIATION,7072,,
2013,1,STATE BANK OF BLUE RAPIDS,7157,,
2013,2,STATE BANK OF BLUE RAPIDS,7157,,
2013,3,STATE BANK OF BLUE RAPIDS,7157,,
2013,4,STATE BANK OF BLUE RAPIDS,7157,,
2013,1,BANK OF HARTINGTON,7456,,
2013,2,BANK OF HARTINGTON,7456,,
2013,3,BANK OF HARTINGTON,7456,,
2013,4,BANK OF HARTINGTON,7456,,
2013,1,"FOUR COUNTY BANK, THE",7634,,
2013,2,"FOUR COUNTY BANK, THE",7634,,
2013,3,"FOUR COUNTY BANK, THE",7634,,
2013,4,"FOUR COUNTY BANK, THE",7634,,
2013,1,PEOPLES BANK AND TRUST COMPANY OF POINTE COUPEE PARISH,8033,,
2013,2,PEOPLES BANK AND TRUST COMPANY OF POINTE COUPEE PARISH,8033,,
2013,3,PEOPLES BANK AND TRUST COMPANY OF POINTE COUPEE PARISH,8033,,
2013,4,PEOPLES BANK AND TRUST COMPANY OF POINTE COUPEE PARISH,8033,,
2013,1,"PERRYTON NATIONAL BANK, THE",8462,,
2013,2,"PERRYTON NATIONAL BANK, THE",8462,,
2013,3,"PERRYTON NATIONAL BANK, THE",8462,,
2013,4,"PERRYTON NATIONAL BANK, THE",8462,,
2013,1,"PLEASANTS COUNTY BANK, THE",8631,,
2013,2,"PLEASANTS COUNTY BANK, THE",8631,,
2013,3,"PLEASANTS COUNTY BANK, THE",8631,,
2013,4,"PLEASANTS COUNTY BANK, THE",8631,,
2013,1,FIDELITY BANK,9357,,
2013,2,FIDELITY BANK,9357,,
2013,3,FIDELITY BANK,9357,,
2013,4,FIDELITY BANK,9357,,
2013,1,ADAMS COUNTY BANK,9553,,
2013,2,ADAMS COUNTY BANK,9553,,
2013,3,ADAMS COUNTY BANK,9553,,
2013,4,ADAMS COUNTY BANK,9553,,
2013,1,AMBOY BANK,9807,,
2013,2,AMBOY BANK,9807,,
2013,3,AMBOY BANK,9807,,
2013,4,AMBOY BANK,9807,,
2013,1,"FIRST STATE BANK AND TRUST COMPANY OF LARNED, THE",9955,,
2013,2,"FIRST STATE BANK AND TRUST COMPANY OF LARNED, THE",9955,,
2013,3,"FIRST STATE BANK AND TRUST COMPANY OF LARNED, THE",9955,,
2013,4,"FIRST STATE BANK AND TRUST COMPANY OF LARNED, THE",9955,,
2013,1,"BANK OF ELK RIVER, THE",10250,,
2013,2,"BANK OF ELK RIVER, THE",10250,,
2013,3,"BANK OF ELK RIVER, THE",10250,,
2013,4,"BANK OF ELK RIVER, THE",10250,,
2013,1,FIRST STATE BANK,10849,,
2013,2,FIRST STATE BANK,10849,,
2013,3,FIRST STATE BANK,10849,,
2013,4,FIRST STATE BANK,10849,,
2013,1,PLATTE VALLEY STATE BANK AND TRUST COMPANY,10858,,
2013,2,PLATTE VALLEY STATE BANK AND TRUST COMPANY,10858,,
2013,3,PLATTE VALLEY STATE BANK AND TRUST COMPANY,10858,,
2013,4,PLATTE VALLEY STATE BANK AND TRUST COMPANY,10858,,
2013,1,LAKE-OSCEOLA STATE BANK,11145,,
2013,2,LAKE-OSCEOLA STATE BANK,11145,,
2013,3,LAKE-OSCEOLA STATE BANK,11145,,
2013,4,LAKE-OSCEOLA STATE BANK,11145,,
2013,1,PULASKI BANK,11275,,
2013,2,PULASKI BANK,11275,,
2013,3,PULASKI BANK,11275,Pulaski Bank,63672
2013,4,PULASKI BANK,11275,,
2013,1,FIRST NATIONAL BANK OF CLARKSDALE,11640,,
2013,2,FIRST NATIONAL BANK OF CLARKSDALE,11640,,
2013,3,FIRST NATIONAL BANK OF CLARKSDALE,11640,,
2013,4,FIRST NATIONAL BANK OF CLARKSDALE,11640,,
2013,1,"FARMERS BANK, THE",11837,,
2013,2,"FARMERS BANK, THE",11837,,
2013,3,"FARMERS BANK, THE",11837,,
2013,4,"FARMERS BANK, THE",11837,,
2013,1,FIRST NATIONAL BANK SOUTH,12030,,
2013,2,FIRST NATIONAL BANK SOUTH,12030,,
2013,3,FIRST NATIONAL BANK SOUTH,12030,,
2013,4,FIRST NATIONAL BANK SOUTH,12030,,
2013,1,"CLEVELAND STATE BANK, THE",12142,,
2013,2,"CLEVELAND STATE BANK, THE",12142,,
2013,3,"CLEVELAND STATE BANK, THE",12142,,
2013,4,"CLEVELAND STATE BANK, THE",12142,,
2013,1,AMERICAN SAVINGS BANK,12179,,
2013,2,AMERICAN SAVINGS BANK,12179,,
2013,3,AMERICAN SAVINGS BANK,12179,,
2013,4,AMERICAN SAVINGS BANK,12179,,
2013,1,BANK NORTH,12245,,
2013,2,BANK NORTH,12245,,
2013,3,BANK NORTH,12245,,
2013,4,BANK NORTH,12245,,
2013,1,"HUNTINGTON NATIONAL BANK, THE",12311,Huntington National Bank,17130
2013,2,"HUNTINGTON NATIONAL BANK, THE",12311,,
2013,3,"HUNTINGTON NATIONAL BANK, THE",12311,,
2013,4,"HUNTINGTON NATIONAL BANK, THE",12311,,
2013,1,PORTAGE COUNTY BANK,12647,,
2013,2,PORTAGE COUNTY BANK,12647,,
2013,3,PORTAGE COUNTY BANK,12647,,
2013,4,PORTAGE COUNTY BANK,12647,,
2013,1,EMERALD BANK,12656,,
2013,2,EMERALD BANK,12656,,
2013,3,EMERALD BANK,12656,,
2013,4,EMERALD BANK,12656,,
2013,1,OAK BANK,12937,,
2013,2,OAK BANK,12937,,
2013,3,OAK BANK,12937,,
2013,4,OAK BANK,12937,,
2013,1,FARMERS BANK & TRUST COMPANY,12946,,
2013,2,FARMERS BANK & TRUST COMPANY,12946,,
2013,3,FARMERS BANK & TRUST COMPANY,12946,,
2013,4,FARMERS BANK & TRUST COMPANY,12946,,
2013,1,BANK OF NEBRASKA,12955,,
2013,2,BANK OF NEBRASKA,12955,,
2013,3,BANK OF NEBRASKA,12955,,
2013,4,BANK OF NEBRASKA,12955,,
2013,1,BRISTOL COUNTY SAVINGS BANK,13103,,
2013,2,BRISTOL COUNTY SAVINGS BANK,13103,,
2013,3,BRISTOL COUNTY SAVINGS BANK,13103,,
2013,4,BRISTOL COUNTY SAVINGS BANK,13103,,
2013,1,ELYSIAN BANK,13251,,
2013,2,ELYSIAN BANK,13251,,
2013,3,ELYSIAN BANK,13251,,
2013,4,ELYSIAN BANK,13251,,
2013,1,BANK OF LEWELLEN,13457,,
2013,2,BANK OF LEWELLEN,13457,,
2013,3,BANK OF LEWELLEN,13457,,
2013,4,BANK OF LEWELLEN,13457,,
2013,1,LINCOLN COMMUNITY BANK,14052,,
2013,2,LINCOLN COMMUNITY BANK,14052,,
2013,3,LINCOLN COMMUNITY BANK,14052,,
2013,4,LINCOLN COMMUNITY BANK,14052,,
2013,1,F & C BANK,14155,,
2013,2,F & C BANK,14155,,
2013,3,F & C BANK,14155,,
2013,4,F & C BANK,14155,,
2013,1,BANK OF LOCUST GROVE,14650,,
2013,2,BANK OF LOCUST GROVE,14650,,
2013,3,BANK OF LOCUST GROVE,14650,,
2013,4,BANK OF LOCUST GROVE,14650,,
2013,1,"FARMERS STATE BANK OF BUCKLIN, KANSAS, THE",14753,,
2013,2,"FARMERS STATE BANK OF BUCKLIN, KANSAS, THE",14753,,
2013,3,"FARMERS STATE BANK OF BUCKLIN, KANSAS, THE",14753,,
2013,4,"FARMERS STATE BANK OF BUCKLIN, KANSAS, THE",14753,,
2013,1,BANK OF EASTERN OREGON,14865,,
2013,2,BANK OF EASTERN OREGON,14865,,
2013,3,BANK OF EASTERN OREGON,14865,,
2013,4,BANK OF EASTERN OREGON,14865,,
2013,1,"FIRST FEDERAL BANK LITTLEFIELD, TEXAS, SSB",14977,,
2013,2,"FIRST FEDERAL BANK LITTLEFIELD, TEXAS, SSB",14977,,
2013,3,"FIRST FEDERAL BANK LITTLEFIELD, TEXAS, SSB",14977,,
2013,4,"FIRST FEDERAL BANK LITTLEFIELD, TEXAS, SSB",14977,,
2013,1,DOUGLAS COUNTY BANK,16458,,
2013,2,DOUGLAS COUNTY BANK,16458,,
2013,3,DOUGLAS COUNTY BANK,16458,,
2013,4,DOUGLAS COUNTY BANK,16458,,
2013,1,NORTHVIEW BANK,16551,,
2013,2,NORTHVIEW BANK,16551,,
2013,3,NORTHVIEW BANK,16551,,
2013,4,NORTHVIEW BANK,16551,,
2013,1,"ELBERFELD STATE BANK, THE",16748,,
2013,2,"ELBERFELD STATE BANK, THE",16748,,
2013,3,"ELBERFELD STATE BANK, THE",16748,,
2013,4,"ELBERFELD STATE BANK, THE",16748,,
2013,1,"WEST MICHIGAN SAVINGS BANK, THE",16944,,
2013,2,"WEST MICHIGAN SAVINGS BANK, THE",16944,,
2013,3,"WEST MICHIGAN SAVINGS BANK, THE",16944,,
2013,4,"WEST MICHIGAN SAVINGS BANK, THE",16944,,
2013,1,FIRST STATE BANK OF FERTILE,16953,,
2013,2,FIRST STATE BANK OF FERTILE,16953,,
2013,3,FIRST STATE BANK OF FERTILE,16953,,
2013,4,FIRST STATE BANK OF FERTILE,16953,,
2013,1,"HAVERFORD TRUST COMPANY, THE",17110,,
2013,2,"HAVERFORD TRUST COMPANY, THE",17110,,
2013,3,"HAVERFORD TRUST COMPANY, THE",17110,,
2013,4,"HAVERFORD TRUST COMPANY, THE",17110,,
2013,1,"FIRST MERCHANTS BANK, NATIONAL ASSOCIATION",17147,First Merchants Bank NA,58127
2013,2,"FIRST MERCHANTS BANK, NATIONAL ASSOCIATION",17147,,
2013,3,"FIRST MERCHANTS BANK, NATIONAL ASSOCIATION",17147,,
2013,4,"FIRST MERCHANTS BANK, NATIONAL ASSOCIATION",17147,,
2013,1,"FIRST NATIONAL BANK IN MARLOW, THE",17259,,
2013,2,"FIRST NATIONAL BANK IN MARLOW, THE",17259,,
2013,3,"FIRST NATIONAL BANK IN MARLOW, THE",17259,,
2013,4,"FIRST NATIONAL BANK IN MARLOW, THE",17259,,
2013,1,BANK OF THE CASCADES,17464,,
2013,2,BANK OF THE CASCADES,17464,,
2013,3,BANK OF THE CASCADES,17464,,
2013,4,BANK OF THE CASCADES,17464,Bank of the Cascades,62704
2013,1,"BANK OF BRIDGER, NATIONAL ASSOCIATION",17950,,
2013,2,"BANK OF BRIDGER, NATIONAL ASSOCIATION",17950,,
2013,3,"BANK OF BRIDGER, NATIONAL ASSOCIATION",17950,,
2013,4,"BANK OF BRIDGER, NATIONAL ASSOCIATION",17950,,
2013,1,ELIZABETHTON FEDERAL SAVINGS BANK,17978,,
2013,2,ELIZABETHTON FEDERAL SAVINGS BANK,17978,,
2013,3,ELIZABETHTON FEDERAL SAVINGS BANK,17978,,
2013,4,ELIZABETHTON FEDERAL SAVINGS BANK,17978,,
2013,1,"FIRST NATIONAL BANK OF BASTROP, THE",18050,,
2013,2,"FIRST NATIONAL BANK OF BASTROP, THE",18050,,
2013,3,"FIRST NATIONAL BANK OF BASTROP, THE",18050,,
2013,4,"FIRST NATIONAL BANK OF BASTROP, THE",18050,,
2013,1,"SOUTH CENTRAL BANK, NATIONAL ASSOCIATION",18135,,
2013,2,"SOUTH CENTRAL BANK, NATIONAL ASSOCIATION",18135,,
2013,3,"SOUTH CENTRAL BANK, NATIONAL ASSOCIATION",18135,,
2013,4,"SOUTH CENTRAL BANK, NATIONAL ASSOCIATION",18135,,
2013,1,BALLY SAVINGS BANK,18377,,
2013,2,BALLY SAVINGS BANK,18377,,
2013,3,BALLY SAVINGS BANK,18377,,
2013,4,BALLY SAVINGS BANK,18377,,
2013,1,"FARMERS AND MERCHANTS BANK OF WESTERN PENNSYLVANIA, NATIONAL ASSOCIATION",18827,,
2013,2,"FARMERS AND MERCHANTS BANK OF WESTERN PENNSYLVANIA, NATIONAL ASSOCIATION",18827,,
2013,3,"FARMERS AND MERCHANTS BANK OF WESTERN PENNSYLVANIA, NATIONAL ASSOCIATION",18827,,
2013,4,"FARMERS AND MERCHANTS BANK OF WESTERN PENNSYLVANIA, NATIONAL ASSOCIATION",18827,,
2013,1,CAPON VALLEY BANK,18836,,
2013,2,CAPON VALLEY BANK,18836,,
2013,3,CAPON VALLEY BANK,18836,,
2013,4,CAPON VALLEY BANK,18836,,
2013,1,BANK7,18854,,
2013,2,BANK7,18854,,
2013,3,BANK7,18854,,
2013,4,BANK7,18854,,
2013,1,SECURITY BANK AND TRUST COMPANY,19356,,
2013,2,SECURITY BANK AND TRUST COMPANY,19356,,
2013,3,SECURITY BANK AND TRUST COMPANY,19356,,
2013,4,SECURITY BANK AND TRUST COMPANY,19356,,
2013,1,STANDARD BANK AND TRUST COMPANY,19730,,
2013,2,STANDARD BANK AND TRUST COMPANY,19730,,
2013,3,STANDARD BANK AND TRUST COMPANY,19730,,
2013,4,STANDARD BANK AND TRUST COMPANY,19730,,
2013,1,CITIZENS BANK OF AMERICUS,19936,,
2013,2,CITIZENS BANK OF AMERICUS,19936,,
2013,3,CITIZENS BANK OF AMERICUS,19936,,
2013,4,CITIZENS BANK OF AMERICUS,19936,,
2013,1,FARMERS BUILDING AND SAVINGS BANK,19972,,
2013,2,FARMERS BUILDING AND SAVINGS BANK,19972,,
2013,3,FARMERS BUILDING AND SAVINGS BANK,19972,,
2013,4,FARMERS BUILDING AND SAVINGS BANK,19972,,
2013,1,SECURITY BANK,20053,Security Bank Corp,91304
2013,2,SECURITY BANK,20053,,
2013,3,SECURITY BANK,20053,,
2013,4,SECURITY BANK,20053,,
2013,1,FIRST NATIONAL BANK OF PORT ALLEGANY,20512,,
2013,2,FIRST NATIONAL BANK OF PORT ALLEGANY,20512,,
2013,3,FIRST NATIONAL BANK OF PORT ALLEGANY,20512,,
2013,4,FIRST NATIONAL BANK OF PORT ALLEGANY,20512,,
2013,1,MCNB BANK AND TRUST CO.,20633,,
2013,2,MCNB BANK AND TRUST CO.,20633,,
2013,3,MCNB BANK AND TRUST CO.,20633,,
2013,4,MCNB BANK AND TRUST CO.,20633,,
2013,1,GRANITE FALLS BANK,20857,,
2013,2,GRANITE FALLS BANK,20857,,
2013,3,GRANITE FALLS BANK,20857,,
2013,4,GRANITE FALLS BANK,20857,,
2013,1,STATE BANK OF BURRTON,21256,,
2013,2,STATE BANK OF BURRTON,21256,,
2013,3,STATE BANK OF BURRTON,21256,,
2013,4,STATE BANK OF BURRTON,21256,,
2013,1,AMERICAN STATE BANK OF GRYGLA,21359,,
2013,2,AMERICAN STATE BANK OF GRYGLA,21359,,
2013,3,AMERICAN STATE BANK OF GRYGLA,21359,,
2013,4,AMERICAN STATE BANK OF GRYGLA,21359,,
2013,1,TECHE BANK AND TRUST COMPANY,21630,,
2013,2,TECHE BANK AND TRUST COMPANY,21630,,
2013,3,TECHE BANK AND TRUST COMPANY,21630,,
2013,4,TECHE BANK AND TRUST COMPANY,21630,,
2013,1,ALLIANCE BANK,21658,Alliance Bank NA,53515
2013,2,ALLIANCE BANK,21658,,
2013,3,ALLIANCE BANK,21658,,
2013,4,ALLIANCE BANK,21658,,
2013,1,UNION BANK & TRUST COMPANY,22048,,
2013,2,UNION BANK & TRUST COMPANY,22048,,
2013,3,UNION BANK & TRUST COMPANY,22048,,
2013,4,UNION BANK & TRUST COMPANY,22048,,
2013,1,STATE SAVINGS BANK,22543,,
2013,2,STATE SAVINGS BANK,22543,,
2013,3,STATE SAVINGS BANK,22543,,
2013,4,STATE SAVINGS BANK,22543,,
2013,1,FIRST SOUTHEAST BANK,22552,,
2013,2,FIRST SOUTHEAST BANK,22552,,
2013,3,FIRST SOUTHEAST BANK,22552,,
2013,4,FIRST SOUTHEAST BANK,22552,,
2013,1,WEST UNION BANK,22730,,
2013,2,WEST UNION BANK,22730,,
2013,3,WEST UNION BANK,22730,,
2013,4,WEST UNION BANK,22730,,
2013,1,FARMERS & MERCHANTS BANK,22936,,
2013,2,FARMERS & MERCHANTS BANK,22936,,
2013,3,FARMERS & MERCHANTS BANK,22936,,
2013,4,FARMERS & MERCHANTS BANK,22936,,
2013,1,WEST MICHIGAN BANK & TRUST,23045,,
2013,2,WEST MICHIGAN BANK & TRUST,23045,,
2013,3,WEST MICHIGAN BANK & TRUST,23045,,
2013,4,WEST MICHIGAN BANK & TRUST,23045,,
2013,1,"FIRST NATIONAL BANK OF HENNING, THE",23456,,
2013,2,"FIRST NATIONAL BANK OF HENNING, THE",23456,,
2013,3,"FIRST NATIONAL BANK OF HENNING, THE",23456,,
2013,4,"FIRST NATIONAL BANK OF HENNING, THE",23456,,
2013,1,"BRIDGEHAMPTON NATIONAL BANK, THE",23504,,
2013,2,"BRIDGEHAMPTON NATIONAL BANK, THE",23504,,
2013,3,"BRIDGEHAMPTON NATIONAL BANK, THE",23504,,
2013,4,"BRIDGEHAMPTON NATIONAL BANK, THE",23504,,
2013,1,OSWEGO COMMUNITY BANK,23540,,
2013,1,COMMERCIAL BANK & TRUST COMPANY,23643,,
2013,2,COMMERCIAL BANK & TRUST COMPANY,23643,,
2013,3,COMMERCIAL BANK & TRUST COMPANY,23643,,
2013,4,COMMERCIAL BANK & TRUST COMPANY,23643,,
2013,1,FIRST NATIONAL COMMUNITY BANK,23755,,
2013,2,FIRST NATIONAL COMMUNITY BANK,23755,First National Community Bank,90587
2013,3,FIRST NATIONAL COMMUNITY BANK,23755,,
2013,4,FIRST NATIONAL COMMUNITY BANK,23755,,
2013,1,PUTNAM COUNTY SAVINGS BANK,24006,,
2013,2,PUTNAM COUNTY SAVINGS BANK,24006,,
2013,3,PUTNAM COUNTY SAVINGS BANK,24006,,
2013,4,PUTNAM COUNTY SAVINGS BANK,24006,,
2013,1,"GALION BUILDING AND LOAN BANK, THE",24378,,
2013,2,"GALION BUILDING AND LOAN BANK, THE",24378,,
2013,3,"GALION BUILDING AND LOAN BANK, THE",24378,,
2013,4,"GALION BUILDING AND LOAN BANK, THE",24378,,
2013,1,ROCKY MOUNTAIN BANK,24453,,
2013,2,ROCKY MOUNTAIN BANK,24453,,
2013,3,ROCKY MOUNTAIN BANK,24453,,
2013,4,ROCKY MOUNTAIN BANK,24453,,
2013,1,PRODUCE STATE BANK,24659,,
2013,2,PRODUCE STATE BANK,24659,,
2013,3,PRODUCE STATE BANK,24659,,
2013,4,PRODUCE STATE BANK,24659,,
2013,1,"BANK TEXAS, NATIONAL ASSOCIATION",24668,,
2013,2,"BANK TEXAS, NATIONAL ASSOCIATION",24668,,
2013,3,"BANK TEXAS, NATIONAL ASSOCIATION",24668,,
2013,4,"BANK TEXAS, NATIONAL ASSOCIATION",24668,,
2013,1,"FIRST NATIONAL BANK OF NASH, THE",24855,,
2013,2,"FIRST NATIONAL BANK OF NASH, THE",24855,,
2013,3,"FIRST NATIONAL BANK OF NASH, THE",24855,,
2013,4,"FIRST NATIONAL BANK OF NASH, THE",24855,,
2013,1,"BARABOO NATIONAL BANK, THE",24949,,
2013,2,"BARABOO NATIONAL BANK, THE",24949,,
2013,3,"BARABOO NATIONAL BANK, THE",24949,,
2013,4,"BARABOO NATIONAL BANK, THE",24949,,
2013,1,ALL AMERICA BANK,25357,,
2013,2,ALL AMERICA BANK,25357,,
2013,3,ALL AMERICA BANK,25357,,
2013,4,ALL AMERICA BANK,25357,,
2013,1,FIRSTSECURE BANK AND TRUST CO.,25647,,
