year,quarter,name,rssdid,Lender_Name,Lender_Id
2015,3,MIDCOUNTRY BANK,3971,,
2015,4,MIDCOUNTRY BANK,3971,,
2015,1,KANZA BANK,4156,,
2015,2,KANZA BANK,4156,,
2015,3,KANZA BANK,4156,,
2015,4,KANZA BANK,4156,,
2015,1,FARMERS AND MERCHANTS BANK,4231,,
2015,2,FARMERS AND MERCHANTS BANK,4231,,
2015,3,FARMERS AND MERCHANTS BANK,4231,,
2015,4,FARMERS AND MERCHANTS BANK,4231,,
2015,1,FIRST NATIONAL BANK,4437,,
2015,2,FIRST NATIONAL BANK,4437,,
2015,3,FIRST NATIONAL BANK,4437,,
2015,4,FIRST NATIONAL BANK,4437,,
2015,1,ABC BANK,4839,,
2015,2,ABC BANK,4839,,
2015,3,ABC BANK,4839,,
2015,4,ABC BANK,4839,,
2015,1,FIRST CREDIT BANK,5069,,
2015,2,FIRST CREDIT BANK,5069,,
2015,3,FIRST CREDIT BANK,5069,,
2015,4,FIRST CREDIT BANK,5069,,
2015,1,FIRST STATE BANK OF BLAKELY,5135,,
2015,2,FIRST STATE BANK OF BLAKELY,5135,,
2015,3,FIRST STATE BANK OF BLAKELY,5135,,
2015,4,FIRST STATE BANK OF BLAKELY,5135,,
2015,1,ACNB BANK,5210,,
2015,2,ACNB BANK,5210,,
2015,3,ACNB BANK,5210,,
2015,4,ACNB BANK,5210,,
2015,1,BANK OF AGRICULTURE AND COMMERCE,5461,,
2015,2,BAC COMMUNITY BANK,5461,,
2015,3,BAC COMMUNITY BANK,5461,,
2015,4,BAC COMMUNITY BANK,5461,,
2015,1,KEARNY COUNTY BANK,5751,,
2015,2,KEARNY COUNTY BANK,5751,,
2015,3,KEARNY COUNTY BANK,5751,,
2015,4,KEARNY COUNTY BANK,5751,,
2015,1,ALMA EXCHANGE BANK & TRUST,6039,,
2015,2,ALMA EXCHANGE BANK & TRUST,6039,,
2015,3,ALMA EXCHANGE BANK & TRUST,6039,,
2015,4,ALMA EXCHANGE BANK & TRUST,6039,,
2015,1,TALLAHATCHIE COUNTY BANK,6141,,
2015,2,TALLAHATCHIE COUNTY BANK,6141,,
2015,3,TALLAHATCHIE COUNTY BANK,6141,,
2015,4,TALLAHATCHIE COUNTY BANK,6141,,
2015,1,ANDERSON BROTHERS BANK,6329,,
2015,2,ANDERSON BROTHERS BANK,6329,,
2015,3,ANDERSON BROTHERS BANK,6329,,
2015,4,ANDERSON BROTHERS BANK,6329,,
2015,1,BESSEMER TRUST COMPANY,7009,,
2015,2,BESSEMER TRUST COMPANY,7009,,
2015,3,BESSEMER TRUST COMPANY,7009,,
2015,4,BESSEMER TRUST COMPANY,7009,,
2015,1,"PEOPLES BANK, THE",7045,,
2015,2,"PEOPLES BANK, THE",7045,,
2015,3,"PEOPLES BANK, THE",7045,,
2015,4,"PEOPLES BANK, THE",7045,,
2015,1,WALLKILL VALLEY FEDERAL SAVINGS AND LOAN ASSOCIATION,7072,,
2015,2,WALLKILL VALLEY FEDERAL SAVINGS AND LOAN ASSOCIATION,7072,,
2015,3,WALLKILL VALLEY FEDERAL SAVINGS AND LOAN ASSOCIATION,7072,,
2015,4,WALLKILL VALLEY FEDERAL SAVINGS AND LOAN ASSOCIATION,7072,,
2015,1,STATE BANK OF BLUE RAPIDS,7157,,
2015,2,STATE BANK OF BLUE RAPIDS,7157,,
2015,3,STATE BANK OF BLUE RAPIDS,7157,,
2015,4,STATE BANK OF BLUE RAPIDS,7157,,
2015,1,BANK OF HARTINGTON,7456,,
2015,2,BANK OF HARTINGTON,7456,,
2015,3,BANK OF HARTINGTON,7456,,
2015,4,BANK OF HARTINGTON,7456,,
2015,1,"FOUR COUNTY BANK, THE",7634,,
2015,2,"FOUR COUNTY BANK, THE",7634,,
2015,3,"FOUR COUNTY BANK, THE",7634,,
2015,4,"FOUR COUNTY BANK, THE",7634,,
2015,1,PEOPLES BANK AND TRUST COMPANY OF POINTE COUPEE PARISH,8033,,
2015,2,PEOPLES BANK AND TRUST COMPANY OF POINTE COUPEE PARISH,8033,,
2015,3,PEOPLES BANK AND TRUST COMPANY OF POINTE COUPEE PARISH,8033,,
2015,4,PEOPLES BANK AND TRUST COMPANY OF POINTE COUPEE PARISH,8033,,
2015,1,"PERRYTON NATIONAL BANK, THE",8462,,
2015,2,"PERRYTON NATIONAL BANK, THE",8462,,
2015,3,"PERRYTON NATIONAL BANK, THE",8462,,
2015,4,"PERRYTON NATIONAL BANK, THE",8462,,
2015,1,"PLEASANTS COUNTY BANK, THE",8631,,
2015,2,"PLEASANTS COUNTY BANK, THE",8631,,
2015,3,"PLEASANTS COUNTY BANK, THE",8631,,
2015,4,"PLEASANTS COUNTY BANK, THE",8631,,
2015,1,FIDELITY BANK,9357,,
2015,2,FIDELITY BANK,9357,,
2015,3,FIDELITY BANK,9357,,
2015,4,FIDELITY BANK,9357,,
2015,1,ADAMS COUNTY BANK,9553,,
2015,2,ADAMS COUNTY BANK,9553,,
2015,3,ADAMS COUNTY BANK,9553,,
2015,4,ADAMS COUNTY BANK,9553,,
2015,1,AMBOY BANK,9807,,
2015,2,AMBOY BANK,9807,,
2015,3,AMBOY BANK,9807,,
2015,4,AMBOY BANK,9807,,
2015,1,"FIRST STATE BANK AND TRUST COMPANY OF LARNED, THE",9955,,
2015,2,"FIRST STATE BANK AND TRUST COMPANY OF LARNED, THE",9955,,
2015,3,"FIRST STATE BANK AND TRUST COMPANY OF LARNED, THE",9955,,
2015,4,"FIRST STATE BANK AND TRUST COMPANY OF LARNED, THE",9955,,
2015,1,"BANK OF ELK RIVER, THE",10250,,
2015,2,"BANK OF ELK RIVER, THE",10250,,
2015,3,"BANK OF ELK RIVER, THE",10250,,
2015,4,"BANK OF ELK RIVER, THE",10250,,
2015,1,FIRST STATE BANK,10849,,
2015,2,FIRST STATE BANK,10849,,
2015,3,FIRST STATE BANK,10849,,
2015,4,FIRST STATE BANK,10849,,
2015,1,LAKE-OSCEOLA STATE BANK,11145,,
2015,2,LAKE-OSCEOLA STATE BANK,11145,,
2015,3,LAKE-OSCEOLA STATE BANK,11145,,
2015,4,LAKE-OSCEOLA STATE BANK,11145,,
2015,1,PULASKI BANK,11275,,
2015,2,PULASKI BANK,11275,,
2015,3,"PULASKI BANK, NATIONAL ASSOCIATION",11275,Pulaski Bank,63672
2015,4,"PULASKI BANK, NATIONAL ASSOCIATION",11275,,
2015,1,FIRST NATIONAL BANK OF CLARKSDALE,11640,,
2015,2,FIRST NATIONAL BANK OF CLARKSDALE,11640,,
2015,3,FIRST NATIONAL BANK OF CLARKSDALE,11640,,
2015,4,FIRST NATIONAL BANK OF CLARKSDALE,11640,,
2015,1,"FARMERS BANK, THE",11837,,
2015,2,"FARMERS BANK, THE",11837,,
2015,3,"FARMERS BANK, THE",11837,,
2015,4,"FARMERS BANK, THE",11837,,
2015,1,FIRST NATIONAL BANK SOUTH,12030,,
2015,2,FIRST NATIONAL BANK SOUTH,12030,,
2015,3,FIRST NATIONAL BANK SOUTH,12030,,
2015,4,FIRST NATIONAL BANK SOUTH,12030,,
2015,1,"CLEVELAND STATE BANK, THE",12142,,
2015,2,"CLEVELAND STATE BANK, THE",12142,,
2015,3,"CLEVELAND STATE BANK, THE",12142,,
2015,4,"CLEVELAND STATE BANK, THE",12142,,
2015,1,AMERICAN SAVINGS BANK,12179,,
2015,2,AMERICAN SAVINGS BANK,12179,,
2015,3,AMERICAN SAVINGS BANK,12179,,
2015,4,AMERICAN SAVINGS BANK,12179,,
2015,1,"HUNTINGTON NATIONAL BANK, THE",12311,Huntington National Bank,17130
2015,2,"HUNTINGTON NATIONAL BANK, THE",12311,,
2015,3,"HUNTINGTON NATIONAL BANK, THE",12311,,
2015,4,"HUNTINGTON NATIONAL BANK, THE",12311,,
2015,1,"PORTAGE COUNTY BANK, THE",12647,,
2015,2,"PORTAGE COUNTY BANK, THE",12647,,
2015,3,PORTAGE COUNTY BANK,12647,,
2015,4,"PORTAGE COUNTY BANK, THE",12647,,
2015,1,EMERALD BANK,12656,,
2015,2,EMERALD BANK,12656,,
2015,3,EMERALD BANK,12656,,
2015,4,EMERALD BANK,12656,,
2015,1,OAK BANK,12937,,
2015,2,OAK BANK,12937,,
2015,3,OAK BANK,12937,,
2015,4,OAK BANK,12937,,
2015,1,FARMERS BANK & TRUST COMPANY,12946,,
2015,2,FARMERS BANK & TRUST COMPANY,12946,,
2015,3,FARMERS BANK & TRUST COMPANY,12946,,
2015,4,FARMERS BANK & TRUST COMPANY,12946,,
2015,1,BANK OF NEBRASKA,12955,,
2015,2,BANK OF NEBRASKA,12955,,
2015,3,BANK OF NEBRASKA,12955,,
2015,4,BANK OF NEBRASKA,12955,,
2015,1,BRISTOL COUNTY SAVINGS BANK,13103,,
2015,2,BRISTOL COUNTY SAVINGS BANK,13103,,
2015,3,BRISTOL COUNTY SAVINGS BANK,13103,,
2015,4,BRISTOL COUNTY SAVINGS BANK,13103,,
2015,1,ELYSIAN BANK,13251,,
2015,2,ELYSIAN BANK,13251,,
2015,3,ELYSIAN BANK,13251,,
2015,4,ELYSIAN BANK,13251,,
2015,1,BANK OF LEWELLEN,13457,,
2015,2,BANK OF LEWELLEN,13457,,
2015,3,BANK OF LEWELLEN,13457,,
2015,4,BANK OF LEWELLEN,13457,,
2015,1,LINCOLN COMMUNITY BANK,14052,,
2015,2,LINCOLN COMMUNITY BANK,14052,,
2015,3,LINCOLN COMMUNITY BANK,14052,,
2015,4,LINCOLN COMMUNITY BANK,14052,,
2015,1,F & C BANK,14155,,
2015,2,F & C BANK,14155,,
2015,3,F & C BANK,14155,,
2015,4,F & C BANK,14155,,
2015,1,BANK OF LOCUST GROVE,14650,,
2015,2,BANK OF LOCUST GROVE,14650,,
2015,3,BANK OF LOCUST GROVE,14650,,
2015,4,BANK OF LOCUST GROVE,14650,,
2015,1,"FARMERS STATE BANK OF BUCKLIN, KANSAS, THE",14753,,
2015,2,"FARMERS STATE BANK OF BUCKLIN, KANSAS, THE",14753,,
2015,3,"FARMERS STATE BANK OF BUCKLIN, KANSAS, THE",14753,,
2015,4,"FARMERS STATE BANK OF BUCKLIN, KANSAS, THE",14753,,
2015,1,BANK OF EASTERN OREGON,14865,,
2015,2,BANK OF EASTERN OREGON,14865,,
2015,3,BANK OF EASTERN OREGON,14865,,
2015,4,BANK OF EASTERN OREGON,14865,,
2015,1,"FIRST FEDERAL BANK LITTLEFIELD, TEXAS, SSB",14977,,
2015,2,"FIRST FEDERAL BANK LITTLEFIELD, TEXAS, SSB",14977,,
2015,3,"FIRST FEDERAL BANK LITTLEFIELD, TEXAS, SSB",14977,,
2015,4,"FIRST FEDERAL BANK LITTLEFIELD, TEXAS, SSB",14977,,
2015,1,NORTHVIEW BANK,16551,,
2015,2,NORTHVIEW BANK,16551,,
2015,3,NORTHVIEW BANK,16551,,
2015,4,NORTHVIEW BANK,16551,,
2015,1,"ELBERFELD STATE BANK, THE",16748,,
2015,2,"ELBERFELD STATE BANK, THE",16748,,
2015,3,"ELBERFELD STATE BANK, THE",16748,,
2015,4,"ELBERFELD STATE BANK, THE",16748,,
2015,1,"WEST MICHIGAN SAVINGS BANK, THE",16944,,
2015,1,FIRST STATE BANK OF FERTILE,16953,,
2015,2,FIRST STATE BANK OF FERTILE,16953,,
2015,3,FIRST STATE BANK OF FERTILE,16953,,
2015,1,"HAVERFORD TRUST COMPANY, THE",17110,,
2015,2,"HAVERFORD TRUST COMPANY, THE",17110,,
2015,3,"HAVERFORD TRUST COMPANY, THE",17110,,
2015,4,"HAVERFORD TRUST COMPANY, THE",17110,,
2015,1,"FIRST MERCHANTS BANK, NATIONAL ASSOCIATION",17147,First Merchants Bank NA,58127
2015,2,"FIRST MERCHANTS BANK, NATIONAL ASSOCIATION",17147,,
2015,3,"FIRST MERCHANTS BANK, NATIONAL ASSOCIATION",17147,,
2015,4,"FIRST MERCHANTS BANK, NATIONAL ASSOCIATION",17147,,
2015,1,"FIRST NATIONAL BANK IN MARLOW, THE",17259,,
2015,2,"FIRST NATIONAL BANK IN MARLOW, THE",17259,,
2015,3,"FIRST NATIONAL BANK IN MARLOW, THE",17259,,
2015,4,"FIRST NATIONAL BANK IN MARLOW, THE",17259,,
2015,1,BANK OF THE CASCADES,17464,,
2015,2,BANK OF THE CASCADES,17464,,
2015,3,BANK OF THE CASCADES,17464,,
2015,4,BANK OF THE CASCADES,17464,,
2015,1,"BANK OF BRIDGER, NATIONAL ASSOCIATION",17950,,
2015,2,"BANK OF BRIDGER, NATIONAL ASSOCIATION",17950,,
2015,3,"BANK OF BRIDGER, NATIONAL ASSOCIATION",17950,,
2015,4,"BANK OF BRIDGER, NATIONAL ASSOCIATION",17950,,
2015,1,ELIZABETHTON FEDERAL SAVINGS BANK,17978,,
2015,2,ELIZABETHTON FEDERAL SAVINGS BANK,17978,,
2015,3,ELIZABETHTON FEDERAL SAVINGS BANK,17978,,
2015,4,ELIZABETHTON FEDERAL SAVINGS BANK,17978,,
2015,1,"FIRST NATIONAL BANK OF BASTROP, THE",18050,,
2015,2,"FIRST NATIONAL BANK OF BASTROP, THE",18050,,
2015,3,"FIRST NATIONAL BANK OF BASTROP, THE",18050,,
2015,4,"FIRST NATIONAL BANK OF BASTROP, THE",18050,,
2015,1,"SOUTH CENTRAL BANK, NATIONAL ASSOCIATION",18135,,
2015,2,"SOUTH CENTRAL BANK, NATIONAL ASSOCIATION",18135,,
2015,3,"SOUTH CENTRAL BANK, NATIONAL ASSOCIATION",18135,,
2015,4,"SOUTH CENTRAL BANK, NATIONAL ASSOCIATION",18135,,
2015,1,BALLY SAVINGS BANK,18377,,
2015,2,BALLY SAVINGS BANK,18377,,
2015,3,BALLY SAVINGS BANK,18377,,
2015,4,BALLY SAVINGS BANK,18377,,
2015,1,"NEXTIER BANK, NA",18827,Nextier Bank,118611
2015,2,"NEXTIER BANK, NA",18827,,
2015,3,"NEXTIER BANK, NA",18827,,
2015,4,"NEXTIER BANK, NA",18827,,
2015,1,CAPON VALLEY BANK,18836,,
2015,2,CAPON VALLEY BANK,18836,,
2015,3,CAPON VALLEY BANK,18836,,
2015,4,CAPON VALLEY BANK,18836,,
2015,1,BANK7,18854,,
2015,2,BANK7,18854,,
2015,3,BANK7,18854,,
2015,4,BANK7,18854,,
2015,1,SECURITY BANK AND TRUST COMPANY,19356,,
2015,2,SECURITY BANK AND TRUST COMPANY,19356,,
2015,3,SECURITY BANK AND TRUST COMPANY,19356,,
2015,4,SECURITY BANK AND TRUST COMPANY,19356,,
2015,1,STANDARD BANK AND TRUST COMPANY,19730,,
2015,2,STANDARD BANK AND TRUST COMPANY,19730,,
2015,3,STANDARD BANK AND TRUST COMPANY,19730,,
2015,4,STANDARD BANK AND TRUST COMPANY,19730,,
2015,1,CITIZENS BANK OF AMERICUS,19936,,
2015,2,CITIZENS BANK OF AMERICUS,19936,,
2015,3,CITIZENS BANK OF AMERICUS,19936,,
2015,4,CITIZENS BANK OF AMERICUS,19936,,
2015,1,FARMERS BUILDING AND SAVINGS BANK,19972,,
2015,2,FARMERS BUILDING AND SAVINGS BANK,19972,,
2015,3,FARMERS BUILDING AND SAVINGS BANK,19972,,
2015,4,FARMERS BUILDING AND SAVINGS BANK,19972,,
2015,1,SECURITY BANK,20053,,
2015,2,SECURITY BANK,20053,Security Bank Corp,91304
2015,3,SECURITY BANK,20053,,
2015,4,SECURITY BANK,20053,,
2015,1,FIRST NATIONAL BANK OF PORT ALLEGANY,20512,,
2015,2,FIRST NATIONAL BANK OF PORT ALLEGANY,20512,,
2015,3,FIRST NATIONAL BANK OF PORT ALLEGANY,20512,,
2015,1,MCNB BANK AND TRUST CO.,20633,,
2015,2,MCNB BANK AND TRUST CO.,20633,,
2015,3,MCNB BANK AND TRUST CO.,20633,,
2015,4,MCNB BANK AND TRUST CO.,20633,,
2015,1,GRANITE FALLS BANK,20857,,
2015,2,GRANITE FALLS BANK,20857,,
2015,3,GRANITE FALLS BANK,20857,,
2015,4,GRANITE FALLS BANK,20857,,
2015,1,STATE BANK OF BURRTON,21256,,
2015,2,STATE BANK OF BURRTON,21256,,
2015,3,STATE BANK OF BURRTON,21256,,
2015,4,STATE BANK OF BURRTON,21256,,
2015,1,AMERICAN STATE BANK OF GRYGLA,21359,,
2015,2,AMERICAN STATE BANK OF GRYGLA,21359,,
2015,3,AMERICAN STATE BANK OF GRYGLA,21359,,
2015,4,AMERICAN STATE BANK OF GRYGLA,21359,,
2015,1,TECHE BANK AND TRUST COMPANY,21630,,
2015,2,TECHE BANK AND TRUST COMPANY,21630,,
2015,3,TECHE BANK AND TRUST COMPANY,21630,,
2015,4,TECHE BANK AND TRUST COMPANY,21630,,
2015,1,ALLIANCE BANK,21658,,
2015,2,ALLIANCE BANK,21658,,
2015,3,ALLIANCE BANK,21658,Alliance Bank NA,53515
2015,4,ALLIANCE BANK,21658,,
2015,1,UNION BANK & TRUST COMPANY,22048,,
2015,2,UNION BANK & TRUST COMPANY,22048,,
2015,3,UNION BANK & TRUST COMPANY,22048,,
2015,4,UNION BANK & TRUST COMPANY,22048,,
2015,1,STATE SAVINGS BANK,22543,,
2015,2,STATE SAVINGS BANK,22543,,
2015,3,STATE SAVINGS BANK,22543,,
2015,4,STATE SAVINGS BANK,22543,,
2015,1,FIRST SOUTHEAST BANK,22552,,
2015,2,FIRST SOUTHEAST BANK,22552,,
2015,3,FIRST SOUTHEAST BANK,22552,,
2015,4,FIRST SOUTHEAST BANK,22552,,
2015,1,WEST UNION BANK,22730,,
2015,2,WEST UNION BANK,22730,,
2015,3,WEST UNION BANK,22730,,
2015,4,WEST UNION BANK,22730,,
2015,1,FARMERS & MERCHANTS BANK,22936,,
2015,2,FARMERS & MERCHANTS BANK,22936,,
2015,3,FARMERS & MERCHANTS BANK,22936,,
2015,4,FARMERS & MERCHANTS BANK,22936,,
2015,1,WEST MICHIGAN BANK & TRUST,23045,,
2015,2,WEST MICHIGAN BANK & TRUST,23045,,
2015,3,WEST MICHIGAN BANK & TRUST,23045,,
2015,4,WEST MICHIGAN BANK & TRUST,23045,,
2015,1,"FIRST NATIONAL BANK OF HENNING, THE",23456,,
2015,2,"FIRST NATIONAL BANK OF HENNING, THE",23456,,
2015,3,"FIRST NATIONAL BANK OF HENNING, THE",23456,,
2015,4,"FIRST NATIONAL BANK OF HENNING, THE",23456,,
2015,1,"BRIDGEHAMPTON NATIONAL BANK, THE",23504,,
2015,2,"BRIDGEHAMPTON NATIONAL BANK, THE",23504,,
2015,3,"BRIDGEHAMPTON NATIONAL BANK, THE",23504,,
2015,4,"BRIDGEHAMPTON NATIONAL BANK, THE",23504,Dime Community Bank,167787
2015,1,COMMERCIAL BANK & TRUST COMPANY,23643,,
2015,2,COMMERCIAL BANK & TRUST COMPANY,23643,,
2015,3,COMMERCIAL BANK & TRUST COMPANY,23643,,
2015,4,COMMERCIAL BANK & TRUST COMPANY,23643,,
2015,1,FIRST NATIONAL COMMUNITY BANK,23755,,
2015,2,FIRST NATIONAL COMMUNITY BANK,23755,First National Community Bank,90587
2015,3,FIRST NATIONAL COMMUNITY BANK,23755,,
2015,4,FIRST NATIONAL COMMUNITY BANK,23755,,
2015,1,PUTNAM COUNTY SAVINGS BANK,24006,,
2015,2,PUTNAM COUNTY SAVINGS BANK,24006,,
2015,3,PUTNAM COUNTY SAVINGS BANK,24006,,
2015,4,PCSB BANK,24006,,
2015,1,"GALION BUILDING AND LOAN BANK, THE",24378,,
2015,2,"GALION BUILDING AND LOAN BANK, THE",24378,,
2015,3,"GALION BUILDING AND LOAN BANK, THE",24378,,
2015,4,"GALION BUILDING AND LOAN BANK, THE",24378,,
2015,1,ROCKY MOUNTAIN BANK,24453,,
2015,2,ROCKY MOUNTAIN BANK,24453,,
2015,3,ROCKY MOUNTAIN BANK,24453,,
2015,4,ROCKY MOUNTAIN BANK,24453,,
2015,1,PRODUCE STATE BANK,24659,,
2015,2,PRODUCE STATE BANK,24659,,
2015,3,PRODUCE STATE BANK,24659,,
2015,4,PRODUCE STATE BANK,24659,,
2015,1,BTH BANK NATIONAL ASSOCIATION,24668,,
2015,2,BTH BANK NATIONAL ASSOCIATION,24668,,
2015,3,BTH BANK NATIONAL ASSOCIATION,24668,,
2015,4,BTH BANK NATIONAL ASSOCIATION,24668,,
2015,1,"FIRST NATIONAL BANK OF NASH, THE",24855,,
2015,2,"FIRST NATIONAL BANK OF NASH, THE",24855,,
2015,3,"FIRST NATIONAL BANK OF NASH, THE",24855,,
2015,4,"FIRST NATIONAL BANK OF NASH, THE",24855,,
2015,1,"BARABOO NATIONAL BANK, THE",24949,,
2015,2,"BARABOO NATIONAL BANK, THE",24949,,
2015,3,"BARABOO NATIONAL BANK, THE",24949,,
2015,4,"BARABOO NATIONAL BANK, THE",24949,,
2015,1,ALL AMERICA BANK,25357,,
2015,2,ALL AMERICA BANK,25357,,
2015,3,ALL AMERICA BANK,25357,,
2015,4,ALL AMERICA BANK,25357,,
2015,1,FIRSTSECURE BANK AND TRUST CO.,25647,,
2015,2,FIRSTSECURE BANK AND TRUST CO.,25647,,
2015,3,FIRSTSECURE BANK AND TRUST CO.,25647,,
2015,4,FIRSTSECURE BANK AND TRUST CO.,25647,,
2015,1,"BROADWAY FEDERAL BANK, F.S.B.",26176,,
2015,2,"BROADWAY FEDERAL BANK, F.S.B.",26176,,
2015,3,"BROADWAY FEDERAL BANK, F.S.B.",26176,,
2015,4,"BROADWAY FEDERAL BANK, F.S.B.",26176,,
2015,1,"INTEGRITY FIRST BANK, NATIONAL ASSOCIATION",26242,,
2015,2,"INTEGRITY FIRST BANK, NATIONAL ASSOCIATION",26242,,
2015,3,"INTEGRITY FIRST BANK, NATIONAL ASSOCIATION",26242,,
2015,4,"INTEGRITY FIRST BANK, NATIONAL ASSOCIATION",26242,,
2015,1,LA MONTE COMMUNITY BANK,26457,,
2015,2,LA MONTE COMMUNITY BANK,26457,,
2015,3,LA MONTE COMMUNITY BANK,26457,,
2015,4,LA MONTE COMMUNITY BANK,26457,,
2015,1,VANTAGE BANK TEXAS,26765,,
2015,2,VANTAGE BANK TEXAS,26765,,
2015,3,VANTAGE BANK TEXAS,26765,,
2015,4,VANTAGE BANK TEXAS,26765,,
2015,1,TIME FEDERAL SAVINGS BANK,27070,,
2015,2,TIME FEDERAL SAVINGS BANK,27070,,
2015,3,TIME FEDERAL SAVINGS BANK,27070,,
2015,4,TIME FEDERAL SAVINGS BANK,27070,,
2015,1,BLACKHAWK BANK,27548,,
