rssdid,name,address,city,state,zipcode,year,quarter
37.0,BANK OF HANCOCK COUNTY,321 BROAD STREET,SPARTA,GA,31087,2008.0,1.0
37.0,BANK OF HANCOCK COUNTY,321 BROAD STREET,SPARTA,GA,31087,2008.0,2.0
37.0,BANK OF HANCOCK COUNTY,321 BROAD STREET,SPARTA,GA,31087,2008.0,3.0
37.0,BANK OF HANCOCK COUNTY,321 BROAD STREET,SPARTA,GA,31087,2008.0,4.0
242.0,FIRST COMMUNITY BANK XENIA-FLORA,260 FRONT STREET,XENIA,IL,62899,2008.0,1.0
242.0,FIRST COMMUNITY BANK XENIA-FLORA,260 FRONT STREET,XENIA,IL,62899,2008.0,2.0
242.0,FIRST COMMUNITY BANK XENIA-FLORA,260 FRONT STREET,XENIA,IL,62899,2008.0,3.0
242.0,FIRST COMMUNITY BANK XENIA-FLORA,260 FRONT STREET,XENIA,IL,62899,2008.0,4.0
279.0,"MINEOLA COMMUNITY BANK, SSB",215 W BROAD,MINEOLA,TX,75773,2008.0,1.0
279.0,"MINEOLA COMMUNITY BANK, SSB",215 W BROAD,MINEOLA,TX,75773,2008.0,2.0
279.0,"MINEOLA COMMUNITY BANK, SSB",215 W BROAD,MINEOLA,TX,75773,2008.0,3.0
279.0,"MINEOLA COMMUNITY BANK, SSB",215 W BROAD,MINEOLA,TX,75773,2008.0,4.0
354.0,BISON STATE BANK,223 MAIN STREET,BISON,KS,67520,2008.0,1.0
354.0,BISON STATE BANK,223 MAIN STREET,BISON,KS,67520,2008.0,2.0
354.0,BISON STATE BANK,223 MAIN STREET,BISON,KS,67520,2008.0,3.0
354.0,BISON STATE BANK,223 MAIN STREET,BISON,KS,67520,2008.0,4.0
457.0,LOWRY STATE BANK,400 FLORENCE AVE.,LOWRY,MN,56349,2008.0,1.0
457.0,LOWRY STATE BANK,400 FLORENCE AVE.,LOWRY,MN,56349,2008.0,2.0
457.0,LOWRY STATE BANK,400 FLORENCE AVE.,LOWRY,MN,56349,2008.0,3.0
457.0,LOWRY STATE BANK,400 FLORENCE AVE.,LOWRY,MN,56349,2008.0,4.0
505.0,BALLSTON SPA NATIONAL BANK,87 FRONT STREET,BALLSTON SPA,NY,12020,2008.0,1.0
505.0,BALLSTON SPA NATIONAL BANK,87 FRONT STREET,BALLSTON SPA,NY,12020,2008.0,2.0
505.0,BALLSTON SPA NATIONAL BANK,87 FRONT STREET,BALLSTON SPA,NY,12020,2008.0,3.0
505.0,BALLSTON SPA NATIONAL BANK,87 FRONT STREET,BALLSTON SPA,NY,12020,2008.0,4.0
1155.0,FIRST STATE BANK & TRUST COMPANY,1005 EAST 23RD,FREMONT,NE,68025,2008.0,1.0
1155.0,FIRST STATE BANK & TRUST COMPANY,1005 EAST 23RD,FREMONT,NE,68025,2008.0,2.0
1155.0,FIRST STATE BANK & TRUST COMPANY,1005 EAST 23RD,FREMONT,NE,68025,2008.0,3.0
1155.0,FIRST STATE BANK & TRUST COMPANY,1005 EAST 23RD,FREMONT,NE,68025,2008.0,4.0
1351.0,BANK OF GRANDIN,403 5TH STREET,GRANDIN,MO,63943,2008.0,1.0
1351.0,BANK OF GRANDIN,403 5TH STREET,GRANDIN,MO,63943,2008.0,2.0
1351.0,BANK OF GRANDIN,403 5TH STREET,GRANDIN,MO,63943,2008.0,3.0
1351.0,BANK OF GRANDIN,403 5TH STREET,GRANDIN,MO,63943,2008.0,4.0
1454.0,HILLTOP NATIONAL BANK,300 COUNTRY CLUB ROAD,CASPER,WY,82609,2008.0,1.0
1454.0,HILLTOP NATIONAL BANK,300 COUNTRY CLUB ROAD,CASPER,WY,82609,2008.0,2.0
1454.0,HILLTOP NATIONAL BANK,300 COUNTRY CLUB ROAD,CASPER,WY,82609,2008.0,3.0
1454.0,HILLTOP NATIONAL BANK,300 COUNTRY CLUB ROAD,CASPER,WY,82609,2008.0,4.0
1557.0,"FIRST STATE BANK, KIOWA, KANSAS, THE",546 MAIN STREET,KIOWA,KS,67070,2008.0,1.0
1557.0,"FIRST STATE BANK, KIOWA, KANSAS, THE",546 MAIN STREET,KIOWA,KS,67070,2008.0,2.0
1557.0,"FIRST STATE BANK, KIOWA, KANSAS, THE",546 MAIN STREET,KIOWA,KS,67070,2008.0,3.0
1557.0,"FIRST STATE BANK, KIOWA, KANSAS, THE",546 MAIN STREET,KIOWA,KS,67070,2008.0,4.0
1632.0,SEA ISLAND BANK,2 EAST MAIN STREET,STATESBORO,GA,30459,2008.0,1.0
1632.0,SEA ISLAND BANK,2 EAST MAIN STREET,STATESBORO,GA,30459,2008.0,2.0
1632.0,SEA ISLAND BANK,2 EAST MAIN STREET,STATESBORO,GA,30459,2008.0,3.0
1632.0,SEA ISLAND BANK,2 EAST MAIN STREET,STATESBORO,GA,30459,2008.0,4.0
1669.0,"LIBERTY NATIONAL BANK IN PARIS, THE",305 LAMAR AVENUE,PARIS,TX,75460,2008.0,1.0
1669.0,"LIBERTY NATIONAL BANK IN PARIS, THE",305 LAMAR AVENUE,PARIS,TX,75460,2008.0,2.0
1669.0,"LIBERTY NATIONAL BANK IN PARIS, THE",305 LAMAR AVENUE,PARIS,TX,75460,2008.0,3.0
1669.0,"LIBERTY NATIONAL BANK IN PARIS, THE",305 LAMAR AVENUE,PARIS,TX,75460,2008.0,4.0
1829.0,ALLEGHENY VALLEY BANK OF PITTSBURGH,5137 BUTLER STREET,PITTSBURGH,PA,15201,2008.0,1.0
1829.0,ALLEGHENY VALLEY BANK OF PITTSBURGH,5137 BUTLER STREET,PITTSBURGH,PA,15201,2008.0,2.0
1829.0,ALLEGHENY VALLEY BANK OF PITTSBURGH,5137 BUTLER STREET,PITTSBURGH,PA,15201,2008.0,3.0
1829.0,ALLEGHENY VALLEY BANK OF PITTSBURGH,5137 BUTLER STREET,PITTSBURGH,PA,15201,2008.0,4.0
1856.0,WASHITA STATE BANK,701 HIGHWAY 44 SOUTH,BURNS FLAT,OK,73624,2008.0,1.0
1856.0,WASHITA STATE BANK,701 HIGHWAY 44 SOUTH,BURNS FLAT,OK,73624,2008.0,2.0
1856.0,WASHITA STATE BANK,701 HIGHWAY 44 SOUTH,BURNS FLAT,OK,73624,2008.0,3.0
1856.0,WASHITA STATE BANK,701 HIGHWAY 44 SOUTH,BURNS FLAT,OK,73624,2008.0,4.0
2040.0,FARMERS & MERCHANTS BANK,1001 SUPERIOR AVENUE,TOMAH,WI,54660,2008.0,1.0
2040.0,FARMERS & MERCHANTS BANK,1001 SUPERIOR AVENUE,TOMAH,WI,54660,2008.0,2.0
2040.0,FARMERS & MERCHANTS BANK,1001 SUPERIOR AVENUE,TOMAH,WI,54660,2008.0,3.0
2040.0,FARMERS & MERCHANTS BANK,1001 SUPERIOR AVENUE,TOMAH,WI,54660,2008.0,4.0
2161.0,LAMAR NATIONAL BANK,200 S. COLEGIATE DRIVE,PARIS,TX,754611097,2008.0,1.0
2161.0,LAMAR NATIONAL BANK,200 S. COLEGIATE DRIVE,PARIS,TX,754611097,2008.0,2.0
2161.0,LAMAR NATIONAL BANK,200 S. COLEGIATE DRIVE,PARIS,TX,754611097,2008.0,3.0
2161.0,LAMAR NATIONAL BANK,200 S. COLEGIATE DRIVE,PARIS,TX,75460,2008.0,4.0
2376.0,ORITANI SAVINGS BANK,370 PASCACK ROAD,TOWNSHIP OF WASHINGTON,NJ,07676,2008.0,1.0
2376.0,ORITANI SAVINGS BANK,370 PASCACK ROAD,TOWNSHIP OF WASHINGTON,NJ,07676,2008.0,2.0
2376.0,ORITANI BANK,370 PASCACK ROAD,TOWNSHIP OF WASHINGTON,NJ,07676,2008.0,3.0
2376.0,ORITANI BANK,370 PASCACK ROAD,TOWNSHIP OF WASHINGTON,NJ,07676,2008.0,4.0
2451.0,THUNDER BANK,102 NORTH MAIN,SYLVAN GROVE,KS,67481,2008.0,1.0
2451.0,THUNDER BANK,102 NORTH MAIN,SYLVAN GROVE,KS,67481,2008.0,2.0
2451.0,THUNDER BANK,102 NORTH MAIN,SYLVAN GROVE,KS,67481,2008.0,3.0
2451.0,THUNDER BANK,102 NORTH MAIN,SYLVAN GROVE,KS,67481,2008.0,4.0
2554.0,STATE BANK OF MARIETTA,201 3RD AVENUE NORTH,MARIETTA,MN,56257,2008.0,1.0
2554.0,STATE BANK OF MARIETTA,201 3RD AVENUE NORTH,MARIETTA,MN,56257,2008.0,2.0
2554.0,STATE BANK OF MARIETTA,201 3RD AVENUE NORTH,MARIETTA,MN,56257,2008.0,3.0
2554.0,STATE BANK OF MARIETTA,201 3RD AVENUE NORTH,MARIETTA,MN,56257,2008.0,4.0
2732.0,"ALBANY BANK & TRUST CO., NATIONAL ASSOCIATION",3400 WEST LAWRENCE AVENUE,CHICAGO,IL,60625,2008.0,1.0
2732.0,"ALBANY BANK & TRUST CO., NATIONAL ASSOCIATION",3400 WEST LAWRENCE AVENUE,CHICAGO,IL,60625,2008.0,2.0
2732.0,"ALBANY BANK & TRUST CO., NATIONAL ASSOCIATION",3400 WEST LAWRENCE AVENUE,CHICAGO,IL,60625,2008.0,3.0
2732.0,"ALBANY BANK & TRUST CO., NATIONAL ASSOCIATION",3400 WEST LAWRENCE AVENUE,CHICAGO,IL,60625,2008.0,4.0
2750.0,GENOA NATIONAL BANK,502 WILLIARD AVENUE,GENOA,NE,68640,2008.0,1.0
2750.0,GENOA NATIONAL BANK,502 WILLIARD AVENUE,GENOA,NE,68640,2008.0,2.0
2750.0,GENOA NATIONAL BANK,502 WILLIARD AVENUE,GENOA,NE,68640,2008.0,3.0
2750.0,GENOA NATIONAL BANK,502 WILLIARD AVENUE,GENOA,NE,68640,2008.0,4.0
2938.0,SECURITY BANK AND TRUST COMPANY OF ALBANY,401 PINE AVE,ALBANY,GA,31701,2008.0,1.0
2938.0,SECURITY BANK AND TRUST COMPANY OF ALBANY,401 PINE AVE,ALBANY,GA,31701,2008.0,2.0
2938.0,SECURITY BANK AND TRUST COMPANY OF ALBANY,401 PINE AVE,ALBANY,GA,31701,2008.0,3.0
2938.0,SECURITY BANK AND TRUST COMPANY OF ALBANY,401 PINE AVE,ALBANY,GA,31701,2008.0,4.0
3252.0,"FIRST NATIONAL BANK OF GORDON, THE",134 NORTH MAIN,GORDON,NE,69343,2008.0,1.0
3252.0,"FIRST NATIONAL BANK OF GORDON, THE",134 NORTH MAIN,GORDON,NE,69343,2008.0,2.0
3252.0,"FIRST NATIONAL BANK OF GORDON, THE",134 NORTH MAIN,GORDON,NE,69343,2008.0,3.0
3252.0,"FIRST NATIONAL BANK OF GORDON, THE",134 NORTH MAIN,GORDON,NE,69343,2008.0,4.0
3458.0,FARMERS BANK OF GREEN CITY,1 SOUTH LINCOLN STREET,GREEN CITY,MO,63545,2008.0,1.0
3458.0,FARMERS BANK OF GREEN CITY,1 SOUTH LINCOLN STREET,GREEN CITY,MO,63545,2008.0,2.0
3458.0,FARMERS BANK OF GREEN CITY,1 SOUTH LINCOLN STREET,GREEN CITY,MO,63545,2008.0,3.0
3458.0,FARMERS BANK OF GREEN CITY,1 SOUTH LINCOLN STREET,GREEN CITY,MO,63545,2008.0,4.0
3720.0,"BANK OF CLARENDON, THE",106 SOUTH BROOK STREET,MANNING,SC,29102,2008.0,1.0
3720.0,"BANK OF CLARENDON, THE",106 SOUTH BROOK STREET,MANNING,SC,29102,2008.0,2.0
3720.0,"BANK OF CLARENDON, THE",106 SOUTH BROOK STREET,MANNING,SC,29102,2008.0,3.0
3720.0,"BANK OF CLARENDON, THE",106 SOUTH BROOK STREET,MANNING,SC,29102,2008.0,4.0
3953.0,FIRST CAPITAL BANK,224 EAST OKLAHOMA,GUTHRIE,OK,73044,2008.0,1.0
3953.0,FIRST CAPITAL BANK,224 EAST OKLAHOMA,GUTHRIE,OK,73044,2008.0,2.0
3953.0,FIRST CAPITAL BANK,224 EAST OKLAHOMA,GUTHRIE,OK,73044,2008.0,3.0
3953.0,FIRST CAPITAL BANK,224 EAST OKLAHOMA,GUTHRIE,OK,73044,2008.0,4.0
4138.0,FIRST NATIONAL BANK OF LAFOLLETTE,106 SOUTH TENNESSEE AVENUE,LA FOLLETTE,TN,37766,2008.0,1.0
4138.0,FIRST NATIONAL BANK OF LAFOLLETTE,106 SOUTH TENNESSEE AVENUE,LA FOLLETTE,TN,37766,2008.0,2.0
4138.0,FIRST NATIONAL BANK OF LAFOLLETTE,106 SOUTH TENNESSEE AVENUE,LA FOLLETTE,TN,37766,2008.0,3.0
4138.0,FIRST NATIONAL BANK OF LAFOLLETTE,106 SOUTH TENNESSEE AVENUE,LA FOLLETTE,TN,37766,2008.0,4.0
4156.0,KANZA BANK,151 NORTH MAIN,KINGMAN,KS,67068,2008.0,1.0
4156.0,KANZA BANK,151 NORTH MAIN,KINGMAN,KS,67068,2008.0,2.0
4156.0,KANZA BANK,151 NORTH MAIN,KINGMAN,KS,67068,2008.0,3.0
4156.0,KANZA BANK,151 NORTH MAIN,KINGMAN,KS,67068,2008.0,4.0
4231.0,FARMERS AND MERCHANTS BANK,104 NORTH MAIN STREET,SYLVANIA,GA,30467,2008.0,1.0
4231.0,FARMERS AND MERCHANTS BANK,104 NORTH MAIN STREET,SYLVANIA,GA,30467,2008.0,2.0
4231.0,FARMERS AND MERCHANTS BANK,104 NORTH MAIN STREET,SYLVANIA,GA,30467,2008.0,3.0
4231.0,FARMERS AND MERCHANTS BANK,104 NORTH MAIN STREET,SYLVANIA,GA,30467,2008.0,4.0
4437.0,FIRST NATIONAL BANK,1 CEDAR STREET,RONCEVERTE,WV,24970,2008.0,1.0
4437.0,FIRST NATIONAL BANK,1 CEDAR STREET,RONCEVERTE,WV,24970,2008.0,2.0
4437.0,FIRST NATIONAL BANK,1 CEDAR STREET,RONCEVERTE,WV,24970,2008.0,3.0
4437.0,FIRST NATIONAL BANK,1 CEDAR STREET,RONCEVERTE,WV,24970,2008.0,4.0
4839.0,AUSTIN BANK OF CHICAGO,5645 WEST LAKE STREET,CHICAGO,IL,60644,2008.0,1.0
4839.0,AUSTIN BANK OF CHICAGO,5645 WEST LAKE STREET,CHICAGO,IL,60644,2008.0,2.0
4839.0,AUSTIN BANK OF CHICAGO,5645 WEST LAKE STREET,CHICAGO,IL,60644,2008.0,3.0
4839.0,AUSTIN BANK OF CHICAGO,5645 WEST LAKE STREET,CHICAGO,IL,60644,2008.0,4.0
5005.0,STONEHAM SAVINGS BANK,359 MAIN STREET,STONEHAM,MA,02180,2008.0,1.0
5005.0,STONEHAM SAVINGS BANK,359 MAIN STREET,STONEHAM,MA,02180,2008.0,2.0
5005.0,STONEHAM SAVINGS BANK,359 MAIN STREET,STONEHAM,MA,02180,2008.0,3.0
5005.0,STONEHAM SAVINGS BANK,359 MAIN STREET,STONEHAM,MA,02180,2008.0,4.0
5069.0,FIRST CREDIT BANK,9255 SUNSET BOULEVARD,WEST HOLLYWOOD,CA,90069,2008.0,1.0
5069.0,FIRST CREDIT BANK,9255 SUNSET BOULEVARD,WEST HOLLYWOOD,CA,90069,2008.0,2.0
5069.0,FIRST CREDIT BANK,9255 SUNSET BOULEVARD,WEST HOLLYWOOD,CA,90069,2008.0,3.0
5069.0,FIRST CREDIT BANK,9255 SUNSET BOULEVARD,WEST HOLLYWOOD,CA,90069,2008.0,4.0
5135.0,FIRST STATE BANK OF BLAKELY,218 S. MAIN STREET,BLAKELY,GA,31723,2008.0,1.0
5135.0,FIRST STATE BANK OF BLAKELY,218 S. MAIN STREET,BLAKELY,GA,31723,2008.0,2.0
5135.0,FIRST STATE BANK OF BLAKELY,218 S. MAIN STREET,BLAKELY,GA,31723,2008.0,3.0
5135.0,FIRST STATE BANK OF BLAKELY,2213 SOUTH MAIN STREET,BLAKELY,GA,39823,2008.0,4.0
5210.0,ADAMS COUNTY NATIONAL BANK,16 LINCOLN SQUARE,GETTYSBURG,PA,17325,2008.0,1.0
5210.0,ADAMS COUNTY NATIONAL BANK,16 LINCOLN SQUARE,GETTYSBURG,PA,17325,2008.0,2.0
5210.0,ADAMS COUNTY NATIONAL BANK,16 LINCOLN SQUARE,GETTYSBURG,PA,17325,2008.0,3.0
5210.0,ADAMS COUNTY NATIONAL BANK,16 LINCOLN SQUARE,GETTYSBURG,PA,17325,2008.0,4.0
5331.0,HYDE PARK BANK & TRUST COMPANY,1525 EAST 53RD STREET,CHICAGO,IL,60615,2008.0,1.0
5331.0,HYDE PARK BANK & TRUST COMPANY,1525 EAST 53RD STREET,CHICAGO,IL,60615,2008.0,2.0
5331.0,HYDE PARK BANK & TRUST COMPANY,1525 EAST 53RD STREET,CHICAGO,IL,60615,2008.0,3.0
5331.0,HYDE PARK BANK & TRUST COMPANY,1525 EAST 53RD STREET,CHICAGO,IL,60615,2008.0,4.0
5461.0,BANK OF AGRICULTURE AND COMMERCE,340 EAST MAIN STREET,STOCKTON,CA,95202,2008.0,1.0
5461.0,BANK OF AGRICULTURE AND COMMERCE,2021 WEST MARCH LANE,STOCKTON,CA,95207,2008.0,2.0
5461.0,BANK OF AGRICULTURE AND COMMERCE,2021 WEST MARCH LANE,STOCKTON,CA,95207,2008.0,3.0
5461.0,BANK OF AGRICULTURE AND COMMERCE,517 EAST WEBER AVENUE,STOCKTON,CA,95202,2008.0,4.0
5751.0,KEARNY COUNTY BANK,221 NORTH MAIN STREET,LAKIN,KS,67860,2008.0,1.0
5751.0,KEARNY COUNTY BANK,221 NORTH MAIN STREET,LAKIN,KS,67860,2008.0,2.0
5751.0,KEARNY COUNTY BANK,221 NORTH MAIN STREET,LAKIN,KS,67860,2008.0,3.0
5751.0,KEARNY COUNTY BANK,221 NORTH MAIN STREET,LAKIN,KS,67860,2008.0,4.0
6039.0,ALMA EXCHANGE BANK & TRUST,501 WEST 12TH STREET,ALMA,GA,31510,2008.0,1.0
6039.0,ALMA EXCHANGE BANK & TRUST,501 WEST 12TH STREET,ALMA,GA,31510,2008.0,2.0
6039.0,ALMA EXCHANGE BANK & TRUST,501 WEST 12TH STREET,ALMA,GA,31510,2008.0,3.0
6039.0,ALMA EXCHANGE BANK & TRUST,501 WEST 12TH STREET,ALMA,GA,31510,2008.0,4.0
6141.0,TALLAHATCHIE COUNTY BANK,1 EAST MAIN STREET,CHARLESTON,MS,38921,2008.0,1.0
6141.0,TALLAHATCHIE COUNTY BANK,1 EAST MAIN STREET,CHARLESTON,MS,38921,2008.0,2.0
6141.0,TALLAHATCHIE COUNTY BANK,1 EAST MAIN STREET,CHARLESTON,MS,38921,2008.0,3.0
6141.0,TALLAHATCHIE COUNTY BANK,1 EAST MAIN STREET,CHARLESTON,MS,38921,2008.0,4.0
6329.0,ANDERSON BROTHERS BANK,101 NORTH MAIN STREET,MULLINS,SC,29574,2008.0,1.0
6329.0,ANDERSON BROTHERS BANK,101 NORTH MAIN STREET,MULLINS,SC,29574,2008.0,2.0
6329.0,ANDERSON BROTHERS BANK,101 NORTH MAIN STREET,MULLINS,SC,29574,2008.0,3.0
6329.0,ANDERSON BROTHERS BANK,101 NORTH MAIN STREET,MULLINS,SC,29574,2008.0,4.0
6972.0,FIRST INDEPENDENT BANK,"1220 MAIN STREET, SUITE 500",VANCOUVER,WA,98660,2008.0,1.0
6972.0,FIRST INDEPENDENT BANK,"1220 MAIN STREET, SUITE 500",VANCOUVER,WA,98660,2008.0,2.0
6972.0,FIRST INDEPENDENT BANK,"1220 MAIN STREET, SUITE 500",VANCOUVER,WA,98660,2008.0,3.0
6972.0,FIRST INDEPENDENT BANK,"1220 MAIN STREET, SUITE 500",VANCOUVER,WA,98660,2008.0,4.0
7009.0,BESSEMER TRUST COMPANY,100 WOODBRIDGE CENTER DRIVE,WOODBRIDGE,NJ,070951191,2008.0,1.0
7009.0,BESSEMER TRUST COMPANY,100 WOODBRIDGE CENTER DRIVE,WOODBRIDGE,NJ,070951191,2008.0,2.0
7009.0,BESSEMER TRUST COMPANY,100 WOODBRIDGE CENTER DRIVE,WOODBRIDGE,NJ,070951191,2008.0,3.0
7009.0,BESSEMER TRUST COMPANY,100 WOODBRIDGE CENTER DRIVE,WOODBRIDGE,NJ,070951191,2008.0,4.0
7045.0,"PEOPLES BANK, THE",100 NORTH MAIN STREET,BROWNSTOWN,IN,47220,2008.0,1.0
7045.0,"PEOPLES BANK, THE",100 NORTH MAIN STREET,BROWNSTOWN,IN,47220,2008.0,2.0
7045.0,"PEOPLES BANK, THE",100 NORTH MAIN STREET,BROWNSTOWN,IN,47220,2008.0,3.0
7045.0,"PEOPLES BANK, THE",100 NORTH MAIN STREET,BROWNSTOWN,IN,47220,2008.0,4.0
7157.0,STATE BANK OF BLUE RAPIDS,21 PUBLIC SQUARE,BLUE RAPIDS,KS,66411,2008.0,1.0
7157.0,STATE BANK OF BLUE RAPIDS,21 PUBLIC SQUARE,BLUE RAPIDS,KS,66411,2008.0,2.0
7157.0,STATE BANK OF BLUE RAPIDS,21 PUBLIC SQUARE,BLUE RAPIDS,KS,66411,2008.0,3.0
7157.0,STATE BANK OF BLUE RAPIDS,21 PUBLIC SQUARE,BLUE RAPIDS,KS,66411,2008.0,4.0
7456.0,BANK OF HARTINGTON,229 NORTH BROADWAY,HARTINGTON,NE,68739,2008.0,1.0
7456.0,BANK OF HARTINGTON,229 NORTH BROADWAY,HARTINGTON,NE,68739,2008.0,2.0
7456.0,BANK OF HARTINGTON,229 NORTH BROADWAY,HARTINGTON,NE,68739,2008.0,3.0
7456.0,BANK OF HARTINGTON,229 NORTH BROADWAY,HARTINGTON,NE,68739,2008.0,4.0
7634.0,"FOUR COUNTY BANK, THE",959 MAIN STREET,ALLENTOWN,GA,31003,2008.0,1.0
7634.0,"FOUR COUNTY BANK, THE",959 MAIN STREET,ALLENTOWN,GA,31003,2008.0,2.0
7634.0,"FOUR COUNTY BANK, THE",959 MAIN STREET,ALLENTOWN,GA,31003,2008.0,3.0
7634.0,"FOUR COUNTY BANK, THE",959 MAIN STREET,ALLENTOWN,GA,31003,2008.0,4.0
8033.0,PEOPLES BANK AND TRUST COMPANY OF POINTE COUPEE PARISH,805 HOSPITAL ROAD,NEW ROADS,LA,70760,2008.0,1.0
8033.0,PEOPLES BANK AND TRUST COMPANY OF POINTE COUPEE PARISH,805 HOSPITAL ROAD,NEW ROADS,LA,70760,2008.0,2.0
8033.0,PEOPLES BANK AND TRUST COMPANY OF POINTE COUPEE PARISH,805 HOSPITAL ROAD,NEW ROADS,LA,70760,2008.0,3.0
8033.0,PEOPLES BANK AND TRUST COMPANY OF POINTE COUPEE PARISH,805 HOSPITAL ROAD,NEW ROADS,LA,70760,2008.0,4.0
8462.0,"PERRYTON NATIONAL BANK, THE",825 SOUTH MAIN STREET,PERRYTON,TX,790703556,2008.0,1.0
8462.0,"PERRYTON NATIONAL BANK, THE",825 SOUTH MAIN STREET,PERRYTON,TX,790703556,2008.0,2.0
8462.0,"PERRYTON NATIONAL BANK, THE",825 SOUTH MAIN STREET,PERRYTON,TX,790703556,2008.0,3.0
8462.0,"PERRYTON NATIONAL BANK, THE",825 SOUTH MAIN STREET,PERRYTON,TX,790703556,2008.0,4.0
8631.0,"PLEASANTS COUNTY BANK, THE",323 SECOND ST,SAINT MARYS,WV,26170,2008.0,1.0
8631.0,"PLEASANTS COUNTY BANK, THE",323 SECOND ST,SAINT MARYS,WV,26170,2008.0,2.0
8631.0,"PLEASANTS COUNTY BANK, THE",323 SECOND ST,SAINT MARYS,WV,26170,2008.0,3.0
8631.0,"PLEASANTS COUNTY BANK, THE",323 SECOND ST,SAINT MARYS,WV,26170,2008.0,4.0
9357.0,FIDELITY BANK,7600 PARKLAWN AVE.,EDINA,MN,55435,2008.0,1.0
9357.0,FIDELITY BANK,7600 PARKLAWN AVE.,EDINA,MN,55435,2008.0,2.0
9357.0,FIDELITY BANK,7600 PARKLAWN AVE.,EDINA,MN,55435,2008.0,3.0
9357.0,FIDELITY BANK,7600 PARKLAWN AVENUE,EDINA,MN,55435,2008.0,4.0
9553.0,ADAMS COUNTY BANK,109 NORTH SMITH AVENUE,KENESAW,NE,68956,2008.0,1.0
9553.0,ADAMS COUNTY BANK,109 NORTH SMITH AVENUE,KENESAW,NE,68956,2008.0,2.0
9553.0,ADAMS COUNTY BANK,109 NORTH SMITH AVENUE,KENESAW,NE,68956,2008.0,3.0
9553.0,ADAMS COUNTY BANK,109 NORTH SMITH AVENUE,KENESAW,NE,68956,2008.0,4.0
9807.0,AMBOY BANK,3590 U.S. HIGHWAY 9 SOUTH,OLD BRIDGE,NJ,08857,2008.0,1.0
9807.0,AMBOY BANK,3590 U.S. HIGHWAY 9 SOUTH,OLD BRIDGE,NJ,08857,2008.0,2.0
9807.0,AMBOY BANK,3590 U.S. HIGHWAY 9 SOUTH,OLD BRIDGE,NJ,08857,2008.0,3.0
9807.0,AMBOY BANK,3590 U.S. HIGHWAY 9 SOUTH,OLD BRIDGE,NJ,08857,2008.0,4.0
9955.0,"FIRST STATE BANK AND TRUST COMPANY OF LARNED, THE",116 WEST 6TH,LARNED,KS,67550,2008.0,1.0
9955.0,"FIRST STATE BANK AND TRUST COMPANY OF LARNED, THE",116 WEST 6TH,LARNED,KS,67550,2008.0,2.0
9955.0,"FIRST STATE BANK AND TRUST COMPANY OF LARNED, THE",116 WEST 6TH,LARNED,KS,67550,2008.0,3.0
9955.0,"FIRST STATE BANK AND TRUST COMPANY OF LARNED, THE",116 WEST 6TH,LARNED,KS,67550,2008.0,4.0
10157.0,FIRST NATIONAL BANK & TRUST CO. IN LARNED,102 WEST 6TH STREET,LARNED,KS,67550,2008.0,1.0
10157.0,FIRST NATIONAL BANK & TRUST CO. IN LARNED,102 WEST 6TH STREET,LARNED,KS,67550,2008.0,2.0
10157.0,FIRST NATIONAL BANK & TRUST CO. IN LARNED,102 WEST 6TH STREET,LARNED,KS,67550,2008.0,3.0
10157.0,FIRST NATIONAL BANK & TRUST CO. IN LARNED,102 WEST 6TH STREET,LARNED,KS,67550,2008.0,4.0
10250.0,"BANK OF ELK RIVER, THE",630 MAIN ST.,ELK RIVER,MN,55330,2008.0,1.0
10250.0,"BANK OF ELK RIVER, THE",630 MAIN ST.,ELK RIVER,MN,55330,2008.0,2.0
10250.0,"BANK OF ELK RIVER, THE",630 MAIN ST.,ELK RIVER,MN,55330,2008.0,3.0
10250.0,"BANK OF ELK RIVER, THE",630 MAIN ST.,ELK RIVER,MN,55330,2008.0,4.0
10849.0,FIRST STATE BANK,101 SOUTH CENTER STREET,LONOKE,AR,72086,2008.0,1.0
10849.0,FIRST STATE BANK,101 SOUTH CENTER STREET,LONOKE,AR,72086,2008.0,2.0
10849.0,FIRST STATE BANK,101 SOUTH CENTER STREET,LONOKE,AR,72086,2008.0,3.0
10849.0,FIRST STATE BANK,101 SOUTH CENTER STREET,LONOKE,AR,72086,2008.0,4.0
10858.0,PLATTE VALLEY STATE BANK AND TRUST COMPANY,2223 SECOND AVENUE,KEARNEY,NE,68847,2008.0,1.0
10858.0,PLATTE VALLEY STATE BANK AND TRUST COMPANY,2223 SECOND AVENUE,KEARNEY,NE,68847,2008.0,2.0
10858.0,PLATTE VALLEY STATE BANK AND TRUST COMPANY,2223 SECOND AVENUE,KEARNEY,NE,68847,2008.0,3.0
10858.0,PLATTE VALLEY STATE BANK AND TRUST COMPANY,2223 SECOND AVENUE,KEARNEY,NE,68847,2008.0,4.0
11145.0,LAKE-OSCEOLA STATE BANK,790 NORTH MICHIGAN AVENUE,BALDWIN,MI,49304,2008.0,1.0
11145.0,LAKE-OSCEOLA STATE BANK,790 NORTH MICHIGAN AVENUE,BALDWIN,MI,49304,2008.0,2.0
11145.0,LAKE-OSCEOLA STATE BANK,790 NORTH MICHIGAN AVENUE,BALDWIN,MI,49304,2008.0,3.0
11145.0,LAKE-OSCEOLA STATE BANK,790 NORTH MICHIGAN AVENUE,BALDWIN,MI,49304,2008.0,4.0
