rssdid,name,address,city,state,zipcode,year,quarter
2554.0,STATE BANK OF MARIETTA,201 3RD AVENUE NORTH,MARIETTA,MN,56257,2014.0,1.0
2554.0,STATE BANK OF MARIETTA,201 3RD AVENUE NORTH,MARIETTA,MN,56257,2014.0,2.0
2554.0,STATE BANK OF MARIETTA,201 3RD AVENUE NORTH,MARIETTA,MN,56257,2014.0,3.0
2554.0,STATE BANK OF MARIETTA,201 3RD AVENUE NORTH,MARIETTA,MN,56257,2014.0,4.0
2732.0,"ALBANY BANK & TRUST CO., NATIONAL ASSOCIATION",3400 WEST LAWRENCE AVENUE,CHICAGO,IL,60625,2014.0,1.0
2732.0,"ALBANY BANK & TRUST CO., NATIONAL ASSOCIATION",3400 WEST LAWRENCE AVENUE,CHICAGO,IL,60625,2014.0,2.0
2732.0,"ALBANY BANK & TRUST CO., NATIONAL ASSOCIATION",3400 WEST LAWRENCE AVENUE,CHICAGO,IL,60625,2014.0,3.0
2732.0,"ALBANY BANK & TRUST CO., NATIONAL ASSOCIATION",3400 WEST LAWRENCE AVENUE,CHICAGO,IL,60625,2014.0,4.0
2750.0,GENOA COMMUNITY BANK,502 WILLIARD AVENUE,GENOA,NE,68640,2014.0,1.0
2750.0,GENOA COMMUNITY BANK,502 WILLIARD AVENUE,GENOA,NE,68640,2014.0,2.0
2750.0,GENOA COMMUNITY BANK,502 WILLIARD AVENUE,GENOA,NE,68640,2014.0,3.0
2750.0,GENOA COMMUNITY BANK,502 WILLIARD AVENUE,GENOA,NE,68640,2014.0,4.0
3177.0,OCEAN CITY HOME BANK,1001 ASBURY AVENUE,OCEAN CITY,NJ,08226,2014.0,1.0
3177.0,OCEAN CITY HOME BANK,1001 ASBURY AVENUE,OCEAN CITY,NJ,08226,2014.0,2.0
3177.0,OCEAN CITY HOME BANK,1001 ASBURY AVENUE,OCEAN CITY,NJ,08226,2014.0,3.0
3177.0,OCEAN CITY HOME BANK,1001 ASBURY AVENUE,OCEAN CITY,NJ,08226,2014.0,4.0
3252.0,"FIRST NATIONAL BANK OF GORDON, THE",134 NORTH MAIN,GORDON,NE,69343,2014.0,1.0
3252.0,"FIRST NATIONAL BANK OF GORDON, THE",134 NORTH MAIN,GORDON,NE,69343,2014.0,2.0
3252.0,"FIRST NATIONAL BANK OF GORDON, THE",134 NORTH MAIN,GORDON,NE,69343,2014.0,3.0
3252.0,"FIRST NATIONAL BANK OF GORDON, THE",134 NORTH MAIN,GORDON,NE,69343,2014.0,4.0
3458.0,FARMERS BANK OF GREEN CITY,1 SOUTH LINCOLN STREET,GREEN CITY,MO,63545,2014.0,1.0
3458.0,FARMERS BANK OF GREEN CITY,1 SOUTH LINCOLN STREET,GREEN CITY,MO,63545,2014.0,2.0
3458.0,FARMERS BANK OF GREEN CITY,1 SOUTH LINCOLN STREET,GREEN CITY,MO,63545,2014.0,3.0
3458.0,FARMERS BANK OF GREEN CITY,1 SOUTH LINCOLN STREET,GREEN CITY,MO,63545,2014.0,4.0
3720.0,"BANK OF CLARENDON, THE",106 SOUTH BROOK STREET,MANNING,SC,29102,2014.0,1.0
3720.0,"BANK OF CLARENDON, THE",106 SOUTH BROOK STREET,MANNING,SC,29102,2014.0,2.0
3720.0,"BANK OF CLARENDON, THE",106 SOUTH BROOK STREET,MANNING,SC,29102,2014.0,3.0
3720.0,"BANK OF CLARENDON, THE",106 SOUTH BROOK STREET,MANNING,SC,29102,2014.0,4.0
3971.0,MIDCOUNTRY BANK,2611 BLUE HERON DRIVE,MARION,IL,62959,2014.0,1.0
3971.0,MIDCOUNTRY BANK,2611 BLUE HERON DRIVE,MARION,IL,62959,2014.0,2.0
3971.0,MIDCOUNTRY BANK,2611 BLUE HERON DRIVE,MARION,IL,62959,2014.0,3.0
3971.0,MIDCOUNTRY BANK,2611 BLUE HERON DRIVE,MARION,IL,62959,2014.0,4.0
4156.0,KANZA BANK,151 NORTH MAIN,KINGMAN,KS,67068,2014.0,1.0
4156.0,KANZA BANK,151 NORTH MAIN,KINGMAN,KS,67068,2014.0,2.0
4156.0,KANZA BANK,151 NORTH MAIN,KINGMAN,KS,67068,2014.0,3.0
4156.0,KANZA BANK,151 NORTH MAIN,KINGMAN,KS,67068,2014.0,4.0
4231.0,FARMERS AND MERCHANTS BANK,104 NORTH MAIN STREET,SYLVANIA,GA,30467,2014.0,1.0
4231.0,FARMERS AND MERCHANTS BANK,104 NORTH MAIN STREET,SYLVANIA,GA,30467,2014.0,2.0
4231.0,FARMERS AND MERCHANTS BANK,104 NORTH MAIN STREET,SYLVANIA,GA,30467,2014.0,3.0
4231.0,FARMERS AND MERCHANTS BANK,104 NORTH MAIN STREET,SYLVANIA,GA,30467,2014.0,4.0
4437.0,FIRST NATIONAL BANK,1 CEDAR STREET,RONCEVERTE,WV,24970,2014.0,1.0
4437.0,FIRST NATIONAL BANK,1 CEDAR STREET,RONCEVERTE,WV,24970,2014.0,2.0
4437.0,FIRST NATIONAL BANK,1 CEDAR STREET,RONCEVERTE,WV,24970,2014.0,3.0
4437.0,FIRST NATIONAL BANK,1 CEDAR STREET,RONCEVERTE,WV,24970,2014.0,4.0
4839.0,ABC BANK,5645 WEST LAKE STREET,CHICAGO,IL,60644,2014.0,1.0
4839.0,ABC BANK,5645 WEST LAKE STREET,CHICAGO,IL,60644,2014.0,2.0
4839.0,ABC BANK,5645 WEST LAKE STREET,CHICAGO,IL,60644,2014.0,3.0
4839.0,ABC BANK,5645 WEST LAKE STREET,CHICAGO,IL,60644,2014.0,4.0
5069.0,FIRST CREDIT BANK,9255 SUNSET BOULEVARD,WEST HOLLYWOOD,CA,90069,2014.0,1.0
5069.0,FIRST CREDIT BANK,9255 SUNSET BOULEVARD,WEST HOLLYWOOD,CA,90069,2014.0,2.0
5069.0,FIRST CREDIT BANK,9255 SUNSET BOULEVARD,WEST HOLLYWOOD,CA,90069,2014.0,3.0
5069.0,FIRST CREDIT BANK,9255 SUNSET BOULEVARD,WEST HOLLYWOOD,CA,90069,2014.0,4.0
5135.0,FIRST STATE BANK OF BLAKELY,2213 SOUTH MAIN STREET,BLAKELY,GA,39823,2014.0,1.0
5135.0,FIRST STATE BANK OF BLAKELY,2213 SOUTH MAIN STREET,BLAKELY,GA,39823,2014.0,2.0
5135.0,FIRST STATE BANK OF BLAKELY,2213 SOUTH MAIN STREET,BLAKELY,GA,39823,2014.0,3.0
5135.0,FIRST STATE BANK OF BLAKELY,2213 SOUTH MAIN STREET,BLAKELY,GA,39823,2014.0,4.0
5210.0,ACNB BANK,16 LINCOLN SQUARE,GETTYSBURG,PA,17325,2014.0,1.0
5210.0,ACNB BANK,16 LINCOLN SQUARE,GETTYSBURG,PA,17325,2014.0,2.0
5210.0,ACNB BANK,16 LINCOLN SQUARE,GETTYSBURG,PA,17325,2014.0,3.0
5210.0,ACNB BANK,16 LINCOLN SQUARE,GETTYSBURG,PA,17325,2014.0,4.0
5461.0,BANK OF AGRICULTURE AND COMMERCE,517 EAST WEBER AVENUE,STOCKTON,CA,95202,2014.0,1.0
5461.0,BANK OF AGRICULTURE AND COMMERCE,517 EAST WEBER AVENUE,STOCKTON,CA,95202,2014.0,2.0
5461.0,BANK OF AGRICULTURE AND COMMERCE,517 EAST WEBER AVENUE,STOCKTON,CA,95202,2014.0,3.0
5461.0,BANK OF AGRICULTURE AND COMMERCE,517 EAST WEBER AVENUE,STOCKTON,CA,95202,2014.0,4.0
5751.0,KEARNY COUNTY BANK,221 NORTH MAIN STREET,LAKIN,KS,67860,2014.0,1.0
5751.0,KEARNY COUNTY BANK,221 NORTH MAIN STREET,LAKIN,KS,67860,2014.0,2.0
5751.0,KEARNY COUNTY BANK,221 NORTH MAIN STREET,LAKIN,KS,67860,2014.0,3.0
5751.0,KEARNY COUNTY BANK,221 NORTH MAIN STREET,LAKIN,KS,67860,2014.0,4.0
6039.0,ALMA EXCHANGE BANK & TRUST,501 WEST 12TH STREET,ALMA,GA,31510,2014.0,1.0
6039.0,ALMA EXCHANGE BANK & TRUST,501 WEST 12TH STREET,ALMA,GA,31510,2014.0,2.0
6039.0,ALMA EXCHANGE BANK & TRUST,501 WEST 12TH STREET,ALMA,GA,31510,2014.0,3.0
6039.0,ALMA EXCHANGE BANK & TRUST,501 WEST 12TH STREET,ALMA,GA,31510,2014.0,4.0
6141.0,TALLAHATCHIE COUNTY BANK,1 EAST MAIN STREET,CHARLESTON,MS,38921,2014.0,1.0
6141.0,TALLAHATCHIE COUNTY BANK,1 EAST MAIN STREET,CHARLESTON,MS,38921,2014.0,2.0
6141.0,TALLAHATCHIE COUNTY BANK,1 EAST MAIN STREET,CHARLESTON,MS,38921,2014.0,3.0
6141.0,TALLAHATCHIE COUNTY BANK,1 EAST MAIN STREET,CHARLESTON,MS,38921,2014.0,4.0
6329.0,ANDERSON BROTHERS BANK,101 NORTH MAIN STREET,MULLINS,SC,29574,2014.0,1.0
6329.0,ANDERSON BROTHERS BANK,101 NORTH MAIN STREET,MULLINS,SC,29574,2014.0,2.0
6329.0,ANDERSON BROTHERS BANK,101 NORTH MAIN STREET,MULLINS,SC,29574,2014.0,3.0
6329.0,ANDERSON BROTHERS BANK,101 NORTH MAIN STREET,MULLINS,SC,29574,2014.0,4.0
7009.0,BESSEMER TRUST COMPANY,100 WOODBRIDGE CENTER DRIVE,WOODBRIDGE,NJ,070951191,2014.0,1.0
7009.0,BESSEMER TRUST COMPANY,100 WOODBRIDGE CENTER DRIVE,WOODBRIDGE,NJ,070951191,2014.0,2.0
7009.0,BESSEMER TRUST COMPANY,100 WOODBRIDGE CENTER DRIVE,WOODBRIDGE,NJ,070951191,2014.0,3.0
7009.0,BESSEMER TRUST COMPANY,100 WOODBRIDGE CENTER DRIVE,WOODBRIDGE,NJ,070951191,2014.0,4.0
7045.0,"PEOPLES BANK, THE",100 NORTH MAIN STREET,BROWNSTOWN,IN,47220,2014.0,1.0
7045.0,"PEOPLES BANK, THE",100 NORTH MAIN STREET,BROWNSTOWN,IN,47220,2014.0,2.0
7045.0,"PEOPLES BANK, THE",100 NORTH MAIN STREET,BROWNSTOWN,IN,47220,2014.0,3.0
7045.0,"PEOPLES BANK, THE",100 NORTH MAIN STREET,BROWNSTOWN,IN,47220,2014.0,4.0
7072.0,WALLKILL VALLEY FEDERAL SAVINGS AND LOAN ASSOCIATION,23 WALLKILL AVE.,WALLKILL,NY,12589,2014.0,1.0
7072.0,WALLKILL VALLEY FEDERAL SAVINGS AND LOAN ASSOCIATION,23 WALLKILL AVE.,WALLKILL,NY,12589,2014.0,2.0
7072.0,WALLKILL VALLEY FEDERAL SAVINGS AND LOAN ASSOCIATION,23 WALLKILL AVE.,WALLKILL,NY,12589,2014.0,3.0
7072.0,WALLKILL VALLEY FEDERAL SAVINGS AND LOAN ASSOCIATION,23 WALLKILL AVE.,WALLKILL,NY,12589,2014.0,4.0
7157.0,STATE BANK OF BLUE RAPIDS,21 PUBLIC SQUARE,BLUE RAPIDS,KS,66411,2014.0,1.0
7157.0,STATE BANK OF BLUE RAPIDS,21 PUBLIC SQUARE,BLUE RAPIDS,KS,66411,2014.0,2.0
7157.0,STATE BANK OF BLUE RAPIDS,21 PUBLIC SQUARE,BLUE RAPIDS,KS,66411,2014.0,3.0
7157.0,STATE BANK OF BLUE RAPIDS,21 PUBLIC SQUARE,BLUE RAPIDS,KS,66411,2014.0,4.0
7456.0,BANK OF HARTINGTON,229 NORTH BROADWAY,HARTINGTON,NE,68739,2014.0,1.0
7456.0,BANK OF HARTINGTON,229 NORTH BROADWAY,HARTINGTON,NE,68739,2014.0,2.0
7456.0,BANK OF HARTINGTON,229 NORTH BROADWAY,HARTINGTON,NE,68739,2014.0,3.0
7456.0,BANK OF HARTINGTON,229 NORTH BROADWAY,HARTINGTON,NE,68739,2014.0,4.0
7634.0,"FOUR COUNTY BANK, THE",959 MAIN STREET,ALLENTOWN,GA,31003,2014.0,1.0
7634.0,"FOUR COUNTY BANK, THE",959 MAIN STREET,ALLENTOWN,GA,31003,2014.0,2.0
7634.0,"FOUR COUNTY BANK, THE",959 MAIN STREET,ALLENTOWN,GA,31003,2014.0,3.0
7634.0,"FOUR COUNTY BANK, THE",959 MAIN STREET,ALLENTOWN,GA,31003,2014.0,4.0
8033.0,PEOPLES BANK AND TRUST COMPANY OF POINTE COUPEE PARISH,805 HOSPITAL ROAD,NEW ROADS,LA,70760,2014.0,1.0
8033.0,PEOPLES BANK AND TRUST COMPANY OF POINTE COUPEE PARISH,805 HOSPITAL ROAD,NEW ROADS,LA,70760,2014.0,2.0
8033.0,PEOPLES BANK AND TRUST COMPANY OF POINTE COUPEE PARISH,805 HOSPITAL ROAD,NEW ROADS,LA,70760,2014.0,3.0
8033.0,PEOPLES BANK AND TRUST COMPANY OF POINTE COUPEE PARISH,805 HOSPITAL ROAD,NEW ROADS,LA,70760,2014.0,4.0
8462.0,"PERRYTON NATIONAL BANK, THE",825 SOUTH MAIN STREET,PERRYTON,TX,790703556,2014.0,1.0
8462.0,"PERRYTON NATIONAL BANK, THE",825 SOUTH MAIN STREET,PERRYTON,TX,790703556,2014.0,2.0
8462.0,"PERRYTON NATIONAL BANK, THE",825 SOUTH MAIN STREET,PERRYTON,TX,790703556,2014.0,3.0
8462.0,"PERRYTON NATIONAL BANK, THE",825 SOUTH MAIN STREET,PERRYTON,TX,790703556,2014.0,4.0
8631.0,"PLEASANTS COUNTY BANK, THE",323 SECOND ST,SAINT MARYS,WV,26170,2014.0,1.0
8631.0,"PLEASANTS COUNTY BANK, THE",323 SECOND ST,SAINT MARYS,WV,26170,2014.0,2.0
8631.0,"PLEASANTS COUNTY BANK, THE",323 SECOND ST,SAINT MARYS,WV,26170,2014.0,3.0
8631.0,"PLEASANTS COUNTY BANK, THE",323 SECOND ST,SAINT MARYS,WV,26170,2014.0,4.0
9357.0,FIDELITY BANK,7600 PARKLAWN AVENUE,EDINA,MN,55435,2014.0,1.0
9357.0,FIDELITY BANK,7600 PARKLAWN AVENUE,EDINA,MN,55435,2014.0,2.0
9357.0,FIDELITY BANK,7600 PARKLAWN AVENUE,EDINA,MN,55435,2014.0,3.0
9357.0,FIDELITY BANK,7600 PARKLAWN AVENUE,EDINA,MN,55435,2014.0,4.0
9553.0,ADAMS COUNTY BANK,401 N SMITH AVE,KENESAW,NE,68956,2014.0,1.0
9553.0,ADAMS COUNTY BANK,401 N SMITH AVE,KENESAW,NE,68956,2014.0,2.0
9553.0,ADAMS COUNTY BANK,401 N SMITH AVE,KENESAW,NE,68956,2014.0,3.0
9553.0,ADAMS COUNTY BANK,401 N SMITH AVE,KENESAW,NE,68956,2014.0,4.0
9807.0,AMBOY BANK,3590 U.S. HIGHWAY 9 SOUTH,OLD BRIDGE,NJ,08857,2014.0,1.0
9807.0,AMBOY BANK,3590 U.S. HIGHWAY 9 SOUTH,OLD BRIDGE,NJ,08857,2014.0,2.0
9807.0,AMBOY BANK,3590 U.S. HIGHWAY 9 SOUTH,OLD BRIDGE,NJ,08857,2014.0,3.0
9807.0,AMBOY BANK,3590 U.S. HIGHWAY 9 SOUTH,OLD BRIDGE,NJ,08857,2014.0,4.0
9955.0,"FIRST STATE BANK AND TRUST COMPANY OF LARNED, THE",116 WEST 6TH STREET,LARNED,KS,67550,2014.0,1.0
9955.0,"FIRST STATE BANK AND TRUST COMPANY OF LARNED, THE",116 WEST 6TH STREET,LARNED,KS,67550,2014.0,2.0
9955.0,"FIRST STATE BANK AND TRUST COMPANY OF LARNED, THE",116 WEST 6TH STREET,LARNED,KS,67550,2014.0,3.0
9955.0,"FIRST STATE BANK AND TRUST COMPANY OF LARNED, THE",116 WEST 6TH STREET,LARNED,KS,67550,2014.0,4.0
10250.0,"BANK OF ELK RIVER, THE",630 MAIN ST.,ELK RIVER,MN,55330,2014.0,1.0
10250.0,"BANK OF ELK RIVER, THE",630 MAIN ST.,ELK RIVER,MN,55330,2014.0,2.0
10250.0,"BANK OF ELK RIVER, THE",630 MAIN ST.,ELK RIVER,MN,55330,2014.0,3.0
10250.0,"BANK OF ELK RIVER, THE",630 MAIN ST.,ELK RIVER,MN,55330,2014.0,4.0
10849.0,FIRST STATE BANK,101 SOUTH CENTER STREET,LONOKE,AR,72086,2014.0,1.0
10849.0,FIRST STATE BANK,101 SOUTH CENTER STREET,LONOKE,AR,72086,2014.0,2.0
10849.0,FIRST STATE BANK,101 SOUTH CENTER STREET,LONOKE,AR,72086,2014.0,3.0
10849.0,FIRST STATE BANK,101 SOUTH CENTER STREET,LONOKE,AR,72086,2014.0,4.0
11145.0,LAKE-OSCEOLA STATE BANK,790 NORTH MICHIGAN AVENUE,BALDWIN,MI,49304,2014.0,1.0
11145.0,LAKE-OSCEOLA STATE BANK,790 NORTH MICHIGAN AVENUE,BALDWIN,MI,49304,2014.0,2.0
11145.0,LAKE-OSCEOLA STATE BANK,790 NORTH MICHIGAN AVENUE,BALDWIN,MI,49304,2014.0,3.0
11145.0,LAKE-OSCEOLA STATE BANK,790 NORTH MICHIGAN AVENUE,BALDWIN,MI,49304,2014.0,4.0
11275.0,PULASKI BANK,12300 OLIVE BOULEVARD,CREVE COEUR,MO,63141,2014.0,1.0
11275.0,PULASKI BANK,12300 OLIVE BOULEVARD,CREVE COEUR,MO,63141,2014.0,2.0
11275.0,PULASKI BANK,12300 OLIVE BOULEVARD,CREVE COEUR,MO,63141,2014.0,3.0
11275.0,PULASKI BANK,12300 OLIVE BOULEVARD,CREVE COEUR,MO,63141,2014.0,4.0
11640.0,FIRST NATIONAL BANK OF CLARKSDALE,402 EAST SECOND STREET,CLARKSDALE,MS,38614,2014.0,1.0
11640.0,FIRST NATIONAL BANK OF CLARKSDALE,402 EAST SECOND STREET,CLARKSDALE,MS,38614,2014.0,2.0
11640.0,FIRST NATIONAL BANK OF CLARKSDALE,402 EAST SECOND STREET,CLARKSDALE,MS,38614,2014.0,3.0
11640.0,FIRST NATIONAL BANK OF CLARKSDALE,402 EAST SECOND STREET,CLARKSDALE,MS,38614,2014.0,4.0
11837.0,"FARMERS BANK, THE",202 SOUTH MAIN STREET,GREENSBORO,GA,30642,2014.0,1.0
11837.0,"FARMERS BANK, THE",202 SOUTH MAIN STREET,GREENSBORO,GA,30642,2014.0,2.0
11837.0,"FARMERS BANK, THE",202 SOUTH MAIN STREET,GREENSBORO,GA,30642,2014.0,3.0
11837.0,"FARMERS BANK, THE",202 SOUTH MAIN STREET,GREENSBORO,GA,30642,2014.0,4.0
12030.0,FIRST NATIONAL BANK SOUTH,423 WEST 12TH STREET,ALMA,GA,31510,2014.0,1.0
12030.0,FIRST NATIONAL BANK SOUTH,423 WEST 12TH STREET,ALMA,GA,31510,2014.0,2.0
12030.0,FIRST NATIONAL BANK SOUTH,423 WEST 12TH STREET,ALMA,GA,31510,2014.0,3.0
12030.0,FIRST NATIONAL BANK SOUTH,423 WEST 12TH STREET,ALMA,GA,31510,2014.0,4.0
12142.0,"CLEVELAND STATE BANK, THE",110 COMMERCE AVENUE,CLEVELAND,MS,38732,2014.0,1.0
12142.0,"CLEVELAND STATE BANK, THE",110 COMMERCE AVENUE,CLEVELAND,MS,38732,2014.0,2.0
12142.0,"CLEVELAND STATE BANK, THE",110 COMMERCE AVENUE,CLEVELAND,MS,38732,2014.0,3.0
12142.0,"CLEVELAND STATE BANK, THE",110 COMMERCE AVENUE,CLEVELAND,MS,38732,2014.0,4.0
12179.0,AMERICAN SAVINGS BANK,701 NORTH UNIVERSITY BOULEVARD,MIDDLETOWN,OH,45042,2014.0,1.0
12179.0,AMERICAN SAVINGS BANK,701 NORTH UNIVERSITY BOULEVARD,MIDDLETOWN,OH,45042,2014.0,2.0
12179.0,AMERICAN SAVINGS BANK,701 NORTH UNIVERSITY BOULEVARD,MIDDLETOWN,OH,45042,2014.0,3.0
12179.0,AMERICAN SAVINGS BANK,701 NORTH UNIVERSITY BOULEVARD,MIDDLETOWN,OH,45042,2014.0,4.0
12245.0,BANK NORTH,704 MAIN STREET,WAUSAUKEE,WI,54177,2014.0,1.0
12245.0,BANK NORTH,704 MAIN STREET,WAUSAUKEE,WI,54177,2014.0,2.0
12245.0,BANK NORTH,704 MAIN STREET,WAUSAUKEE,WI,54177,2014.0,3.0
12311.0,"HUNTINGTON NATIONAL BANK, THE",17 SOUTH HIGH STREET,COLUMBUS,OH,43215,2014.0,1.0
12311.0,"HUNTINGTON NATIONAL BANK, THE",17 SOUTH HIGH STREET,COLUMBUS,OH,43215,2014.0,2.0
