"Lender_Name","Lender_Id","Lender_Operating_Country","Lender_Institution_Type","year","quarter"
"CIBC World Markets","19017","Canada","Foreign Bank, US Bank","2014.0","1.0"
"DBS Bank Los Angeles","45896","Singapore","Asia-Pacific Bank, Corporation, Foreign Bank, US Bank, Western European Bank","2014.0","1.0"
"Chinatrust Commercial Bank Ltd","14380","Taiwan","Asia-Pacific Bank, Corporation, Foreign Bank, US Bank, Western European Bank","2014.0","1.0"
"Agricultural Bank of China Taizhou","112979","China","Asia-Pacific Bank","2014.0","1.0"
"equinet Bank AG","112580","Germany","Western European Bank","2014.0","1.0"
"Banco de Credito Inversiones SA [BCI]","11584","Chile","Asia-Pacific Bank, Corporation, Foreign Bank, US Bank, Western European Bank","2014.0","1.0"
"Bank of China Taizhou","113004","China","Asia-Pacific Bank","2014.0","1.0"
"Bank of China Jiangsu Branch","11778","China","Asia-Pacific Bank","2014.0","1.0"
"Nanyang Commercial Bank Ltd (Ex BOCHK)","18050","Hong Kong","Asia-Pacific Bank","2014.0","1.0"
"Wing Lung Bank","15231","Hong Kong","Asia-Pacific Bank","2014.0","1.0"
"KfW IPEX-Bank GmbH","28488","Germany","Western European Bank","2014.0","1.0"
"China Development Industrial Bank","16189","Taiwan","Asia-Pacific Bank","2014.0","1.0"
"Citibank NA","29607","United States","Asia-Pacific Bank, Corporation, Foreign Bank, US Bank, Western European Bank","2014.0","1.0"
"Export-Import Bank of the United States of America","92775","United States","","2014.0","1.0"
"Sabadell Bank","108817","United States","Asia-Pacific Bank, Corporation, Foreign Bank, US Bank, Western European Bank","2014.0","1.0"
"Huaxia Bank Nanjing Hunan Road Sub-branch","112987","China","Asia-Pacific Bank","2014.0","1.0"
"Standard Chartered Bank Hong Kong","13247","Hong Kong","Asia-Pacific Bank, Western European Bank","2014.0","1.0"
"BB&T Financial Corp","18682","United States","Asia-Pacific Bank, Corporation, Foreign Bank, US Bank, Western European Bank","2014.0","1.0"
"Bank of Nanjing","17043","China","Asia-Pacific Bank, Finance Company","2014.0","1.0"
"American Savings Bank","23064","United States","Asia-Pacific Bank, Corporation, Foreign Bank, US Bank, Western European Bank","2014.0","1.0"
"Mizuho Corporate Bank Ltd","36755","Japan","Asia-Pacific Bank, Corporation, Foreign Bank, US Bank, Western European Bank","2014.0","1.0"
"Bank of Tokyo-Mitsubishi UFJ Hong Kong","15392","Hong Kong","Asia-Pacific Bank, Western European Bank","2014.0","1.0"
"Manufacturers Bank","50208","United States","Asia-Pacific Bank, Corporation, Foreign Bank, US Bank, Western European Bank","2014.0","1.0"
"Sumitomo Mitsui Banking Corp Europe Ltd [SMBCE]","97552","France","Asia-Pacific Bank, Western European Bank","2014.0","1.0"
"Industrial Bank of Washington","88989","United States","US Bank","2014.0","1.0"
"BNP Paribas (China) Ltd","16057","China","Asia-Pacific Bank, Finance Company","2014.0","1.0"
"First Hawaiian Bank","51055","United States","Asia-Pacific Bank, Corporation, Foreign Bank, US Bank, Western European Bank","2014.0","1.0"
"Scotiabank","103593","Canada","Asia-Pacific Bank, Foreign Bank, Investment Bank, US Bank, Western European Bank","2014.0","1.0"
"CIBC [Canadian Imperial Bank of Commerce]","12302","Canada","Asia-Pacific Bank, Foreign Bank, Investment Bank, US Bank, Western European Bank","2014.0","1.0"
"DBS Bank (Hong Kong) Ltd","11183","Hong Kong","Asia-Pacific Bank, Other, Western European Bank","2014.0","1.0"
"Agricultural Bank of China Zhejiang","108712","China","Asia-Pacific Bank, Other","2014.0","1.0"
"Westpac Banking Corp","11013","Australia","Asia-Pacific Bank, Foreign Bank, Investment Bank, US Bank, Western European Bank","2014.0","1.0"
"China Aviation Industry Group Finance Co Ltd","114263","China","Asia-Pacific Bank, Finance Company","2014.0","1.0"
"Shaoxing Ruiqi Rural Commercial Bank","114275","China","Asia-Pacific Bank, Other","2014.0","1.0"
"Industrial Bank Co Ltd Hangzhou","114276","China","Asia-Pacific Bank, Other","2014.0","1.0"
"Abbey National Treasury Services Plc","10710","United Kingdom","East. Europe/Russian Bank, Western European Bank","2014.0","1.0"
"Banco Santander SA","11671","Spain","Western European Bank","2014.0","1.0"
"Bank of China Shenzhen","14293","China","Asia-Pacific Bank, Other","2014.0","1.0"
"China Merchants Bank Hangzhou","114117","China","Asia-Pacific Bank, Other","2014.0","1.0"
"China Merchants Bank Co Ltd","11784","China","Asia-Pacific Bank","2014.0","1.0"
"Caixanova","46989","Spain","Western European Bank","2014.0","1.0"
"Industrial & Commercial Bank of China Hangzhou","114048","China","Asia-Pacific Bank, Other","2014.0","1.0"
