"Lender_Name","Lender_Id","Lender_Operating_Country","Lender_Institution_Type","year","quarter"
"SG Capital Partners","65697","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2007.0","1.0"
"BNP Paribas SA","98068","France","Western European Bank","2007.0","1.0"
"BNP Paribas BIBF","98220","France","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2007.0","1.0"
"EDC (US)","51998","United States","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2007.0","1.0"
"DNB ASA [ex-DnB NOR Bank ASA]","13751","Norway","US Bank, Western European Bank","2007.0","1.0"
"Deutsche Bank AG","10669","Germany","US Bank, Western European Bank","2007.0","1.0"
"Deutsche Bank AG New York Branch","11283","Germany","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2007.0","1.0"
"Allied Irish Banks Plc [AIB]","10750","Ireland","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2007.0","1.0"
"Bayerische Landesbank GZ","10860","Germany","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2007.0","1.0"
"UBS AG","11126","Switzerland","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2007.0","1.0"
"Commerzbank AG","11279","Germany","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2007.0","1.0"
"Royal Bank of Scotland Plc [RBS]","11307","United Kingdom","Western European Bank","2007.0","1.0"
"ABN AMRO BIBF","34249","Thailand","US Bank, Western European Bank","2007.0","1.0"
"Citizens Bank NA","52640","United States","US Bank, Western European Bank","2007.0","1.0"
"Land Bank of Taiwan","12292","Taiwan","Asia-Pacific Bank","2007.0","1.0"
"Northern Trust","12940","United States","Other, US Bank","2007.0","1.0"
"Chang Hwa Commercial Bank","13040","Taiwan","Asia-Pacific Bank","2007.0","1.0"
"Citibank","29606","United States","US Bank, Western European Bank","2007.0","1.0"
"Citicorp North America Inc","51189","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2007.0","1.0"
"JP Morgan Chase Bank NA","17665","United States","US Bank, Western European Bank","2007.0","1.0"
"JP Morgan Chase Bank NA Toronto","24680","Canada","Finance Company","2007.0","1.0"
"E Sun Commercial Bank","14382","Taiwan","Asia-Pacific Bank","2007.0","1.0"
"Kaohsiung Business Bank","28145","Taiwan","Asia-Pacific Bank","2007.0","1.0"
"O-Bank Co Ltd (Ex Industrial Bank of Taiwan)","14572","Taiwan","Asia-Pacific Bank","2007.0","1.0"
"TD Banknorth NA","50527","United States","Finance Company, US Bank","2007.0","1.0"
"Commerce Bank NA","52309","United States","US Bank","2007.0","1.0"
"SunTrust Bank","49246","United States","US Bank","2007.0","1.0"
"LaSalle Bank NA","45419","United States","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2007.0","1.0"
"LaSalle Business Credit","60555","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2007.0","1.0"
"CIT Group/Business Credit Inc","60643","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2007.0","1.0"
"Credit Suisse AG","17261","Switzerland","US Bank, Western European Bank","2007.0","1.0"
"Royal Bank of Canada","11142","Canada","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2007.0","1.0"
"Burdale Financial Ltd","24835","United Kingdom","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2007.0","1.0"
"Wells Fargo Bank","27003","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2007.0","1.0"
"Wachovia Bank","45499","United States","US Bank","2007.0","1.0"
"Wachovia Bank NA","45500","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2007.0","1.0"
"US Bank NA","32997","United States","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2007.0","1.0"
"Fifth Third Bank","29604","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2007.0","1.0"
"ING Capital LLC","52090","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2007.0","1.0"
"General Electric Capital Corp","31220","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2007.0","1.0"
"Merrill Lynch Capital Corp","54090","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2007.0","1.0"
"National City Bank","15279","United States","US Bank, Western European Bank","2007.0","1.0"
"PNC Bank","31840","United States","US Bank, Western European Bank","2007.0","1.0"
"National City Bancorporation","50119","United States","US Bank","2007.0","1.0"
"National City Business Credit","83692","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2007.0","1.0"
"HSBC Finance Corp","15782","United States","Corporation","2007.0","1.0"
"HSBC Bank USA NA","50505","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2007.0","1.0"
"Goldman Sachs Credit Partners LP","64313","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2007.0","1.0"
"Goldman Sachs Securities","86768","United States","US Bank, Western European Bank","2007.0","1.0"
"Webster Bank NA","48050","United States","Finance Company, US Bank","2007.0","1.0"
"Union Bank of California","12181","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2007.0","1.0"
"Bank of Tokyo-Mitsubishi Group","49513","Japan","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2007.0","1.0"
"Regions Bank","49928","United States","US Bank, Western European Bank","2007.0","1.0"
"Mellon Bank","26419","United States","Asia-Pacific Bank, US Bank","2007.0","1.0"
"Bank of New York","50202","United States","Asia-Pacific Bank, US Bank","2007.0","1.0"
"Fortis Capital Corp","63891","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2007.0","1.0"
"UPS Capital Corp","66780","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2007.0","1.0"
"Key Bank NA","26205","United States","US Bank, Western European Bank","2007.0","1.0"
"KeyBank","51838","United States","US Bank, Western European Bank","2007.0","1.0"
"American AgCredit ACA","58751","United States","Other, US Bank","2007.0","1.0"
"American Agcredit PCA","76342","United States","Finance Company, US Bank","2007.0","1.0"
"GMAC Commercial Finance","64873","United States","Finance Company, US Bank","2007.0","1.0"
"Northwest Farm Credit Services","83556","United States","Other, US Bank","2007.0","1.0"
"Israel Discount Bank of New York Inc [IDBNY]","52643","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2007.0","1.0"
"Israeli Discount Bank","86265","United States","Foreign Bank, US Bank","2007.0","1.0"
"Lehman Brothers Inc","48129","United States","Finance Company, Investment Bank, US Bank, Western European Bank","2007.0","1.0"
"Lehman Commercial Paper Inc","52849","United States","Investment Bank, US Bank, Western European Bank","2007.0","1.0"
"BRED Banque Populaire SA","93959","France","Western European Bank","2007.0","1.0"
"Banque Palatine SA","97874","France","Western European Bank","2007.0","1.0"
"Shanghai Commercial & Savings Bank","13462","Taiwan","Asia-Pacific Bank, Insurance Company","2007.0","1.0"
"Citibank NA","29607","United States","US Bank, Western European Bank","2007.0","1.0"
"Comerica Bank","31836","United States","Finance Company, US Bank","2007.0","1.0"
"Cathay Life Insurance Co Ltd","15685","Taiwan","Asia-Pacific Bank, Insurance Company","2007.0","1.0"
"Bank of Taiwan","17729","Taiwan","Asia-Pacific Bank, Insurance Company","2007.0","1.0"
"Wachovia Securities","92610","United States","Finance Company, Investment Bank, US Bank, Western European Bank","2007.0","1.0"
"Bank of Scotland Plc","10503","United Kingdom","Investment Bank, US Bank, Western European Bank","2007.0","1.0"
"Goldman Sachs & Co","43219","United States","Investment Bank","2007.0","1.0"
"Mega International Commercial Bank Co Ltd","18731","Taiwan","Asia-Pacific Bank, Insurance Company","2007.0","1.0"
"Commonwealth Bank of Australia","44923","Australia","Asia-Pacific Bank, US Bank","2007.0","1.0"
"Union Bank of California NA","12182","United States","Investment Bank, US Bank","2007.0","1.0"
"Capital Source Finance LLC","55395","United States","Finance Company, US Bank","2007.0","1.0"
"Credit Agricole SA","97457","France","Western European Bank","2007.0","1.0"
"SG Corporate & Investment Banking","18605","Netherlands","Western European Bank","2007.0","1.0"
"Credit du Nord","97322","France","Western European Bank","2007.0","1.0"
"Credit Cooperatif","97634","France","Western European Bank","2007.0","1.0"
"BNP Paribas [Ex-Banque Paribas]","98066","France","US Bank, Western European Bank","2007.0","1.0"
"Natixis SA","98442","France","Western European Bank","2007.0","1.0"
"Credit Industriel et Commercial SA [CIC]","101531","France","Western European Bank","2007.0","1.0"
"Bank of Nova Scotia","13099","Canada","Foreign Bank","2007.0","1.0"
"Chinatrust Commercial Bank Ltd","14380","Taiwan","Asia-Pacific Bank","2007.0","1.0"
"Rabobank","11096","Netherlands","Finance Company, Foreign Bank, US Bank, Western European Bank","2007.0","1.0"
"Rabobank International","16692","United Kingdom","Western European Bank","2007.0","1.0"
"Hua Nan Bills Finance","35700","Taiwan","Asia-Pacific Bank, Corporation, Finance Company","2007.0","1.0"
"Banco Bilbao Vizcaya Argentaria SA [BBVA]","11460","Spain","Western European Bank","2007.0","1.0"
"Taipei Fubon Commercial Bank","16957","Taiwan","Asia-Pacific Bank","2007.0","1.0"
"Banco Santander SA [Ex-Santander Central Hispano SA]","11670","Spain","Western European Bank","2007.0","1.0"
"Banco Santander (Brasil) SA [Santander Banespa]","40829","Brazil","Foreign Bank, US Bank, Western European Bank","2007.0","1.0"
"Dah Sing Bank Ltd","12340","Hong Kong","Asia-Pacific Bank","2007.0","1.0"
"Taiwan Business Bank Hong Kong","43087","Taiwan","Asia-Pacific Bank","2007.0","1.0"
"Hang Seng Bank Ltd","12711","Hong Kong","Asia-Pacific Bank","2007.0","1.0"
"United Overseas Bank","12978","Singapore","Asia-Pacific Bank","2007.0","1.0"
"Public Bank Hong Kong","12537","Hong Kong","Asia-Pacific Bank","2007.0","1.0"
"Far Eastern International Bank","14764","Taiwan","Asia-Pacific Bank","2007.0","1.0"
"International Bills Finance Corp","15868","Taiwan","Asia-Pacific Bank, Corporation, Finance Company","2007.0","1.0"
"CITIC Bank International [Ex-CITIC Ka Wah Bank Ltd]","11174","Hong Kong","Asia-Pacific Bank","2007.0","1.0"
"CIT Bank Ltd","15808","United Kingdom","Finance Company, Foreign Bank, US Bank, Western European Bank","2007.0","1.0"
"CIT Group Inc","1616","United States","Finance Company, US Bank","2007.0","1.0"
"CIT Lending Services Corp","51339","United States","Finance Company, Foreign Bank, Investment Bank","2007.0","1.0"
"China Bills Finance Corp","16592","Taiwan","Asia-Pacific Bank, Corporation, Finance Company","2007.0","1.0"
"OCBC Bank Hong Kong","12728","Hong Kong","Asia-Pacific Bank","2007.0","1.0"
"Bank of Montreal","12677","Canada","Foreign Bank","2007.0","1.0"
"BMO Capital Markets Financing Inc","18837","Canada","Finance Company, Foreign Bank, Investment Bank","2007.0","1.0"
"Ta Ching Bill Finance Corp","18910","Taiwan","Asia-Pacific Bank, Corporation, Finance Company","2007.0","1.0"
"Foothill Capital Corp","46783","United States","Finance Company, US Bank","2007.0","1.0"
"Ahorro Corporacion Financiera SVB SA [ACF]","21713","Spain","Western European Bank","2007.0","1.0"
"Mega Bills Finance Corp","18329","Taiwan","Asia-Pacific Bank, Corporation, Finance Company","2007.0","1.0"
"Bank of Tokyo-Mitsubishi UFJ Hong Kong","15392","Hong Kong","Asia-Pacific Bank","2007.0","1.0"
"Bank of Tokyo-Mitsubishi UFJ Ltd [BTMU]","46801","Japan","Asia-Pacific Bank, Western European Bank","2007.0","1.0"
"Fortis SA/NV [ex-Fortis Bank SA/NV]","50223","Belgium","Asia-Pacific Bank, Western European Bank","2007.0","1.0"
"Korea Development Bank","97190","South Korea","Asia-Pacific Bank","2007.0","1.0"
"Woori Bank","10213","South Korea","Asia-Pacific Bank","2007.0","1.0"
"Shinhan Bank","9808","South Korea","Asia-Pacific Bank","2007.0","1.0"
"Kookmin Bank","9108","South Korea","Asia-Pacific Bank","2007.0","1.0"
"Lehman Brothers Commercial Bank","52206","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank","2007.0","1.0"
"Bowa Bank","13025","Taiwan","Asia-Pacific Bank","2007.0","1.0"
"UBS Loan Finance LLC","53833","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank","2007.0","1.0"
"ABN AMRO Bank NV [RBS]","10679","Netherlands","Corporation, Western European Bank","2007.0","1.0"
"Charter One Bank NA","51236","United States","US Bank","2007.0","1.0"
"Fubon Bank (Hong Kong) Ltd","13251","Hong Kong","Asia-Pacific Bank, Western European Bank","2007.0","1.0"
"Taishin International Bank","13034","Taiwan","Asia-Pacific Bank","2007.0","1.0"
"Taiwan Business Bank","12462","Taiwan","Asia-Pacific Bank, Western European Bank","2007.0","1.0"
"The Commercial Bank QSC [ex-Commercial Bank of Qatar QSC [CBQ]]","10419","Qatar","Middle Eastern Bank, Western European Bank","2007.0","1.0"
"China Development Industrial Bank","16189","Taiwan","Asia-Pacific Bank, Western European Bank","2007.0","1.0"
"First Commercial Bank","19525","Taiwan","Asia-Pacific Bank","2007.0","1.0"
"Cathay United Bank","12290","Taiwan","Asia-Pacific Bank, Western European Bank","2007.0","1.0"
"E Sun Commercial Bank Ltd","14383","Taiwan","Asia-Pacific Bank, Western European Bank","2007.0","1.0"
"Merrill Lynch Bank USA","50950","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank","2007.0","1.0"
"CIT Business Credit Canada Inc","25052","Canada","Finance Company, Foreign Bank","2007.0","1.0"
"Morgan Stanley Bank","92232","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank","2007.0","1.0"
"Wells Fargo Bank NA","27004","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank","2007.0","1.0"
"Bank SinoPac","15335","Taiwan","Asia-Pacific Bank, Western European Bank","2007.0","1.0"
"First Sino Bank","22364","China","Asia-Pacific Bank, Western European Bank","2007.0","1.0"
"Bank of Panhsin","24299","Taiwan","Asia-Pacific Bank","2007.0","1.0"
"Mizuho Corporate Bank Ltd","36755","Japan","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank","2007.0","1.0"
"Resona Bank Ltd","48918","Japan","Asia-Pacific Bank","2007.0","1.0"
"Sumitomo Mitsui Banking Corp","31824","Japan","Asia-Pacific Bank","2007.0","1.0"
"American Capital Strategies Ltd","34162","United States","Finance Company, US Bank","2007.0","1.0"
"Orchard First Source Capital Inc","59076","United States","Finance Company, US Bank","2007.0","1.0"
"Societe Generale SA","97329","France","US Bank, Western European Bank","2007.0","1.0"
"National Agricultural Cooperative Federation","97445","South Korea","Asia-Pacific Bank, Finance Company","2007.0","1.0"
"Standard Bank Plc","17055","United Kingdom","Western European Bank","2007.0","1.0"
"Caisse Centrale Desjardins du Quebec","10930","Canada","Foreign Bank","2007.0","1.0"
"Scotiabank Europe Plc","13748","United Kingdom","Foreign Bank, Western European Bank","2007.0","1.0"
"Scotiabank Inc","91518","United States","US Bank, Western European Bank","2007.0","1.0"
"Export Development Canada [EDC]","10549","Canada","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2007.0","1.0"
"DBS Bank Ltd","10854","Singapore","Asia-Pacific Bank, Western European Bank","2007.0","1.0"
"BRE Bank SA [Bank Rozwoju Eksportu SA]","98144","Poland","East. Europe/Russian Bank, US Bank, Western European Bank","2007.0","1.0"
"National Bank of Canada","11354","Canada","Foreign Bank","2007.0","1.0"
"Compass Bank","38705","United States","US Bank","2007.0","1.0"
"SBI Capital Markets","12514","India","Asia-Pacific Bank","2007.0","1.0"
"Jefferies Finance LLC","60862","United States","Finance Company, Investment Bank, US Bank","2007.0","1.0"
"Aseambankers Malaysia","17082","Malaysia","Asia-Pacific Bank, Western European Bank","2007.0","1.0"
"Churchill Financial LLC","59793","United States","Finance Company, Investment Bank, US Bank","2007.0","1.0"
"Northern Trust Co","34537","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2007.0","1.0"
"Chang Hwa Commercial Bank Ltd New York","44202","Taiwan","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2007.0","1.0"
"Citicorp Global Markets Inc","84735","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2007.0","1.0"
"Standard Chartered Bank HK","13248","Hong Kong","Western European Bank","2007.0","1.0"
"LaSalle Bank Midwest NA","21437","United States","Finance Company, Investment Bank, US Bank","2007.0","1.0"
"Bank of America NA","46975","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2007.0","1.0"
"Nordea Bank Norge ASA","11114","Norway","Foreign Bank, Western European Bank","2007.0","1.0"
"Investkredit Bank AG","18486","Austria","East. Europe/Russian Bank, Western European Bank","2007.0","1.0"
"Commercial Bank of Dubai PSC","29077","United Arab Emirates","Middle Eastern Bank","2007.0","1.0"
"GE Capital Corp","31221","United States","Finance Company, Investment Bank, US Bank, Western European Bank","2007.0","1.0"
"GE Antares Capital","62526","United States","Finance Company, Investment Bank, US Bank","2007.0","1.0"
"Bank Przemyslowo-Handlowy PBK SA [BPH-PBK]","97361","Poland","East. Europe/Russian Bank, US Bank, Western European Bank","2007.0","1.0"
"DEPFA Bank Plc","15421","Ireland","Asia-Pacific Bank, Western European Bank","2007.0","1.0"
"IDBI Bank Ltd","9678","India","Asia-Pacific Bank","2007.0","1.0"
"Norddeutsche Landesbank GZ [NordLB]","18381","Germany","Asia-Pacific Bank, Western European Bank","2007.0","1.0"
"William Street Commitment Corp","90324","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2007.0","1.0"
"ABN AMRO Bank NV","45978","Netherlands","Foreign Bank, Western European Bank","2007.0","1.0"
"Millennium Bank NA","48986","United States","East. Europe/Russian Bank, US Bank, Western European Bank","2007.0","1.0"
"Kredyt Bank SA [ex-Bank Zachodni WBK SA] [BZWBK]","97628","Poland","East. Europe/Russian Bank, US Bank, Western European Bank","2007.0","1.0"
"Bank Polska Kasa Opieki SA [Pekao]","97939","Poland","East. Europe/Russian Bank, Western European Bank","2007.0","1.0"
"Emirates NBD PJSC [Ex-National Bank of Dubai Ltd]","26059","United Arab Emirates","Middle Eastern Bank","2007.0","1.0"
"Emirates Bank International PJSC","9364","United Arab Emirates","Middle Eastern Bank","2007.0","1.0"
"Landesbank Rheinland-Pfalz GZ","10876","Germany","Western European Bank","2007.0","1.0"
"Landesbank Berlin AG [LBB]","10689","Germany","Asia-Pacific Bank, Corporation, East. Europe/Russian Bank, Middle Eastern Bank, Western European Bank","2007.0","1.0"
"Allied Irish Bank","54430","United States","Finance Company, Western European Bank","2007.0","1.0"
"Bayerische Landesbank GZ [BayernLB]","10857","Germany","Western European Bank","2007.0","1.0"
"Landesbank Saar GZ","11275","Germany","Western European Bank","2007.0","1.0"
"Guaranty Bank","60113","United States","US Bank","2007.0","1.0"
"State Bank of India","11744","India","Asia-Pacific Bank, Western European Bank","2007.0","1.0"
"KGI Bank [Ex Cosmos Bank Taiwan]","15508","Taiwan","Asia-Pacific Bank, Finance Company, Investment Bank","2007.0","1.0"
"Industrial & Commercial Bank of China","12714","China","Asia-Pacific Bank, Finance Company","2007.0","1.0"
"ICBC Asia","13077","Hong Kong","Asia-Pacific Bank, Western European Bank","2007.0","1.0"
"Tatra Banka as","13568","Slovakia","East. Europe/Russian Bank, US Bank","2007.0","1.0"
"Bank of Overseas Chinese","12853","Taiwan","Asia-Pacific Bank, Finance Company, Investment Bank","2007.0","1.0"
"Westdeutsche Genossenschafts-Zentralbank eG [WGZ-Bank]","13192","Germany","Western European Bank","2007.0","1.0"
"Banco Finantia SA","97258","Portugal","Asia-Pacific Bank, Corporation, East. Europe/Russian Bank, Middle Eastern Bank, Western European Bank","2007.0","1.0"
"China United Trust & Investment Corp","14202","Taiwan","Asia-Pacific Bank, Finance Company, Investment Bank","2007.0","1.0"
"King's Town Bank [ex-Tainan Business Bank]","14584","Taiwan","Asia-Pacific Bank, Finance Company, Investment Bank","2007.0","1.0"
"Union Bills Finance Co Ltd","14953","Taiwan","Asia-Pacific Bank, Corporation, Finance Company, Investment Bank","2007.0","1.0"
"Bank of Communications Co Ltd","16250","China","Asia-Pacific Bank, Western European Bank","2007.0","1.0"
"London Forfaiting Co","35539","United Kingdom","Asia-Pacific Bank, Corporation, East. Europe/Russian Bank, Middle Eastern Bank, Western European Bank","2007.0","1.0"
"OCBC Bank","17270","Singapore","Asia-Pacific Bank, Western European Bank","2007.0","1.0"
"Morgan Stanley Senior Funding Inc","69677","United States","Finance Company, Investment Bank, US Bank, Western European Bank","2007.0","1.0"
"Bank of India","18427","India","Asia-Pacific Bank, Corporation, East. Europe/Russian Bank, Middle Eastern Bank, Western European Bank","2007.0","1.0"
"Misr Bank Europe GmbH","40951","Germany","Asia-Pacific Bank, Corporation, East. Europe/Russian Bank, Middle Eastern Bank, Western European Bank","2007.0","1.0"
"CIMB Bank Bhd","14068","Malaysia","Asia-Pacific Bank, Western European Bank","2007.0","1.0"
"ING Bank Tokyo","30961","Netherlands","Asia-Pacific Bank, Foreign Bank, Western European Bank","2007.0","1.0"
"ING Real Estate Finance (USA) LLC","43811","Netherlands","Finance Company, Western European Bank","2007.0","1.0"
"MB Financial","44131","United States","Finance Company, Foreign Bank","2007.0","1.0"
"Chinfon Commercial Bank","44830","Taiwan","Asia-Pacific Bank, Finance Company, Investment Bank","2007.0","1.0"
"Slovenska Sporitelna as","12639","Slovakia","East. Europe/Russian Bank, US Bank","2007.0","1.0"
"Erste Bank AG","46241","Austria","Western European Bank","2007.0","1.0"
"Mizuho Corporate Bank Ltd Hong Kong Branch","11984","Hong Kong","Asia-Pacific Bank, Western European Bank","2007.0","1.0"
