"Lender_Name","Lender_Id","Lender_Operating_Country","Lender_Institution_Type","year","quarter"
"European Investment Bank [EIB]","13355","Luxembourg","European Bank","2022.0","1.0"
"Chong Hing Bank","13431","Hong Kong","Asian Bank","2022.0","1.0"
"Shanghai Commercial & Savings Bank","13462","Taiwan","Asian Bank","2022.0","1.0"
"Eiffel Investment Group SAS","138666","France","European Bank","2022.0","1.0"
"China Construction Bank [CCB]","14108","China","Asian Bank","2022.0","1.0"
"JP Morgan","14261","United States","Multinational Investment Bank & Financial Services","2022.0","1.0"
"Madison Pacific Trust Ltd","143532","Hong Kong","Asian Bank, Australian/New Zealand Bank, European Bank","2022.0","1.0"
"Standard Chartered Bank Hong Kong","13247","Hong Kong","Asian Bank, European Bank, Multinational Investment Bank & Financial Services","2022.0","1.0"
"China Minsheng Banking Corp","14711","China","Asian Bank, Multinational Investment Bank & Financial Services","2022.0","1.0"
"Taiwan Cooperative Bank","14761","Taiwan","Asian Bank","2022.0","1.0"
"Toronto Dominion Bank","14846","Canada","Canadian Bank","2022.0","1.0"
"Caisse d'epargne et de prevoyance hauts de France","150078","France","European Bank","2022.0","1.0"
"China Citic Bank","16052","China","Asian Bank, European Bank, Multinational Investment Bank & Financial Services","2022.0","1.0"
"Bank of Communications Hong Kong","14486","Hong Kong","Asian Bank, European Bank, Multinational Investment Bank & Financial Services","2022.0","1.0"
"Bank of Communications","146477","China","Asian Bank","2022.0","1.0"
"Bank of Communications Co Ltd","16250","China","Asian Bank","2022.0","1.0"
"Schelcher Prince Gestion SA","164528","United States","European Bank","2022.0","1.0"
"Oversea-Chinese Banking Corp Ltd [OCBC]","17269","Singapore","Asian Bank, Australian/New Zealand Bank, European Bank","2022.0","1.0"
"Royal Bank of Canada","11142","Canada","Canadian Bank","2022.0","1.0"
"Bank of Montreal","12677","Canada","Canadian Bank","2022.0","1.0"
"Bank of Jiangsu","19056","China","Asian Bank","2022.0","1.0"
"Agricultural Bank of Taiwan","25755","Taiwan","Asian Bank","2022.0","1.0"
"Industrial Bank","21895","China","Asian Bank, Australian/New Zealand Bank, European Bank","2022.0","1.0"
"Mizuho Bank Ltd","23894","Japan","Asian Bank, Australian/New Zealand Bank, European Bank","2022.0","1.0"
"UniCredit","57267","Italy","Asian Bank, European Bank, Multinational Investment Bank & Financial Services","2022.0","1.0"
"Mediobanca SpA","58830","Italy","Asian Bank, European Bank, Multinational Investment Bank & Financial Services","2022.0","1.0"
"KBC Group","74612","Belgium","Asian Bank, European Bank, Multinational Investment Bank & Financial Services","2022.0","1.0"
"China Development Bank [CDB]","9096","China","Asian Bank","2022.0","1.0"
"Caisse Regionale de Credit Agricole Mutuel de Normandie","107867","France","European Bank","2022.0","1.0"
"Le Credit Lyonnais SA [LCL]","97889","France","European Bank","2022.0","1.0"
"Caisse Regionale de Credit Agricole Mutuel de Paris et d'Ile de France","99003","France","European Bank","2022.0","1.0"
"BNP Paribas SA","98068","France","European Bank","2022.0","1.0"
"Bank of China Yancheng Branch","19666","China","Asian Bank","2022.0","1.0"
"Bank of China Yangzhou","20086","China","Asian Bank","2022.0","1.0"
"Industrial & Commercial Bank of China Ltd [ICBC]","12171","China","Asian Bank","2022.0","1.0"
"Jiangsu Ganyu Rural Commercial Bank","152124","China","Asian Bank","2022.0","1.0"
"Credit Suisse AG","17261","Switzerland","Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"Capital One NA","118531","United States","Canadian Bank, US Bank","2022.0","1.0"
"Shoko Chukin Bank","48828","Japan","Asian Bank","2022.0","1.0"
"Sumitomo Mitsui Banking Corp","31824","Japan","Asian Bank, Canadian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services","2022.0","1.0"
"Wilmington Savings Fund Society","87204","United States","Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"Macquarie Bank Ltd","10661","Australia","Diversified Financial Services Company, Multinational Investment Bank & Financial Services","2022.0","1.0"
"Export-Import Bank of China [China Eximbank]","9558","China","","2022.0","1.0"
"Sumitomo Mitsui Trust Bank Ltd","103322","Japan","Asian Bank, Japanese Bank","2022.0","1.0"
"DNB ASA","102615","Norway","European Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"DNB ASA [ex-DnB NOR Bank ASA]","13751","Norway","Asian Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"CTBC Bank Co Ltd","109582","Taiwan","Asian Bank","2022.0","1.0"
"Hua Nan Commercial Bank (Offshore Banking Branch)","12081","Taiwan","Asian Bank, Development Finance Institution","2022.0","1.0"
"Union Bank of Taiwan","11533","Taiwan","Asian Bank, Development Finance Institution","2022.0","1.0"
"Bank of China Zhejiang","11777","China","Asian Bank","2022.0","1.0"
"Laishang Bank","121894","China","Asian Bank","2022.0","1.0"
"Zijin Rural Commercial Bank","121944","China","Asian Bank","2022.0","1.0"
"First Commercial Bank Offshore Banking Branch","43454","Taiwan","Asian Bank, Development Finance Institution","2022.0","1.0"
"Shin Kong Commercial Bank Hong Kong","133862","Hong Kong","Asian Bank, Development Finance Institution","2022.0","1.0"
"Revolution Asset Management","136289","Australia","","2022.0","1.0"
"Silicon Valley Bank","53329","United States","Asian Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"Bank of Taiwan Hong Kong","44002","Taiwan","Asian Bank, Development Finance Institution","2022.0","1.0"
"Taiwan Cooperative Bank Offshore Banking Branch","21029","Taiwan","Asian Bank, Development Finance Institution","2022.0","1.0"
"Bank of America NA","46975","United States","European Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"Cota Commercial Bank","15539","Taiwan","Asian Bank, Development Finance Institution","2022.0","1.0"
"Huntington Bank","17131","United States","Asian Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"Morgan Stanley","17669","United States","Multinational Investment Bank & Financial Services","2022.0","1.0"
"Taichung Commercial Bank Offshore Banking Branch","43445","Taiwan","Asian Bank, Development Finance Institution","2022.0","1.0"
"US Bank NA","32997","United States","European Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"PNC Bank","31840","United States","Asian Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"HSBC Bank (Taiwan) Ltd","161844","Taiwan","","2022.0","1.0"
"IDB Invest","144098","United States","Development Finance Institution","2022.0","1.0"
"International Bank for Economic Cooperation","61474","United States","Asian Bank, Development Finance Institution","2022.0","1.0"
"Bank of the West","50489","United States","Asian Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"Barclays","103475","United Kingdom","Asian Bank, Canadian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"Shanghai Rural Commercial Bank","108089","China","Asian Bank","2022.0","1.0"
"Bank of Suzhou","108591","China","Asian Bank","2022.0","1.0"
"National Australia Bank Ltd [NAB]","11024","Australia","Australian/New Zealand Bank","2022.0","1.0"
"Santander Bank NA","111453","United States","Asian Bank, Canadian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"Industrial & Commercial Bank of China","12714","China","Asian Bank","2022.0","1.0"
"Zhangjiagang Rural Commercial Bank","124947","China","Asian Bank","2022.0","1.0"
"Central Bank of St Louis","125227","United States","US Bank","2022.0","1.0"
"O-Bank Co Ltd","130745","Taiwan","Asian Bank","2022.0","1.0"
"Shanghai Pudong Development Bank","13254","China","Asian Bank","2022.0","1.0"
"Shin Kong Commercial Bank","29619","Taiwan","Asian Bank","2022.0","1.0"
"Citibank NA","29607","United States","Asian Bank, Canadian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"Truist Financial","150321","United States","Asian Bank, Canadian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"Nordea Bank AB","16858","Norway","Asian Bank, Canadian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"Huntington National Bank","17130","United States","US Bank","2022.0","1.0"
"RBC Capital Markets","17835","Canada","Asian Bank, Canadian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"Bank of Beijing","20859","China","Asian Bank","2022.0","1.0"
"Shinsei Bank Ltd","33020","Japan","Asian Bank, Japanese Bank","2022.0","1.0"
"Wintrust Financial Corp","42405","United States","US Bank","2022.0","1.0"
"Regions Bank","49928","United States","US Bank","2022.0","1.0"
"Bank of New York Mellon","50203","United States","Asian Bank, Canadian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"Farallon Capital Partners LP","77743","United States","","2022.0","1.0"
"Keybank NA","26206","United States","US Bank","2022.0","1.0"
"Varde Partners Inc","65645","United States","","2022.0","1.0"
"Canyon Capital Advisors LLC","65905","United States","","2022.0","1.0"
"Golub Capital Inc","71915","United States","Asset Manager","2022.0","1.0"
"First Horizon Bank","73447","United States","US Bank","2022.0","1.0"
"Nedbank Ltd","9573","South Africa","African Bank","2022.0","1.0"
"Credit Agricole Corporate & Investment Bank SA [Credit Agricole CIB]","97222","France","European Bank","2022.0","1.0"
"Natixis SA","98442","France","European Bank","2022.0","1.0"
"Scotiabank","103593","Canada","Canadian Bank","2022.0","1.0"
"Export Development Canada [EDC]","10549","Canada","Canadian Bank, Development Finance Institution, European Bank","2022.0","1.0"
"BBVA Colombia","104178","Colombia","Canadian Bank","2022.0","1.0"
"BD Capital LLC","149918","United States","Canadian Bank","2022.0","1.0"
"Bancolombia (Panama) SA","26960","Panama","Canadian Bank","2022.0","1.0"
"Credicorp","50543","Peru","Canadian Bank, Development Finance Institution, European Bank","2022.0","1.0"
"San Ju San Bank Ltd [ex-Daisan Bank]","54404","Japan","Asian Bank, Japanese Bank","2022.0","1.0"
"Bank of China Ningbo","12874","China","Asian Bank","2022.0","1.0"
"Bank of Ireland Ltd","12676","Ireland","European Bank, Multinational Investment Bank & Financial Services","2022.0","1.0"
"JP Morgan & Co","46786","United States","European Bank, Multinational Investment Bank & Financial Services","2022.0","1.0"
"Credit Industriel et Commercial SA [CIC]","101531","France","European Bank, Multinational Investment Bank & Financial Services","2022.0","1.0"
"Australia & New Zealand Banking (China) Co Ltd","109876","China","Asian Bank","2022.0","1.0"
"DZ Bank AG","10543","Germany","European Bank","2022.0","1.0"
"Landesbank Baden-Wurttemberg [LBBW]","10670","Germany","European Bank","2022.0","1.0"
"Commerzbank AG","11279","Germany","European Bank","2022.0","1.0"
"Turkiye Garanti Bankasi AS","9011","Turkey","Asian Bank","2022.0","1.0"
"Farmers National Bank","114818","United States","US Bank","2022.0","1.0"
"Bank of China Sichuan Branch","17519","China","Asian Bank","2022.0","1.0"
"United Overseas Bank (China) Ltd","101839","China","Asian Bank","2022.0","1.0"
"BankUnited NA","128659","United States","Canadian Bank, European Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"BankUnited Inc","133433","United States","Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"Kasikornbank Public Co Ltd","13394","Thailand","Asian Bank","2022.0","1.0"
"First Financial Bank","77777","United States","Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"JPMorgan Chase Bank National Association","108563","United States","Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"City National Bank","23674","United States","Canadian Bank, European Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"Cim Group LLC","92804","United States","","2022.0","1.0"
"Belfius Bank & Insurance SA/NV","103300","Belgium","European Bank, Multinational Investment Bank & Financial Services","2022.0","1.0"
"China Merchants Bank Co Ltd","11784","China","Asian Bank","2022.0","1.0"
"Deutsche Investitions und Entwicklungsgesellschaft [DEG]","112600","Germany","Development Finance Institution","2022.0","1.0"
"Hua Xia Bank Co Ltd","14312","China","Asian Bank","2022.0","1.0"
"Skandinaviska Enskilda Banken AB [SEB]","11314","Sweden","European Bank, Multinational Investment Bank & Financial Services","2022.0","1.0"
"Sparkasse KolnBonn","16322","Germany","European Bank","2022.0","1.0"
"CoreVest Finance","163779","United States","","2022.0","1.0"
"Wisconsin Bank & Trust","163936","United States","US Bank","2022.0","1.0"
"RHB Bank Bhd","14817","Malaysia","Asian Bank","2022.0","1.0"
"Norddeutsche Landesbank GZ [NordLB]","18381","Germany","European Bank","2022.0","1.0"
"ABN AMRO Bank NV","45978","Netherlands","European Bank, Multinational Investment Bank & Financial Services","2022.0","1.0"
"Asian Development Bank","47976","Philippines","Development Finance Institution","2022.0","1.0"
"First National Bank","52133","United States","Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"KBC Bank NV","49315","Belgium","European Bank, Multinational Investment Bank & Financial Services","2022.0","1.0"
"European Bank for Reconstruction & Development (EBRD)","10479","United Kingdom","Development Finance Institution","2022.0","1.0"
"Sarana Multi Infrastruktur","106578","Indonesia","Asian Bank","2022.0","1.0"
"Bank of China Shanghai Branch","11780","China","Asian Bank, Japanese Bank, Multinational Investment Bank & Financial Services","2022.0","1.0"
"Bank of China Shenzhen","14293","China","Asian Bank","2022.0","1.0"
"Bank of China Wuxi","14496","China","Asian Bank","2022.0","1.0"
"Landesbank Hessen-Thuringen GZ [Helaba]","11847","Germany","Asian Bank, European Bank","2022.0","1.0"
"Kartesia Advisor LLP","119410","United Kingdom","Diversified Financial Services Company","2022.0","1.0"
"Taiwan Business Bank Hong Kong","43087","Taiwan","Asian Bank","2022.0","1.0"
"Bankinter SA","12787","Spain","Australian/New Zealand Bank, European Bank","2022.0","1.0"
"United Overseas Bank","12978","Singapore","Asian Bank, Multinational Investment Bank & Financial Services","2022.0","1.0"
"Japan Bank for International Cooperation","13119","Japan","Export-Import Bank/ECA","2022.0","1.0"
"Comerica Bank NA","31838","United States","Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"Lucid Agency Services Ltd","142066","United Kingdom","Other, Private Equity","2022.0","1.0"
"Merricks Capital Pty Ltd","153992","Australia","","2022.0","1.0"
"China Citic Bank International","20689","China","Asian Bank","2022.0","1.0"
"Bridgepoint Group Plc","161949","United States","Other, Private Equity","2022.0","1.0"
"Nordic Investment Bank","16197","Finland","European Bank","2022.0","1.0"
"Bank of Communications Shenzhen","114269","China","Asian Bank","2022.0","1.0"
"RnD Funding","163438","Australia","","2022.0","1.0"
"Banco Agricola SA","163446","El Salvador","","2022.0","1.0"
"Partners Group AG","23158","Switzerland","Other, Private Equity","2022.0","1.0"
"Perpetual Corporate Trust Ltd","109041","Australia","European Bank","2022.0","1.0"
"Aozora Bank","26224","Japan","Asian Bank, Japanese Bank","2022.0","1.0"
"BOKF NA","53847","United States","Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"Fifth Third Bank","29604","United States","Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"First Citizens Bank & Trust","34737","United States","Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"Goldman Sachs Merchant Banking","111688","United States","Other, Private Equity","2022.0","1.0"
"Raiffeisen Bank International AG [RBI]","51170","Austria","Australian/New Zealand Bank, European Bank","2022.0","1.0"
"KKR Capital Markets LLC","55825","United States","Private Equity","2022.0","1.0"
"UMB Bank NA","52947","United States","Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"Siemens Bank GmbH","26530","Germany","Asian Bank, European Bank","2022.0","1.0"
"Bank Negara Indonesia","93334","Indonesia","Asian Bank","2022.0","1.0"
"Export-Import Bank of Korea (Kexim)","97319","South Korea","Export-Import Bank/ECA","2022.0","1.0"
"Caixabank SA","102711","Spain","European Bank","2022.0","1.0"
"Svenska Handelsbanken AB (publ)","10501","Sweden","European Bank","2022.0","1.0"
"Allied Irish Banks Plc [AIB]","10750","Ireland","Canadian Bank, European Bank, Multinational Investment Bank & Financial Services","2022.0","1.0"
"National Exchange Bank & Trust","115723","United States","Canadian Bank, US Bank","2022.0","1.0"
"Jefferies","120870","United States","Canadian Bank, Diversified Financial Services Company, Multinational Investment Bank & Financial Services","2022.0","1.0"
"OP Corporate Bank Plc","128282","Finland","European Bank","2022.0","1.0"
"Hang Seng Bank (China) Ltd","19258","Hong Kong","Asian Bank","2022.0","1.0"
"Danske Bank A/S","12736","Denmark","European Bank","2022.0","1.0"
"Development Bank of Japan Inc","12939","Japan","Canadian Bank, European Bank, Multinational Investment Bank & Financial Services","2022.0","1.0"
"Comerica Bank","31836","United States","US Bank","2022.0","1.0"
"Truist Bank","153976","United States","Canadian Bank, US Bank","2022.0","1.0"
"Stonebridge Financial Corp","164858","United States","Diversified Financial Services Company","2022.0","1.0"
"Lloyds Bank Plc","13762","United Kingdom","Canadian Bank, European Bank, Multinational Investment Bank & Financial Services","2022.0","1.0"
"United Bank","52641","United States","Canadian Bank, US Bank","2022.0","1.0"
"Siemens Financial Services Inc","71442","United States","Diversified Financial Services Company","2022.0","1.0"
"Credit Agricole de Franche-Comte","101309","France","European Bank","2022.0","1.0"
"Banque Europeenne du Credit Mutuel [BECM]","105106","France","European Bank","2022.0","1.0"
"Cadence Bank NA","101682","United States","Asian Bank, Canadian Bank, European Bank, Farm Credit Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"Pinnacle Bank","104348","United States","US Bank","2022.0","1.0"
"Agricultural Bank of China (Luxembourg) SA","129592","Luxembourg","Asian Bank, European Bank, Japanese Bank","2022.0","1.0"
"Agricultural Bank of China Hong Kong Branch","13429","Hong Kong","Asian Bank, Japanese Bank, Multinational Investment Bank & Financial Services","2022.0","1.0"
"United Community Bank","110102","United States","Canadian Bank, US Bank","2022.0","1.0"
"Woodforest National Bank","110740","United States","Asian Bank, Canadian Bank, European Bank, Farm Credit Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"Industrial & Commercial Bank of China (Asia) Ltd","13606","Hong Kong","Asian Bank, Japanese Bank, Multinational Investment Bank & Financial Services","2022.0","1.0"
"Chang Hwa Commercial Bank Ltd","13041","Taiwan","Asian Bank","2022.0","1.0"
"Shanghai Pudong Development Bank Hong Kong Branch","22354","China","Asian Bank, European Bank, Japanese Bank","2022.0","1.0"
"Shanghai Commercial Bank Ltd","13430","Hong Kong","Asian Bank","2022.0","1.0"
"Bank of Hope","136201","United States","Canadian Bank, European Bank, Farm Credit Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"China Construction Bank Hong Kong","14288","Hong Kong","Asian Bank, Japanese Bank, Multinational Investment Bank & Financial Services","2022.0","1.0"
"E Sun Commercial Bank Ltd","14383","Taiwan","Asian Bank","2022.0","1.0"
"First Foundation Bank","144667","United States","Asian Bank, Canadian Bank, European Bank, Farm Credit Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"CIT Bank Ltd","15808","United Kingdom","Canadian Bank, European Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"National Westminster Bank USA","49728","United States","Asian Bank, Canadian Bank, European Bank, Farm Credit Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"Permira Credit Ltd [ex-Permira Debt Managers Ltd]","119764","United Kingdom","","2022.0","1.0"
"Morgan Stanley Bank NA","103799","United States","Asian Bank, Canadian Bank, European Bank, Farm Credit Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"Morgan Stanley Senior Funding Inc","69677","United States","Asian Bank, Canadian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"Bank of Jiangsu Taizhou","121892","China","Asian Bank","2022.0","1.0"
"Postal Savings Bank of China","24216","China","Asian Bank","2022.0","1.0"
"Capital One Bank","46962","United States","Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
"Goldman Sachs Bank USA","49902","United States","Canadian Bank, European Bank, Farm Credit Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank","2022.0","1.0"
