"Lender_Name","Lender_Id","Lender_Operating_Country","Lender_Institution_Type","year","quarter"
"Rabobank","11096","Netherlands","Asia-Pacific Bank, Foreign Bank, Western European Bank","2008.0","1.0"
"UBS AG","11126","Switzerland","US Bank, Western European Bank","2008.0","1.0"
"Hypothekenbank Frankfurt AG [Ex-Eurohypo AG]","10530","Germany","Investment Bank, US Bank, Western European Bank","2008.0","1.0"
"ABN AMRO Bank NV [RBS]","10679","Netherlands","Asia-Pacific Bank, Foreign Bank, Western European Bank","2008.0","1.0"
"Royal Bank of Scotland Plc [RBS]","11307","United Kingdom","Western European Bank","2008.0","1.0"
"Hua Nan Commercial Bank Ltd","12080","Taiwan","Asia-Pacific Bank, Western European Bank","2008.0","1.0"
"Guaranty Bank","60113","United States","US Bank","2008.0","1.0"
"Taipei Fubon Commercial Bank","16957","Taiwan","Asia-Pacific Bank, Western European Bank","2008.0","1.0"
"Banco Santander SA","11671","Spain","Western European Bank","2008.0","1.0"
"Sovereign Bank","51547","United States","US Bank","2008.0","1.0"
"Citizens Bank NA","52640","United States","US Bank","2008.0","1.0"
"Bank of China (Hong Kong) Ltd","14887","Hong Kong","Asia-Pacific Bank, Western European Bank","2008.0","1.0"
"Taishin International Bank","13034","Taiwan","Asia-Pacific Bank, Western European Bank","2008.0","1.0"
"Jefferies","120870","United States","Diversified Financial Services Company, Multinational Investment Bank & Financial Services, US Bank","2008.0","1.0"
"Zions Bancorporation","120947","United States","Other, US Bank","2008.0","1.0"
"California Bank & Trust","48989","United States","Foreign Bank, US Bank, Western European Bank","2008.0","1.0"
"Amegy Bank NA","49942","United States","US Bank","2008.0","1.0"
"Taiwan Business Bank","12462","Taiwan","Asia-Pacific Bank","2008.0","1.0"
"Hang Seng Bank Ltd","12711","Hong Kong","Asia-Pacific Bank, Western European Bank","2008.0","1.0"
"Danske Bank A/S","12736","Denmark","Western European Bank","2008.0","1.0"
"Northern Trust","12940","United States","Finance Company, US Bank","2008.0","1.0"
"Chang Hwa Commercial Bank","13040","Taiwan","Asia-Pacific Bank, Western European Bank","2008.0","1.0"
"First Commercial Bank","19525","Taiwan","Asia-Pacific Bank, Western European Bank","2008.0","1.0"
"Shin Kong Commercial Bank","29619","Taiwan","Asia-Pacific Bank, Western European Bank","2008.0","1.0"
"Comerica Bank","31836","United States","US Bank","2008.0","1.0"
"Cathay United Bank","12290","Taiwan","Asia-Pacific Bank","2008.0","1.0"
"Hancock Whitney Bank","142472","United States","Diversified Financial Services Company, Multinational Investment Bank & Financial Services, US Bank","2008.0","1.0"
"JP Morgan","14261","United States","US Bank","2008.0","1.0"
"JP Morgan Chase","14263","United States","US Bank","2008.0","1.0"
"JPMorgan Chase Bank","17666","United States","Finance Company, Foreign Bank, US Bank, Western European Bank","2008.0","1.0"
"Taiwan Cooperative Commercial Bank Co Ltd","14762","Taiwan","Asia-Pacific Bank, Western European Bank","2008.0","1.0"
"SunTrust Bank","49246","United States","US Bank","2008.0","1.0"
"Bank of America Merrill Lynch","15450","United States","US Bank","2008.0","1.0"
"Bank of America NA","46975","United States","US Bank","2008.0","1.0"
"CIT Group Inc","1616","United States","Finance Company, Foreign Bank, US Bank, Western European Bank","2008.0","1.0"
"Nordea Bank AB","16858","Norway","Western European Bank","2008.0","1.0"
"OCBC Bank","17270","Singapore","Asia-Pacific Bank, Foreign Bank, Western European Bank","2008.0","1.0"
"Bank of Taiwan","17729","Taiwan","Asia-Pacific Bank","2008.0","1.0"
"Wells Fargo & Co","19499","United States","US Bank","2008.0","1.0"
"Wells Fargo Bank","27003","United States","Foreign Bank, US Bank, Western European Bank","2008.0","1.0"
"Wells Fargo Bank NA","27004","United States","Finance Company, US Bank","2008.0","1.0"
"Wachovia Bank NA","45500","United States","Finance Company, Foreign Bank, US Bank, Western European Bank","2008.0","1.0"
"Wells Fargo Foothill Inc","46784","United States","US Bank","2008.0","1.0"
"Agricultural Bank of Taiwan","25755","Taiwan","Asia-Pacific Bank, Western European Bank","2008.0","1.0"
"US Bancorp","27016","United States","US Bank","2008.0","1.0"
"US Bank NA","32997","United States","Foreign Bank, US Bank, Western European Bank","2008.0","1.0"
"US Bank International","74142","United States","Finance Company, US Bank","2008.0","1.0"
"Fifth Third Bank","29604","United States","Finance Company, US Bank","2008.0","1.0"
"ING Bank","11660","Netherlands","Asia-Pacific Bank, Foreign Bank, Western European Bank","2008.0","1.0"
"National City Bank","15279","United States","Finance Company, US Bank","2008.0","1.0"
"PNC Bank","31840","United States","Finance Company, US Bank","2008.0","1.0"
"Bank of Scotland Plc","10503","United Kingdom","Foreign Bank, US Bank, Western European Bank","2008.0","1.0"
"HSBC Bank Plc","10903","United Kingdom","Western European Bank","2008.0","1.0"
"HSBC","23803","United Kingdom","Western European Bank","2008.0","1.0"
"HSBC OBU Labuan","40234","Hong Kong","Asia-Pacific Bank, Foreign Bank, Western European Bank","2008.0","1.0"
"Midfirst Bank","49945","United States","Foreign Bank, US Bank, Western European Bank","2008.0","1.0"
"Norddeutsche Landesbank GZ [NordLB]","18381","Germany","Western European Bank","2008.0","1.0"
"Goldman Sachs & Co","43219","United States","Investment Bank, US Bank, Western European Bank","2008.0","1.0"
"Frost National Bank","43872","United States","Other, US Bank","2008.0","1.0"
"Frost Bank","45717","United States","US Bank","2008.0","1.0"
"Prudential Capital Group LP","91571","United States","Finance Company, US Bank","2008.0","1.0"
"Mizuho Corporate Bank Ltd","36755","Japan","Asia-Pacific Bank, Foreign Bank, Western European Bank","2008.0","1.0"
"Wilmington Trust Co","1666","United States","US Bank","2008.0","1.0"
"First Commonwealth Bank","53698","United States","Finance Company, US Bank","2008.0","1.0"
"Bank of Tokyo-Mitsubishi UFJ Ltd [BTMU]","46801","Japan","Asia-Pacific Bank, Foreign Bank, Western European Bank","2008.0","1.0"
"Regions Bank","49928","United States","US Bank","2008.0","1.0"
"Texas Capital Bank","66826","United States","US Bank","2008.0","1.0"
"Texas Capital Bank NA","66827","United States","US Bank","2008.0","1.0"
"Abelco Finance LLC","68297","United States","Finance Company, US Bank","2008.0","1.0"
"First National Bank of Pennsylvania","51959","United States","Finance Company, US Bank","2008.0","1.0"
"Amarillo National Bank","53112","United States","Other, US Bank","2008.0","1.0"
"Jefferson Bank","53345","United States","Other, US Bank","2008.0","1.0"
"Sunflower Bank","56663","United States","Diversified Financial Services Company, Multinational Investment Bank & Financial Services, US Bank","2008.0","1.0"
"Bayerische Hypo-und Vereinsbank AG","24697","Germany","Finance Company, Foreign Bank, US Bank, Western European Bank","2008.0","1.0"
"Enterprise Bank & Trust Co","90454","United States","Foreign Bank, US Bank, Western European Bank","2008.0","1.0"
"Reliant Bank","62771","United States","Finance Company, US Bank","2008.0","1.0"
"Intesa Sanpaolo SpA [ISP]","69226","Italy","Western European Bank","2008.0","1.0"
"First Tennessee Bank","29835","United States","Finance Company, US Bank","2008.0","1.0"
"First Hawaiian Bank","51055","United States","Finance Company, US Bank","2008.0","1.0"
"Israel Discount Bank of New York Inc [IDBNY]","52643","United States","Finance Company, Foreign Bank, US Bank, Western European Bank","2008.0","1.0"
"Caisse Centrale Desjardins","10928","Canada","Foreign Bank","2008.0","1.0"
"Federation des Caisses Desjardins du Quebec","157420","United States","Canadian Bank, Multinational Investment Bank & Financial Services","2008.0","1.0"
"Scotiabank Hong Kong","31947","Hong Kong","Asia-Pacific Bank, Foreign Bank, Western European Bank","2008.0","1.0"
"Australia & New Zealand Banking Group Ltd [ANZ]","10476","Australia","Asia-Pacific Bank, Foreign Bank, Western European Bank","2008.0","1.0"
"European Bank for Reconstruction & Development (EBRD)","10479","United Kingdom","Western European Bank","2008.0","1.0"
"SNS Bank Nederland NV","10540","Netherlands","Western European Bank","2008.0","1.0"
"DZ Bank AG","10543","Germany","Foreign Bank, Western European Bank","2008.0","1.0"
"Allied Irish Bank","54430","United States","Foreign Bank, US Bank, Western European Bank","2008.0","1.0"
"BayernLB Hong Kong","15891","Hong Kong","Asia-Pacific Bank, Foreign Bank, Western European Bank","2008.0","1.0"
"Commerzbank AG","11279","Germany","Foreign Bank, US Bank, Western European Bank","2008.0","1.0"
"National Bank of Canada","11354","Canada","Foreign Bank, US Bank","2008.0","1.0"
"Bank of East Asia Ltd","11393","Hong Kong","Asia-Pacific Bank, Western European Bank","2008.0","1.0"
"Banco Bilbao Vizcaya Argentaria SA [Hong Kong]","15886","Hong Kong","Asia-Pacific Bank, Foreign Bank, Western European Bank","2008.0","1.0"
"Laurentian Bank of Canada","11763","Canada","Foreign Bank, US Bank","2008.0","1.0"
"Tai Fung Bank","13966","Hong Kong","Asia-Pacific Bank, Foreign Bank, Western European Bank","2008.0","1.0"
"Bank of China Macau","39456","China","Asia-Pacific Bank, Foreign Bank, Western European Bank","2008.0","1.0"
"KfW IPEX-Bank GmbH","28488","Germany","Foreign Bank, Western European Bank","2008.0","1.0"
"ICBC Asia","13077","Hong Kong","Asia-Pacific Bank, Western European Bank","2008.0","1.0"
"Malayan Banking Bhd Hong Kong Branch","18799","Hong Kong","Asia-Pacific Bank, Foreign Bank, Western European Bank","2008.0","1.0"
"Land Bank of Taiwan Hong Kong","43444","Taiwan","Asia-Pacific Bank, Foreign Bank, Western European Bank","2008.0","1.0"
"First Commercial Bank Hong Kong","45007","Taiwan","Asia-Pacific Bank, Foreign Bank, Western European Bank","2008.0","1.0"
"Citicorp USA Inc","60604","United States","US Bank","2008.0","1.0"
"JP Morgan Chase Bank NA","17665","United States","Corporation, US Bank","2008.0","1.0"
"Standard Chartered Bank HK","13248","Hong Kong","Asia-Pacific Bank, Foreign Bank, Western European Bank","2008.0","1.0"
"Toronto Dominion Bank","14846","Canada","Foreign Bank","2008.0","1.0"
"TD Securities","16412","Canada","Foreign Bank, US Bank","2008.0","1.0"
"BankNorth NA","50529","United States","US Bank","2008.0","1.0"
"TD Bank NA","50531","United States","Foreign Bank, Western European Bank","2008.0","1.0"
"Bank of America Canada","18041","Canada","Foreign Bank","2008.0","1.0"
"Canadian Western Bank","15823","Canada","Foreign Bank, Trust Company","2008.0","1.0"
"Bank of Communications Hong Kong","14486","Hong Kong","Asia-Pacific Bank, Foreign Bank, Western European Bank","2008.0","1.0"
"Huntington Bank","17131","United States","US Bank","2008.0","1.0"
"Royal Bank of Canada","11142","Canada","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2008.0","1.0"
"ING Capital Corp","52089","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2008.0","1.0"
"Alberta Treasury Branches","33197","Canada","Foreign Bank, Trust Company","2008.0","1.0"
"FirstMerit Bank NA","44947","United States","US Bank","2008.0","1.0"
"North Fork Bancorporation","47090","United States","Corporation, US Bank","2008.0","1.0"
"Mizuho Bank Ltd","23894","Japan","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2008.0","1.0"
"Bank of Tokyo-Mitsubishi UFJ Trust Co","49683","United States","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2008.0","1.0"
"Bank of New York","50202","United States","US Bank","2008.0","1.0"
"Key Bank NA","26205","United States","US Bank","2008.0","1.0"
"KBC Bank NV","49315","Belgium","Foreign Bank, US Bank, Western European Bank","2008.0","1.0"
"Lehman Brothers Inc","48129","United States","Asia-Pacific Bank, Corporation, Foreign Bank, Investment Bank, US Bank, Western European Bank","2008.0","1.0"
"Canadian Imperial Bank of Commerce","12303","Canada","Asia-Pacific Bank, Corporation, Foreign Bank, Investment Bank, US Bank, Western European Bank","2008.0","1.0"
"Yorkshire Bank Plc","26991","United Kingdom","US Bank, Western European Bank","2008.0","1.0"
"Malayan Banking Berhad New York","24974","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2008.0","1.0"
"Northern Trust Co","34537","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2008.0","1.0"
"Merrill Lynch & Co Inc","7175","United States","Asia-Pacific Bank, Corporation, Foreign Bank, Investment Bank, US Bank, Western European Bank","2008.0","1.0"
"Credit Suisse Cayman Islands","60046","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2008.0","1.0"
"Morgan Stanley","17669","United States","Asia-Pacific Bank, Corporation, Foreign Bank, Investment Bank, US Bank, Western European Bank","2008.0","1.0"
"Bank of Montreal","12677","Canada","Asia-Pacific Bank, Corporation, Foreign Bank, Investment Bank, US Bank, Western European Bank","2008.0","1.0"
"Aozora Bank","26224","Japan","Asia-Pacific Bank, Western European Bank","2008.0","1.0"
"Bank of Arizona NA","72831","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2008.0","1.0"
"Lloyds Bank","49089","United States","US Bank, Western European Bank","2008.0","1.0"
"HSBC Bank USA NA","50505","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2008.0","1.0"
"IDBI Bank Ltd","9678","India","Asia-Pacific Bank","2008.0","1.0"
"Mega International Commercial Bank Co Ltd","18731","Taiwan","Asia-Pacific Bank, Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2008.0","1.0"
"First Bank NA","49164","United States","US Bank","2008.0","1.0"
"Union Bank of California","12181","United States","US Bank","2008.0","1.0"
"Union Bank NA","55889","United States","US Bank","2008.0","1.0"
"Trustmark National Bank","51912","United States","US Bank","2008.0","1.0"
"First National Bank","52133","United States","US Bank","2008.0","1.0"
"Southwest Bank","72802","United States","US Bank","2008.0","1.0"
"SG Corporate & Investment Banking","18605","Netherlands","Corporation, Western European Bank","2008.0","1.0"
"Societe Generale SA","97329","France","Asia-Pacific Bank, Corporation, Foreign Bank, Investment Bank, US Bank, Western European Bank","2008.0","1.0"
"Commerzbank AG Singapore","46331","Singapore","Asia-Pacific Bank, Western European Bank","2008.0","1.0"
"ABN AMRO BIBF","34249","Thailand","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2008.0","1.0"
"National Bank Financial","58470","United States","Finance Company, Foreign Bank, US Bank","2008.0","1.0"
"Bank of China BIBF","23412","China","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2008.0","1.0"
"Malayan Banking Bhd Singapore","12204","Malaysia","Asia-Pacific Bank, Western European Bank","2008.0","1.0"
"United Overseas Bank","12978","Singapore","Asia-Pacific Bank, Western European Bank","2008.0","1.0"
"RHB Bank Singapore","42060","Malaysia","Asia-Pacific Bank, Western European Bank","2008.0","1.0"
"ATB Financial","33198","Canada","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2008.0","1.0"
"MUFG Bank Ltd [ex-Bank of Tokyo-Mitsubishi Ltd]","46803","Japan","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2008.0","1.0"
"Sumitomo Mitsui Banking Corp Singapore","23332","Singapore","Asia-Pacific Bank, Western European Bank","2008.0","1.0"
"Sumitomo Bank","31823","Japan","Asia-Pacific Bank, Foreign Bank, US Bank","2008.0","1.0"
"Farm Credit Corp","11549","Canada","Finance Company, Foreign Bank, US Bank","2008.0","1.0"
"BNP Paribas (Canada)","20417","Canada","Foreign Bank","2008.0","1.0"
"CIBC World Markets","19017","Canada","Foreign Bank","2008.0","1.0"
"ANZ Investment Bank","14019","Australia","Asia-Pacific Bank, Investment Bank, Western European Bank","2008.0","1.0"
"Allied Irish Banks Plc [AIB]","10750","Ireland","US Bank, Western European Bank","2008.0","1.0"
"BBVA","77776","Spain","US Bank, Western European Bank","2008.0","1.0"
"Citi","13704","United States","US Bank, Western European Bank","2008.0","1.0"
"Resona Bank Ltd","48918","Japan","Asia-Pacific Bank","2008.0","1.0"
"Minato Bank","50250","Japan","Asia-Pacific Bank","2008.0","1.0"
"UniCredit Group (HVB)","47981","Italy","East. Europe/Russian Bank, Western European Bank","2008.0","1.0"
"UniCredit Bank ZAO","49869","Russian Federation","East. Europe/Russian Bank, Western European Bank","2008.0","1.0"
"National Federation of Fisheries Cooperative Associations (Zengyoren-Japan)","85527","Japan","Asia-Pacific Bank, Corporation, Finance Company","2008.0","1.0"
"Korea Development Bank","97190","South Korea","Asia-Pacific Bank, Corporation, Finance Company","2008.0","1.0"
"Le Credit Lyonnais SA [LCL]","97889","France","Western European Bank","2008.0","1.0"
"National Agricultural Cooperative Federation","97445","South Korea","Asia-Pacific Bank, Corporation, Finance Company","2008.0","1.0"
"Natixis SA","98442","France","Western European Bank","2008.0","1.0"
"Mezzanis","99899","France","Finance Company, Western European Bank","2008.0","1.0"
"Dexia Bank SA","100009","France","Western European Bank","2008.0","1.0"
"Deutsche Bank AG New York Branch","11283","Germany","Asia-Pacific Bank, US Bank, Western European Bank","2008.0","1.0"
"AIB Debt Management","61899","United States","Finance Company, US Bank, Western European Bank","2008.0","1.0"
"Bayerische Landesbank GZ [BayernLB]","10857","Germany","Middle Eastern Bank, Western European Bank","2008.0","1.0"
"Bayerische Landesbank GZ","10860","Germany","Finance Company, US Bank, Western European Bank","2008.0","1.0"
"Commerzbank Corporates & Markets [ex-Dresdner Kleinwort Ltd]","16708","Germany","Western European Bank","2008.0","1.0"
"Eurohypo AG [New York]","49905","United States","Finance Company, US Bank, Western European Bank","2008.0","1.0"
"BRE Bank SA [Bank Rozwoju Eksportu SA]","98144","Poland","East. Europe/Russian Bank, Western European Bank","2008.0","1.0"
"Royal Bank of Scotland Financial Markets Plc","34011","United Kingdom","Asia-Pacific Bank, US Bank, Western European Bank","2008.0","1.0"
"Banco Espirito Santo SA [BES]","97254","Portugal","Western European Bank","2008.0","1.0"
"Raiffeisen Zentralbank Osterreich AG [RZB]","12386","Austria","East. Europe/Russian Bank, Western European Bank","2008.0","1.0"
"Churchill Financial LLC","59793","United States","Finance Company, US Bank","2008.0","1.0"
"Citibank NA","29607","United States","Asia-Pacific Bank, US Bank, Western European Bank","2008.0","1.0"
"DekaBank","32597","Germany","Middle Eastern Bank, Western European Bank","2008.0","1.0"
"Deutsche Hypothekenbank AG","16525","Germany","Finance Company, US Bank, Western European Bank","2008.0","1.0"
"RBC Centura Bank","27609","United States","Finance Company, US Bank","2008.0","1.0"
"Investkredit Bank AG","18486","Austria","East. Europe/Russian Bank, Western European Bank","2008.0","1.0"
"Bank of Oklahoma NA","20993","United States","Asia-Pacific Bank, Investment Bank, US Bank, Western European Bank","2008.0","1.0"
"Al Rajhi Banking & Investment Corp [RBIC]","46275","Saudi Arabia","Corporation, Middle Eastern Bank","2008.0","1.0"
"Bank of New York Mellon","50203","United States","Asia-Pacific Bank, Investment Bank, US Bank, Western European Bank","2008.0","1.0"
"Fortis Bank SA/NV [Dutch-Belgian Entity]","50222","Belgium","Corporation, Western European Bank","2008.0","1.0"
"Fortis Capital Corp","63891","United States","Asia-Pacific Bank, US Bank, Western European Bank","2008.0","1.0"
"Raiffeisen Bank Polska SA","100064","Poland","East. Europe/Russian Bank, Western European Bank","2008.0","1.0"
"PB (USA) Realty Corp","72268","United States","Finance Company, US Bank, Western European Bank","2008.0","1.0"
"Landbouwkrediet","66171","Belgium","Corporation, Western European Bank","2008.0","1.0"
"Madison Capital Funding LLC","66286","United States","Finance Company, US Bank","2008.0","1.0"
"Univest National Bank","82563","United States","Finance Company, US Bank","2008.0","1.0"
"Investment Corp of Dubai (ICD)","9181","United Arab Emirates","Corporation, Middle Eastern Bank","2008.0","1.0"
"Calyon New York Branch","53884","United States","Finance Company, US Bank, Western European Bank","2008.0","1.0"
"Kredyt Bank SA [ex-Bank Zachodni WBK SA] [BZWBK]","97628","Poland","East. Europe/Russian Bank, Western European Bank","2008.0","1.0"
"Banco Comercial Portugues SA [BCP]","97522","Portugal","Western European Bank","2008.0","1.0"
"Bank Millennium SA","97675","Poland","East. Europe/Russian Bank, Western European Bank","2008.0","1.0"
"Bank Gospodarki Zywnosciowej","97799","Poland","East. Europe/Russian Bank, Western European Bank","2008.0","1.0"
"Landsbanki Luxembourg SA","30361","Luxembourg","Asia-Pacific Bank, Finance Company, Foreign Bank, Investment Bank, Other, Western European Bank","2008.0","1.0"
"Caterpillar Financial Australia Ltd","15687","Australia","Asia-Pacific Bank, Finance Company, Foreign Bank, Investment Bank, Other, Western European Bank","2008.0","1.0"
"Export Development Canada [EDC]","10549","Canada","Asia-Pacific Bank, Finance Company, Foreign Bank, Investment Bank, Other, Western European Bank","2008.0","1.0"
"Chinatrust Commercial Bank Ltd","14380","Taiwan","Asia-Pacific Bank","2008.0","1.0"
"Westpac Banking Corp","11013","Australia","Asia-Pacific Bank, Finance Company, Foreign Bank, Investment Bank, Other, Western European Bank","2008.0","1.0"
"St George Bank Ltd","16195","Australia","Asia-Pacific Bank, Finance Company, Foreign Bank, Investment Bank, Other, Western European Bank","2008.0","1.0"
"ABN AMRO Bank NV Australia","15319","Australia","Asia-Pacific Bank, Finance Company, Foreign Bank, Investment Bank, Other, Western European Bank","2008.0","1.0"
"Bank of China Ltd","11773","China","Asia-Pacific Bank, Western European Bank","2008.0","1.0"
"Land Bank of Taiwan","12292","Taiwan","Asia-Pacific Bank","2008.0","1.0"
"Export-Import Bank of the Republic of China","12661","Taiwan","Asia-Pacific Bank, Western European Bank","2008.0","1.0"
"Yuanta Commercial Bank Co Ltd","12466","Taiwan","Asia-Pacific Bank, Western European Bank","2008.0","1.0"
"Bank of Ireland Ltd","12676","Ireland","Asia-Pacific Bank, Finance Company, Foreign Bank, Investment Bank, Other, Western European Bank","2008.0","1.0"
"Citigroup Global Markets Australia","14587","Australia","Corporation, Finance Company, Foreign Bank, Inst. Invest. Other, Investment Bank","2008.0","1.0"
"E Sun Commercial Bank","14382","Taiwan","Asia-Pacific Bank, Western European Bank","2008.0","1.0"
"HSH Nordbank AG","15194","Germany","Asia-Pacific Bank, Western European Bank","2008.0","1.0"
"DekaBank Deutsche Girozentrale","16120","Germany","Asia-Pacific Bank, Western European Bank","2008.0","1.0"
"Kommunalkredit Austria AG","21004","Austria","Western European Bank","2008.0","1.0"
"Cordiant Plc","23782","United Kingdom","Corporation, Western European Bank","2008.0","1.0"
"Australian Capital Equity Holdings Pty Ltd","25556","Australia","Corporation, Finance Company, Foreign Bank, Inst. Invest. Other, Investment Bank","2008.0","1.0"
"Capital One Bank","46962","United States","Asia-Pacific Bank, US Bank","2008.0","1.0"
"ING Bank NV","11662","Netherlands","Western European Bank","2008.0","1.0"
"ING Bank Belgium","38499","Netherlands","Western European Bank","2008.0","1.0"
"GE Commercial Finance [GECF]","51405","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, Investment Bank, Other, Western European Bank","2008.0","1.0"
"PNC Bank NA","31841","United States","Asia-Pacific Bank, US Bank","2008.0","1.0"
"DEPFA Bank Plc","15421","Ireland","Western European Bank","2008.0","1.0"
"BOS International (Australia) Ltd","11213","Australia","Asia-Pacific Bank, Finance Company, Foreign Bank, Investment Bank, Other, Western European Bank","2008.0","1.0"
"Goldman Sachs JBWere","39017","Australia","Corporation, Finance Company, Foreign Bank, Inst. Invest. Other, Investment Bank","2008.0","1.0"
"Commonwealth Bank of Australia","44923","Australia","Asia-Pacific Bank, Finance Company, Foreign Bank, Investment Bank, Other, Western European Bank","2008.0","1.0"
"Erste Bank AG","46241","Austria","Corporation, Western European Bank","2008.0","1.0"
"Ever Bank","54099","United States","US Bank","2008.0","1.0"
"OCM Mezzanine Fund II","58359","United States","Corporation, Finance Company, Foreign Bank, Inst. Invest. Other, Investment Bank","2008.0","1.0"
"Castlerigg Master Investments Ltd","85609","United States","Corporation, Finance Company, Foreign Bank, Inst. Invest. Other, Investment Bank","2008.0","1.0"
"China Development Bank [CDB]","9096","China","Asia-Pacific Bank, Western European Bank","2008.0","1.0"
"Investec Bank (Australia) Ltd","17149","Australia","Corporation, Finance Company, Foreign Bank, Inst. Invest. Other, Investment Bank","2008.0","1.0"
"Chuo Mitsui Trust & Banking","24768","Japan","Asia-Pacific Bank","2008.0","1.0"
"Dresdner Bank AG","10510","Germany","Western European Bank","2008.0","1.0"
"Taishin International Bank Hong Kong","39782","Hong Kong","Asia-Pacific Bank, Western European Bank","2008.0","1.0"
"Maybank Hong Kong","42177","Hong Kong","Asia-Pacific Bank, Western European Bank","2008.0","1.0"
