"Lender_Name","Lender_Id","Lender_Operating_Country","Lender_Institution_Type","year","quarter"
"TD Bank NA","50531","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, Western European Bank","2011.0","1.0"
"Vijaya Bank","15653","India","Asia-Pacific Bank, Corporation, Finance Company","2011.0","1.0"
"Raymond James Bank FSB","73235","United States","Finance Company, Foreign Bank, US Bank","2011.0","1.0"
"Yes Bank Ltd","17010","India","Asia-Pacific Bank, Corporation, Finance Company","2011.0","1.0"
"Credit Suisse AG","17261","Switzerland","Finance Company, Middle Eastern Bank, Western European Bank","2011.0","1.0"
"Credit Suisse Cayman Islands","60046","United States","Finance Company, Foreign Bank, US Bank","2011.0","1.0"
"Huntington Bank","17131","United States","US Bank","2011.0","1.0"
"Morgan Stanley","17669","United States","Corporation, Investment Bank, US Bank, Western European Bank","2011.0","1.0"
"Royal Bank of Canada","11142","Canada","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2011.0","1.0"
"RBC Capital Markets","17835","Canada","Finance Company, Foreign Bank, US Bank","2011.0","1.0"
"Union Bank of Canada","38802","Canada","Asia-Pacific Bank, Foreign Bank, Trust Company, US Bank","2011.0","1.0"
"Corporation Bank","18040","India","Asia-Pacific Bank, Corporation, Finance Company","2011.0","1.0"
"Bank of India","18427","India","Asia-Pacific Bank, Corporation, Finance Company","2011.0","1.0"
"Andhra Bank","18431","India","Asia-Pacific Bank, Corporation, Finance Company","2011.0","1.0"
"Bank of Montreal","12677","Canada","Asia-Pacific Bank, Foreign Bank, Trust Company, US Bank","2011.0","1.0"
"L&T Infrastructure Finance Corp","29067","India","Asia-Pacific Bank, Corporation, Finance Company","2011.0","1.0"
"Wells Fargo & Co","19499","United States","US Bank","2011.0","1.0"
"Wells Fargo Bank NA","27004","United States","Finance Company, Foreign Bank, US Bank","2011.0","1.0"
"Bilbao Bizkaia Kutxa [BBK]","19581","Spain","Western European Bank","2011.0","1.0"
"United Bank of India","20729","India","Asia-Pacific Bank, Corporation, Finance Company","2011.0","1.0"
"Punjab & Sind Bank","20940","India","Asia-Pacific Bank, Corporation, Finance Company","2011.0","1.0"
"J&K Bank","22848","India","Asia-Pacific Bank, Corporation, Finance Company","2011.0","1.0"
"ING Bank","11660","Netherlands","Finance Company, Middle Eastern Bank, Western European Bank","2011.0","1.0"
"PNC Bank","31840","United States","US Bank","2011.0","1.0"
"Alberta Treasury Branches","33197","Canada","Asia-Pacific Bank, Foreign Bank, Trust Company, US Bank, Western European Bank","2011.0","1.0"
"ATB Financial","33198","Canada","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2011.0","1.0"
"Karnataka Bank Ltd","34255","India","Asia-Pacific Bank, Corporation, Finance Company","2011.0","1.0"
"HSBC Bank Plc","10903","United Kingdom","Western European Bank","2011.0","1.0"
"HSBC Bank Canada","13264","Canada","Asia-Pacific Bank, Foreign Bank, Trust Company, US Bank","2011.0","1.0"
"HSBC","23803","United Kingdom","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2011.0","1.0"
"Norddeutsche Landesbank GZ [NordLB]","18381","Germany","Western European Bank","2011.0","1.0"
"Goldman Sachs & Co","43219","United States","Corporation, Investment Bank, US Bank, Western European Bank","2011.0","1.0"
"Federal Bank Ltd","44219","India","Asia-Pacific Bank, Corporation, Finance Company","2011.0","1.0"
"Caja Madrid [Caja de Ahorros y Monte de Piedad de Madrid SA]","10693","Spain","Western European Bank","2011.0","1.0"
"Union Bank NA","55889","United States","Asia-Pacific Bank, Foreign Bank, Trust Company, US Bank","2011.0","1.0"
"WesBanco Inc","50727","United States","US Bank","2011.0","1.0"
"Keybank NA","26206","United States","Finance Company, Foreign Bank, US Bank","2011.0","1.0"
"First Niagara Bank","51951","United States","US Bank","2011.0","1.0"
"Sumitomo Bank","31823","Japan","Asia-Pacific Bank, Finance Company, Foreign Bank, Western European Bank","2011.0","1.0"
"Sumitomo Mitsui Banking Corp","31824","Japan","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2011.0","1.0"
"SMBC","50974","United States","Finance Company, Foreign Bank, Trust Company, US Bank, Western European Bank","2011.0","1.0"
"Siemens Credit Corp","68265","United States","Finance Company, Middle Eastern Bank, Western European Bank","2011.0","1.0"
"Tristate Capital Bank","60748","United States","US Bank","2011.0","1.0"
"Vakifbank International AG","7243","Austria","Finance Company, Middle Eastern Bank, Western European Bank","2011.0","1.0"
"Tower Bank","79726","United States","Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2011.0","1.0"
"Wesbanco Bank Inc","90375","United States","US Bank","2011.0","1.0"
"China Development Bank [CDB]","9096","China","","2011.0","1.0"
"Turkiye Is Bankasi AS [Isbank]","9429","Turkey","Finance Company, Middle Eastern Bank, Western European Bank","2011.0","1.0"
"Rio Tinto Ltd","11211","Australia","Corporation","2011.0","1.0"
"Export-Import Bank of China [China Eximbank]","9558","China","","2011.0","1.0"
"SG Corporate & Investment Banking","18605","Netherlands","Western European Bank","2011.0","1.0"
"Societe Generale SA","97329","France","Finance Company, Middle Eastern Bank, Western European Bank","2011.0","1.0"
"IDFC Ltd","13987","India","Asia-Pacific Bank, Corporation, Finance Company","2011.0","1.0"
"BNP Paribas (Canada)","20417","Canada","Asia-Pacific Bank, Foreign Bank, Trust Company, US Bank","2011.0","1.0"
"Natixis SA","98442","France","Western European Bank","2011.0","1.0"
"Israel Discount Bank Ltd [IDB]","98639","Israel","Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2011.0","1.0"
"Bank of Baroda","9926","India","Asia-Pacific Bank, Corporation, Finance Company","2011.0","1.0"
"Bladex [Banco Latinoamericano de Exportaciones SA]","11710","Panama","Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2011.0","1.0"
"ANZ National Bank","47021","New Zealand","Asia-Pacific Bank","2011.0","1.0"
"DNB ASA [ex-DnB NOR Bank ASA]","13751","Norway","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2011.0","1.0"
"Bradesco","23652","Brazil","Finance Company, Other, Western European Bank","2011.0","1.0"
"Bank of New Zealand","49280","New Zealand","Asia-Pacific Bank","2011.0","1.0"
"Rabobank","11096","Netherlands","Finance Company, Other, Western European Bank","2011.0","1.0"
"UBS AG","11126","Switzerland","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2011.0","1.0"
"Turkiye Garanti Bankasi AS","9011","Turkey","Foreign Bank, Middle Eastern Bank, Western European Bank","2011.0","1.0"
"Taishin International Bank","13034","Taiwan","Asia-Pacific Bank, Investment Bank","2011.0","1.0"
"Taiwan Business Bank","12462","Taiwan","Asia-Pacific Bank, Investment Bank","2011.0","1.0"
"Yuanta Commercial Bank Co Ltd","12466","Taiwan","Asia-Pacific Bank, Investment Bank","2011.0","1.0"
"Chang Hwa Commercial Bank","13040","Taiwan","Asia-Pacific Bank, Investment Bank","2011.0","1.0"
"Shanghai Commercial & Savings Bank","13462","Taiwan","Asia-Pacific Bank, Investment Bank","2011.0","1.0"
"First Commercial Bank","19525","Taiwan","Asia-Pacific Bank, Investment Bank","2011.0","1.0"
"Comerica Bank","31836","United States","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2011.0","1.0"
"Cathay United Bank","12290","Taiwan","Asia-Pacific Bank, Investment Bank","2011.0","1.0"
"JP Morgan Chase Bank NA","17665","United States","US Bank","2011.0","1.0"
"King's Town Bank [ex-Tainan Business Bank]","14584","Taiwan","Asia-Pacific Bank, Investment Bank","2011.0","1.0"
"Commerce Bank NA","52309","United States","US Bank","2011.0","1.0"
"Truist Financial","150321","United States","US Bank","2011.0","1.0"
"SunTrust Bank","49246","United States","US Bank","2011.0","1.0"
"Bank of America Merrill Lynch","15450","United States","Foreign Bank, US Bank","2011.0","1.0"
"Bank of America NA","46975","United States","US Bank","2011.0","1.0"
"BMO Capital Markets Financing Inc","18837","Canada","Foreign Bank, US Bank","2011.0","1.0"
"Wells Fargo Bank","27003","United States","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2011.0","1.0"
"US Bank NA","32997","United States","US Bank","2011.0","1.0"
"Itau Unibanco SA","13414","Brazil","Finance Company, Other, Western European Bank","2011.0","1.0"
"Fifth Third Bank","29604","United States","US Bank","2011.0","1.0"
"PNC Bank NA","31841","United States","US Bank","2011.0","1.0"
"Mizuho Bank Ltd","23894","Japan","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2011.0","1.0"
"MUFG Union Bank NA","116485","United States","Foreign Bank, US Bank","2011.0","1.0"
"Key Bank NA","26205","United States","Foreign Bank, US Bank","2011.0","1.0"
"KeyBank","51838","United States","Foreign Bank, US Bank","2011.0","1.0"
"Associated Bank NA","52356","United States","US Bank","2011.0","1.0"
"UMB Bank","52946","United States","US Bank","2011.0","1.0"
"CapitalSource Finance LLC","55396","United States","Finance Company, US Bank","2011.0","1.0"
"StellarOne Corp","55412","United States","Foreign Bank, US Bank","2011.0","1.0"
"UniCredit Group (HVB)","47981","Italy","Foreign Bank, Middle Eastern Bank, Western European Bank","2011.0","1.0"
"Union Bank & Trust Co","61696","United States","Foreign Bank, US Bank","2011.0","1.0"
"Turkiye Vakiflar Bankasi TAO [Vakifbank]","6573","Turkey","Foreign Bank, Middle Eastern Bank, Western European Bank","2011.0","1.0"
"Credit Agricole (Suisse) SA","21393","Switzerland","Finance Company, Other, Western European Bank","2011.0","1.0"
"Bank of the West","50489","United States","Foreign Bank, US Bank","2011.0","1.0"
"BNP Paribas SA","98068","France","Finance Company, Other, Western European Bank","2011.0","1.0"
"Finansbank AS [Turkey]","7070","Turkey","Foreign Bank, Middle Eastern Bank, Western European Bank","2011.0","1.0"
"Dexia Sabadell Banco Local [DSBL]","15732","Spain","European Bank","2011.0","1.0"
"Federation des Caisses Desjardins du Quebec","157420","United States","Canadian Bank","2011.0","1.0"
"Barclays Bank Plc","11130","United Kingdom","Western European Bank","2011.0","1.0"
"Scotiabank","103593","Canada","Finance Company, Foreign Bank","2011.0","1.0"
"Scotia Capital","14682","Canada","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank","2011.0","1.0"
"Scotia Bank","29285","Canada","Finance Company, Foreign Bank","2011.0","1.0"
"UBS Loan Finance LLC","53833","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank","2011.0","1.0"
"Compass Bank","38705","United States","Investment Bank, US Bank","2011.0","1.0"
"BBVA","77776","Spain","US Bank, Western European Bank","2011.0","1.0"
"Sovereign Bank","51547","United States","Investment Bank, US Bank","2011.0","1.0"
"Citizens Business Capital","121634","United States","Other, US Bank, Western European Bank","2011.0","1.0"
"United Overseas Bank Ltd","12979","Singapore","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank","2011.0","1.0"
"First Abu Dhabi Bank [ex-National Bank of Abu Dhabi PJSC [NBAD]]","19618","United Arab Emirates","Middle Eastern Bank, Western European Bank","2011.0","1.0"
"First Abu Dhabi Bank [ex-First Gulf Bank PJSC]","7384","United Arab Emirates","Asia-Pacific Bank, Middle Eastern Bank, US Bank, Western European Bank","2011.0","1.0"
"ICICI Bank","17587","India","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank","2011.0","1.0"
"Banco Sabadell","11674","Spain","European Bank","2011.0","1.0"
"JP Morgan","14261","United States","Asia-Pacific Bank, Middle Eastern Bank, US Bank, Western European Bank","2011.0","1.0"
"JPMorgan Chase Bank","17666","United States","Investment Bank, US Bank","2011.0","1.0"
"BB&T Corp","22047","United States","Corporation, US Bank, Western European Bank","2011.0","1.0"
"Capital One Bank","46962","United States","US Bank, Western European Bank","2011.0","1.0"
"Indian Renewable Energy Development Agency Ltd","27055","India","Asia-Pacific Bank, Corporation","2011.0","1.0"
"GE Capital Finance Ltd","12163","Hong Kong","Finance Company","2011.0","1.0"
"General Electric Capital Corp","31220","United States","Finance Company","2011.0","1.0"
"Bank of Yokohama","36017","Japan","Asia-Pacific Bank","2011.0","1.0"
"HSBC Bank USA NA","50505","United States","Investment Bank, US Bank","2011.0","1.0"
"Norinchukin Bank","43946","Japan","Asia-Pacific Bank","2011.0","1.0"
"ABN AMRO Bank NV","45978","Netherlands","US Bank, Western European Bank","2011.0","1.0"
"Bankia SA","153634","Spain","European Bank","2011.0","1.0"
"Union National Bank [London]","36476","United Kingdom","Middle Eastern Bank, Western European Bank","2011.0","1.0"
"Mizuho Corporate Bank Ltd","36755","Japan","Asia-Pacific Bank","2011.0","1.0"
"Bank of Tokyo-Mitsubishi UFJ Ltd [BTMU]","46801","Japan","Asia-Pacific Bank","2011.0","1.0"
"Bank of Tokyo-Mitsubishi UFJ Trust Co","49683","United States","Asia-Pacific Bank, Middle Eastern Bank, US Bank, Western European Bank","2011.0","1.0"
"Mitsubishi UFJ Trust & Banking Corp","92660","Japan","Asia-Pacific Bank","2011.0","1.0"
"Regions Bank","49928","United States","Investment Bank, US Bank","2011.0","1.0"
"Minato Bank","50250","Japan","Asia-Pacific Bank","2011.0","1.0"
"Sumitomo Mitsui Banking Corp Canada","38810","Canada","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank","2011.0","1.0"
"Crystal Financial LLC","57441","United States","Finance Company","2011.0","1.0"
"Abu Dhabi Commercial Bank PJSC [ADCB]","6990","United Arab Emirates","Asia-Pacific Bank, Middle Eastern Bank, US Bank, Western European Bank","2011.0","1.0"
"First Tennessee Bank","29835","United States","US Bank, Western European Bank","2011.0","1.0"
"First Tennessee Bank NA","47897","United States","Other, US Bank, Western European Bank","2011.0","1.0"
"Mashreq Bank","108522","United Arab Emirates","Asia-Pacific Bank, Middle Eastern Bank, US Bank, Western European Bank","2011.0","1.0"
"Societe Generale London","97646","France","Middle Eastern Bank, Western European Bank","2011.0","1.0"
"National Bank of Kuwait SAK [NBK]","97690","Kuwait","Asia-Pacific Bank, Middle Eastern Bank, US Bank, Western European Bank","2011.0","1.0"
"Yes Bank","17010","India","Asia-Pacific Bank, Corporation","2011.0","1.0"
"Australia & New Zealand Banking Group Ltd [ANZ]","10476","Australia","Asia-Pacific Bank","2011.0","1.0"
"Commerzbank AG","11279","Germany","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2011.0","1.0"
"Hua Nan Commercial Bank Ltd","12080","Taiwan","Asia-Pacific Bank","2011.0","1.0"
"BBVA Compass","57073","United States","Foreign Bank, US Bank","2011.0","1.0"
"RBS Citizens NA","51237","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2011.0","1.0"
"State Bank of Hyderabad","15442","India","Asia-Pacific Bank","2011.0","1.0"
"Standard Bank Asia Ltd","15896","Hong Kong","African Bank","2011.0","1.0"
"Northern Trust Co","34537","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2011.0","1.0"
"Citibank NA","29607","United States","Foreign Bank, Investment Bank, US Bank, Western European Bank","2011.0","1.0"
"ICICI Bank Ltd","8026","India","Asia-Pacific Bank, Middle Eastern Bank","2011.0","1.0"
"Central Bank of India","14503","India","Asia-Pacific Bank","2011.0","1.0"
"Huntington National Bank","17130","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2011.0","1.0"
"Investkredit Bank AG","18486","Austria","East. Europe/Russian Bank, Investment Bank, Western European Bank","2011.0","1.0"
"India Infrastructure Finance Co Ltd","19014","India","Asia-Pacific Bank, Corporation","2011.0","1.0"
"FirstMerit Bank","71927","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2011.0","1.0"
"Banco Popolare Societa Cooperativa Scrl [Ex-Banca Popolare di Lodi Scarl]","58820","Italy","Western European Bank","2011.0","1.0"
"MUFG Bank Ltd [ex-Bank of Tokyo-Mitsubishi Ltd]","46803","Japan","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2011.0","1.0"
"Raiffeisen Bank International AG [RBI]","51170","Austria","East. Europe/Russian Bank, Investment Bank, Western European Bank","2011.0","1.0"
"Amalgamated Bank","53437","United States","US Bank","2011.0","1.0"
"UniCredit","57267","Italy","Western European Bank","2011.0","1.0"
"Banca Monte dei Paschi di Siena SpA [MPS]","58826","Italy","Western European Bank","2011.0","1.0"
"Madison Capital Funding LLC","66286","United States","US Bank","2011.0","1.0"
"Bank Muscat SAOG","9089","Oman","Asia-Pacific Bank, Middle Eastern Bank","2011.0","1.0"
"Punjab National Bank","9112","India","Asia-Pacific Bank, Middle Eastern Bank","2011.0","1.0"
"Vietnam International Commercial Joint Stock Bank","94242","Vietnam","Asia-Pacific Bank","2011.0","1.0"
"Bao Viet Commercial Joint Stock Bank","94294","Vietnam","Asia-Pacific Bank","2011.0","1.0"
"Hanoi Building Commercial Joint Stock Bank","94773","Vietnam","Asia-Pacific Bank","2011.0","1.0"
"Kredyt Bank SA [ex-Bank Zachodni WBK SA] [BZWBK]","97628","Poland","East. Europe/Russian Bank, Investment Bank, Western European Bank","2011.0","1.0"
"PKO BP SA [Powszechna Kasa Oszczednosci Bank Polski Spolka Akcyjna]","98076","Poland","East. Europe/Russian Bank, Investment Bank, Western European Bank","2011.0","1.0"
"Bank Ochrony Srodowiska SA [BOS]","98378","Poland","East. Europe/Russian Bank, Investment Bank, Western European Bank","2011.0","1.0"
"Chinatrust Commercial Bank Ltd","14380","Taiwan","Asia-Pacific Bank, Corporation, Finance Company","2011.0","1.0"
"National Australia Bank Ltd","11025","Australia","Asia-Pacific Bank, Western European Bank","2011.0","1.0"
"Taipei Fubon Commercial Bank","16957","Taiwan","Asia-Pacific Bank","2011.0","1.0"
"Land Bank of Taiwan","12292","Taiwan","Asia-Pacific Bank","2011.0","1.0"
"Shin Kong Commercial Bank","29619","Taiwan","Asia-Pacific Bank","2011.0","1.0"
"E Sun Commercial Bank","14382","Taiwan","Asia-Pacific Bank, Corporation, Finance Company","2011.0","1.0"
"Taiwan Cooperative Commercial Bank Co Ltd","14762","Taiwan","Asia-Pacific Bank","2011.0","1.0"
"Union Bank of India","15842","India","Asia-Pacific Bank","2011.0","1.0"
"International Bills Finance Corp","15868","Taiwan","Asia-Pacific Bank, Corporation, Finance Company","2011.0","1.0"
"China Bills Finance Corp","16592","Taiwan","Asia-Pacific Bank, Corporation, Finance Company","2011.0","1.0"
"Ta Chong Bank","16959","Taiwan","Asia-Pacific Bank","2011.0","1.0"
"Bank of Taiwan","17729","Taiwan","Asia-Pacific Bank","2011.0","1.0"
"Taichung Commercial Bank","19537","Taiwan","Asia-Pacific Bank","2011.0","1.0"
"Bank SinoPac","15335","Taiwan","Asia-Pacific Bank, Corporation, Finance Company","2011.0","1.0"
"South Indian Bank Ltd","21366","India","Asia-Pacific Bank","2011.0","1.0"
"Agricultural Bank of Taiwan","25755","Taiwan","Asia-Pacific Bank","2011.0","1.0"
"Lloyds Bank Plc","13762","United Kingdom","Asia-Pacific Bank, Western European Bank","2011.0","1.0"
"Frost National Bank","43872","United States","Foreign Bank, US Bank, Western European Bank","2011.0","1.0"
"Mega Bills Finance Corp","18329","Taiwan","Asia-Pacific Bank, Corporation, Finance Company","2011.0","1.0"
"Mega International Commercial Bank Co Ltd","18731","Taiwan","Asia-Pacific Bank","2011.0","1.0"
"Mizuho Corporate Bank Seoul","90439","Japan","Asia-Pacific Bank","2011.0","1.0"
"Synovus Financial Corp","57348","United States","Foreign Bank, US Bank","2011.0","1.0"
"Credit Agricole Corporate & Investment Bank SA [Credit Agricole CIB]","97222","France","Foreign Bank, US Bank, Western European Bank","2011.0","1.0"
"Dexia Bank SA","100009","France","Asia-Pacific Bank, Western European Bank","2011.0","1.0"
"Caisse Centrale Desjardins","10928","Canada","Foreign Bank, US Bank","2011.0","1.0"
"DBS Bank Ltd","10854","Singapore","Asia-Pacific Bank, Corporation, Foreign Bank, Insurance Company","2011.0","1.0"
"Agricultural Bank of China","11002","China","Asia-Pacific Bank","2011.0","1.0"
"Westpac Banking Corp","11013","Australia","Asia-Pacific Bank, Western European Bank","2011.0","1.0"
"National Bank of Australia Labuan","41743","Malaysia","Asia-Pacific Bank, Corporation, Investment Bank, US Bank, Western European Bank","2011.0","1.0"
"Bank of East Asia Ltd","11393","Hong Kong","Asia-Pacific Bank, Corporation, Foreign Bank, Investment Bank, US Bank, Western European Bank","2011.0","1.0"
"State Bank of India","11744","India","Asia-Pacific Bank, Corporation, Foreign Bank, Investment Bank, US Bank, Western European Bank","2011.0","1.0"
"State Bank of Mysore","16038","India","Asia-Pacific Bank","2011.0","1.0"
"Bank of China Ltd","11773","China","Asia-Pacific Bank","2011.0","1.0"
"Bank of China Guangdong Branch","11782","China","Asia-Pacific Bank, Finance Company, Other","2011.0","1.0"
"Nanyang Commercial Bank Ltd (Ex BOCHK)","18050","Hong Kong","Asia-Pacific Bank, Finance Company, Other","2011.0","1.0"
"Nanyang Commercial Bank (China) (Ex BOCHK)","18860","China","Asia-Pacific Bank","2011.0","1.0"
"Nanyang Commercial Bank Dalian","40237","China","Asia-Pacific Bank","2011.0","1.0"
"China Merchants Bank Dalian","42796","China","Asia-Pacific Bank","2011.0","1.0"
"Amegy Bank NA","49942","United States","Asia-Pacific Bank, Corporation, Foreign Bank, Investment Bank, US Bank, Western European Bank","2011.0","1.0"
"Industrial & Commercial Bank of China Dalian","102842","China","Asia-Pacific Bank","2011.0","1.0"
"ICBC Asia","13077","Hong Kong","Asia-Pacific Bank","2011.0","1.0"
"China Development Industrial Bank","16189","Taiwan","Asia-Pacific Bank, Corporation, Foreign Bank, Insurance Company","2011.0","1.0"
"Bank of Ireland Group","12675","Ireland","Finance Company, Western European Bank","2011.0","1.0"
"Bank of Ireland Ltd","12676","Ireland","Asia-Pacific Bank, Corporation, Foreign Bank, Investment Bank, US Bank, Western European Bank","2011.0","1.0"
"Bangkok Bank Public Co Ltd","13392","Thailand","Asia-Pacific Bank, Corporation, Foreign Bank, Insurance Company","2011.0","1.0"
"Taiwan Life Insurance Co Ltd","14031","Taiwan","Asia-Pacific Bank, Corporation, Foreign Bank, Insurance Company","2011.0","1.0"
"China Construction Bank Dandong","102851","China","Asia-Pacific Bank","2011.0","1.0"
"E Sun Commercial Bank Ltd","14383","Taiwan","Asia-Pacific Bank, Corporation, Foreign Bank, Investment Bank, US Bank, Western European Bank","2011.0","1.0"
"O-Bank Co Ltd (Ex Industrial Bank of Taiwan)","14572","Taiwan","Asia-Pacific Bank, Corporation, Foreign Bank, Insurance Company","2011.0","1.0"
"Taiwan Cooperative Bank","14761","Taiwan","Asia-Pacific Bank, Corporation, Foreign Bank, Investment Bank, US Bank, Western European Bank","2011.0","1.0"
"BB&T Financial Corp","18682","United States","Asia-Pacific Bank, Corporation, Foreign Bank, Investment Bank, US Bank, Western European Bank","2011.0","1.0"
"BB&T Capital Markets","52355","United States","Foreign Bank, US Bank","2011.0","1.0"
"Bank of Communication Dalian","102532","China","Asia-Pacific Bank","2011.0","1.0"
"Bank of Communications Dandong","102832","China","Asia-Pacific Bank","2011.0","1.0"
"Bank Taiwan Life Insurance Co Ltd","23500","Taiwan","Asia-Pacific Bank, Corporation, Foreign Bank, Insurance Company","2011.0","1.0"
"City National Bank","23674","United States","Asia-Pacific Bank, Corporation, Foreign Bank, Investment Bank, US Bank, Western European Bank","2011.0","1.0"
"Bank of Dalian Dandong","102833","China","Asia-Pacific Bank","2011.0","1.0"
"Zhuhai Rural Credit Cooperatives Zhuhai","20687","China","Asia-Pacific Bank, Finance Company, Other","2011.0","1.0"
"Jih Sun International Bank","22686","Taiwan","Asia-Pacific Bank, Corporation, Foreign Bank, Insurance Company","2011.0","1.0"
"Pastal Savings Bank of China","21059","China","Asia-Pacific Bank, Finance Company, Other","2011.0","1.0"
"GE Capital Corp","31221","United States","Finance Company, Western European Bank","2011.0","1.0"
"Jammu & Kashmir Bank","34091","India","Asia-Pacific Bank","2011.0","1.0"
"Lloyds Banking Group Plc","38362","United Kingdom","Corporation, Western European Bank","2011.0","1.0"
"Goldman Sachs Bank USA","49902","United States","Asia-Pacific Bank, Corporation, Foreign Bank, Investment Bank, US Bank, Western European Bank","2011.0","1.0"
"Commonwealth Bank of Australia","44923","Australia","Asia-Pacific Bank, Western European Bank","2011.0","1.0"
"M&T Bank","48436","United States","Foreign Bank, US Bank","2011.0","1.0"
"Texas Capital Bank","66826","United States","Asia-Pacific Bank, Corporation, Foreign Bank, Investment Bank, US Bank, Western European Bank","2011.0","1.0"
