"Lender_Name","Lender_Id","Lender_Operating_Country","Lender_Institution_Type","year","quarter"
"Royal Bank of Scotland Plc [RBS]","11307","United Kingdom","Western European Bank","2009.0","1.0"
"Banco Bilbao Vizcaya Argentaria SA [BBVA]","11460","Spain","European Bank","2009.0","1.0"
"Banco Santander SA","11671","Spain","Western European Bank","2009.0","1.0"
"Banco Espanol de Credito SA [Banesto]","14236","Spain","US Bank, Western European Bank","2009.0","1.0"
"Banco Espirito Santo SA [BES]","97254","Portugal","Western European Bank","2009.0","1.0"
"Bank of China Seoul","39769","China","Asia-Pacific Bank","2009.0","1.0"
"Industrial & Commercial Bank of China","12714","China","Asia-Pacific Bank","2009.0","1.0"
"Swedbank AB (publ)","12245","Sweden","US Bank, Western European Bank","2009.0","1.0"
"Danske Bank A/S","12736","Denmark","US Bank, Western European Bank","2009.0","1.0"
"First Abu Dhabi Bank [ex-First Gulf Bank PJSC]","7384","United Arab Emirates","Asia-Pacific Bank, Finance Company, Middle Eastern Bank, Western European Bank","2009.0","1.0"
"Citi","13704","United States","US Bank, Western European Bank","2009.0","1.0"
"Skandinaviska Enskilda Banken AB [SEB]","11314","Sweden","US Bank, Western European Bank","2009.0","1.0"
"BB&T Capital Markets","52355","United States","US Bank","2009.0","1.0"
"Raymond James Bank FSB","73235","United States","US Bank","2009.0","1.0"
"Nordea Bank AB","16858","Norway","US Bank, Western European Bank","2009.0","1.0"
"Royal Bank of Canada","11142","Canada","Foreign Bank","2009.0","1.0"
"Wells Fargo Bank NA","27004","United States","US Bank","2009.0","1.0"
"Colonial Bank","49731","United States","US Bank","2009.0","1.0"
"HSBC Bank Plc","10903","United Kingdom","US Bank, Western European Bank","2009.0","1.0"
"Midfirst Bank","49945","United States","US Bank","2009.0","1.0"
"Bankia SA","153634","Spain","European Bank","2009.0","1.0"
"Bankia [ex-Caja de Ahorros y Monte de Piedad de Madrid]","25736","Spain","US Bank, Western European Bank","2009.0","1.0"
"Resona Bank Ltd","48918","Japan","Asia-Pacific Bank","2009.0","1.0"
"Bank of Tokyo-Mitsubishi UFJ Ltd [BTMU]","46801","Japan","Asia-Pacific Bank","2009.0","1.0"
"Sumitomo Mitsui Banking Corp Europe Ltd [SMBCE]","97552","France","Asia-Pacific Bank, Finance Company, Middle Eastern Bank, Western European Bank","2009.0","1.0"
"Credit Agricole d'lle-de-France [CADIF]","101106","France","Western European Bank","2009.0","1.0"
"Le Credit Lyonnais SA [LCL]","97889","France","Western European Bank","2009.0","1.0"
"Banco Comercial Portugues SA (New York)","90446","United States","US Bank, Western European Bank","2009.0","1.0"
"Caixa Geral de Depositos SA [CGD]","97914","Portugal","Western European Bank","2009.0","1.0"
"Caixa Banco do Investimento SA [CaixaBI]","98153","Portugal","Western European Bank","2009.0","1.0"
"Fortis SA/NV [BNP Paribas Fortis]","48997","Belgium","US Bank, Western European Bank","2009.0","1.0"
"Barclays Bank Plc","11130","United Kingdom","Corporation, Finance Company, Foreign Bank, US Bank, Western European Bank","2009.0","1.0"
"ANZ Investment Bank","14019","Australia","Asia-Pacific Bank, Corporation, Investment Bank","2009.0","1.0"
"Development Bank of Singapore Ltd [DBS]","10853","Singapore","Asia-Pacific Bank, Western European Bank","2009.0","1.0"
"Westpac Banking Corp","11013","Australia","Asia-Pacific Bank, Corporation, Investment Bank","2009.0","1.0"
"National Australia Bank Ltd","11025","Australia","Asia-Pacific Bank, Western European Bank","2009.0","1.0"
"nabCapital","28122","Australia","Asia-Pacific Bank, Corporation, Investment Bank","2009.0","1.0"
"United Overseas Bank","12978","Singapore","Asia-Pacific Bank, Western European Bank","2009.0","1.0"
"Morgan Stanley","17669","United States","Corporation, Finance Company, Foreign Bank, US Bank, Western European Bank","2009.0","1.0"
"Wells Fargo Retail Finance","92489","United States","Finance Company","2009.0","1.0"
"HSBC","23803","United Kingdom","Asia-Pacific Bank, Western European Bank","2009.0","1.0"
"NordLB Group","42826","Germany","Asia-Pacific Bank, Western European Bank","2009.0","1.0"
"Commonwealth Bank of Australia","44923","Australia","Asia-Pacific Bank, Corporation, Investment Bank","2009.0","1.0"
"Rabobank","11096","Netherlands","Investment Bank, US Bank, Western European Bank","2009.0","1.0"
"Landesbank Hessen-Thuringen GZ [Helaba]","11847","Germany","Western European Bank","2009.0","1.0"
"Citibank NA","29607","United States","US Bank","2009.0","1.0"
"Comerica Bank","31836","United States","US Bank","2009.0","1.0"
"Merrill Lynch & Co Inc","7175","United States","Investment Bank, US Bank, Western European Bank","2009.0","1.0"
"Credit Suisse AG","17261","Switzerland","Investment Bank, US Bank, Western European Bank","2009.0","1.0"
"Wells Fargo Foothill Inc","46784","United States","US Bank","2009.0","1.0"
"ING Bank","11660","Netherlands","Investment Bank, US Bank, Western European Bank","2009.0","1.0"
"General Electric Capital Corp","31220","United States","Finance Company","2009.0","1.0"
"Lloyds Bank","49089","United States","Investment Bank, US Bank, Western European Bank","2009.0","1.0"
"Goldman Sachs & Co","43219","United States","Investment Bank, US Bank, Western European Bank","2009.0","1.0"
"Mizuho Bank Ltd","23894","Japan","Asia-Pacific Bank","2009.0","1.0"
"SG Corporate & Investment Banking","18605","Netherlands","Western European Bank","2009.0","1.0"
"Societe Generale SA","97329","France","Investment Bank, US Bank, Western European Bank","2009.0","1.0"
"La Caixa [La Caja de Ahorros I Pensions de Barcelona]","16902","Spain","Asia-Pacific Bank, Western European Bank","2009.0","1.0"
"Proparco [Promotion et Participation pour la Cooperation Economique]","98222","France","Finance Company, Western European Bank","2009.0","1.0"
"Guaranty Bank","60113","United States","US Bank, Western European Bank","2009.0","1.0"
"Banco Popular Espanol SA","15353","Spain","Asia-Pacific Bank, Western European Bank","2009.0","1.0"
"KfW Bankengruppe","11834","Germany","Finance Company, Western European Bank","2009.0","1.0"
"DEG [Deutsche Investitutions-und Entwicklungsgesellschaft mbH]","46935","Germany","Finance Company, Western European Bank","2009.0","1.0"
"Citibank","29606","United States","US Bank","2009.0","1.0"
"JP Morgan Chase Bank NA","17665","United States","US Bank","2009.0","1.0"
"Joyo Bank Ltd","49281","Japan","Asia-Pacific Bank","2009.0","1.0"
"DekaBank","32597","Germany","Asia-Pacific Bank, Western European Bank","2009.0","1.0"
"Nederlandse Financierings-Maatschappij voor Ontwikkelingslanden NV [FMO]","17086","Netherlands","Finance Company, Western European Bank","2009.0","1.0"
"Emerging Africa Infrastructure Fund [EAIF]","35339","United Kingdom","Finance Company, Western European Bank","2009.0","1.0"
"Bank of Scotland Plc","10503","United Kingdom","US Bank, Western European Bank","2009.0","1.0"
"Bankia [ex-Caja Madrid]","46652","Spain","Asia-Pacific Bank, Western European Bank","2009.0","1.0"
"Manufacturers & Traders Trust Co","24589","United States","Finance Company, US Bank","2009.0","1.0"
"Tokyo Tomin Bank","50066","Japan","Asia-Pacific Bank","2009.0","1.0"
"Bank of New York Mellon","50203","United States","US Bank","2009.0","1.0"
"Fortis SA/NV [ex-Fortis Bank SA]","50221","Belgium","US Bank, Western European Bank","2009.0","1.0"
"Keybank NA","26206","United States","US Bank, Western European Bank","2009.0","1.0"
"Banca Infrastrutture Innovazione e Sviluppo SpA [BIIS]","93940","Italy","Asia-Pacific Bank, Western European Bank","2009.0","1.0"
"First National Community Bank","90587","United States","Finance Company, US Bank","2009.0","1.0"
"Dexia Credit Local SA","97186","France","Asia-Pacific Bank, Western European Bank","2009.0","1.0"
"Siam Commercial Bank","10059","Thailand","Asia-Pacific Bank","2009.0","1.0"
"DVB Bank AG","12961","Germany","Asia-Pacific Bank, Western European Bank","2009.0","1.0"
"DBS Bank Beijing","46442","Singapore","Western European Bank","2009.0","1.0"
"National Australia Bank Ltd [NAB]","11024","Australia","Asia-Pacific Bank, Western European Bank","2009.0","1.0"
"China Merchants Bank Co Ltd","11784","China","Asia-Pacific Bank","2009.0","1.0"
"Nationwide Building Society","12076","United Kingdom","Asia-Pacific Bank, Western European Bank","2009.0","1.0"
"Northern Trust","12940","United States","US Bank","2009.0","1.0"
"Krung Thai Bank","14515","Thailand","Asia-Pacific Bank","2009.0","1.0"
"Standard Chartered Bank (China) Ltd","17509","China","Asia-Pacific Bank","2009.0","1.0"
"TD Banknorth NA","50527","United States","US Bank","2009.0","1.0"
"CIT Group/Business Credit Inc","60643","United States","Finance Company","2009.0","1.0"
"China Bohai Bank","18861","China","Asia-Pacific Bank","2009.0","1.0"
"Wachovia Bank","45499","United States","US Bank","2009.0","1.0"
"ING Bank NV","11662","Netherlands","Asia-Pacific Bank, Western European Bank","2009.0","1.0"
"Bank of Yokohama","36017","Japan","Asia-Pacific Bank","2009.0","1.0"
"Lloyds Bank Plc [ex-Lloyds TSB Bank Plc]","37996","United Kingdom","Western European Bank","2009.0","1.0"
"HSBC Bank (China) Co Ltd","22996","China","Western European Bank","2009.0","1.0"
"Fortis Bank Asia","48860","Belgium","Asia-Pacific Bank, Western European Bank","2009.0","1.0"
"Korea Development Bank","97190","South Korea","Asia-Pacific Bank, Western European Bank","2009.0","1.0"
"Portigon AG [ex-WestLB AG]","16128","Germany","Asia-Pacific Bank, Finance Company, Investment Bank, Western European Bank","2009.0","1.0"
"Chinatrust Commercial Bank Ltd","14380","Taiwan","Asia-Pacific Bank","2009.0","1.0"
"UBS AG","11126","Switzerland","Asia-Pacific Bank, Finance Company, Investment Bank, Western European Bank","2009.0","1.0"
"Commerzbank International SA","10878","Luxembourg","Finance Company, US Bank, Western European Bank","2009.0","1.0"
"Commerzbank AG","11279","Germany","Asia-Pacific Bank, Corporation, Middle Eastern Bank, US Bank, Western European Bank","2009.0","1.0"
"Hua Nan Commercial Bank Ltd","12080","Taiwan","Asia-Pacific Bank","2009.0","1.0"
"EnTie Commercial Bank","11534","Taiwan","Asia-Pacific Bank","2009.0","1.0"
"Taipei Fubon Commercial Bank","16957","Taiwan","Asia-Pacific Bank","2009.0","1.0"
"Taishin Commercial Bank","38090","Taiwan","Asia-Pacific Bank","2009.0","1.0"
"Development Bank of Japan Inc","12939","Japan","Asia-Pacific Bank","2009.0","1.0"
"Chang Hwa Commercial Bank","13040","Taiwan","Asia-Pacific Bank","2009.0","1.0"
"First Commercial Bank","19525","Taiwan","Asia-Pacific Bank","2009.0","1.0"
"Banco de Sabadell SA","14232","Spain","Western European Bank","2009.0","1.0"
"JP Morgan & Co","46786","United States","Finance Company, US Bank, Western European Bank","2009.0","1.0"
"SunTrust Bank","49246","United States","Asia-Pacific Bank, Corporation, Middle Eastern Bank, US Bank, Western European Bank","2009.0","1.0"
"Caja de Ahorros del Mediterraneo SA [CAM]","16134","Spain","Western European Bank","2009.0","1.0"
"Huntington National Bank","17130","United States","Asia-Pacific Bank, Corporation, Middle Eastern Bank, US Bank, Western European Bank","2009.0","1.0"
"Bank of Taiwan","17729","Taiwan","Asia-Pacific Bank","2009.0","1.0"
"Wachovia Bank NA","45500","United States","Asia-Pacific Bank, Corporation, Middle Eastern Bank, US Bank, Western European Bank","2009.0","1.0"
"Bank SinoPac","15335","Taiwan","Asia-Pacific Bank","2009.0","1.0"
"Bank of Panhsin","24299","Taiwan","Asia-Pacific Bank","2009.0","1.0"
"US Bank National Association","32998","United States","Asia-Pacific Bank, Corporation, Middle Eastern Bank, US Bank, Western European Bank","2009.0","1.0"
"GE Commercial Finance [GECF]","51405","United States","Asia-Pacific Bank, Finance Company, Investment Bank, Western European Bank","2009.0","1.0"
"Caterpillar Finance Corp","52999","United States","Finance Company, Foreign Bank, US Bank, Western European Bank","2009.0","1.0"
"Hokuriku Bank Ltd","33789","Japan","Asia-Pacific Bank","2009.0","1.0"
"BOS International (Australia) Ltd","11213","Australia","Asia-Pacific Bank, Finance Company, Investment Bank, Western European Bank","2009.0","1.0"
"Bank of Tokyo-Mitsubishi UFJ Trust Co","49683","United States","Asia-Pacific Bank, Corporation, Middle Eastern Bank, US Bank, Western European Bank","2009.0","1.0"
"Banque Artesia Nederland NV","17993","Netherlands","Asia-Pacific Bank, Corporation, Middle Eastern Bank, US Bank, Western European Bank","2009.0","1.0"
"Fortis Capital Corp","63891","United States","Asia-Pacific Bank, Corporation, Middle Eastern Bank, US Bank, Western European Bank","2009.0","1.0"
"UniCredit Group (HVB)","47981","Italy","Finance Company, US Bank, Western European Bank","2009.0","1.0"
"Toyama Bank","65855","Japan","Asia-Pacific Bank","2009.0","1.0"
"Niikawa Shinkin","72650","Japan","Asia-Pacific Bank","2009.0","1.0"
"Toyama Shinkin Bank","79734","Japan","Asia-Pacific Bank","2009.0","1.0"
"National Bank of Oman SAOG","9366","Oman","Middle Eastern Bank, Western European Bank","2009.0","1.0"
"Israel Discount Bank Ltd [IDB]","98639","Israel","Asia-Pacific Bank, Corporation, Middle Eastern Bank, US Bank, Western European Bank","2009.0","1.0"
"DZ Bank AG","10543","Germany","Western European Bank","2009.0","1.0"
"DNB ASA [ex-DnB NOR Bank ASA]","13751","Norway","Finance Company, US Bank, Western European Bank","2009.0","1.0"
"UBS Loan Finance LLC","53833","United States","Finance Company, US Bank, Western European Bank","2009.0","1.0"
"ABN AMRO Bank NV [RBS]","10679","Netherlands","East. Europe/Russian Bank, Finance Company, Middle Eastern Bank, Western European Bank","2009.0","1.0"
"Compass Bank","38705","United States","US Bank","2009.0","1.0"
"Turkiye Garanti Bankasi AS","9011","Turkey","East. Europe/Russian Bank, Finance Company, Middle Eastern Bank, Western European Bank","2009.0","1.0"
"Grupo Banco Popular","15354","Spain","Foreign Bank, Western European Bank","2009.0","1.0"
"Bank of Ireland Group","12675","Ireland","Foreign Bank, Western European Bank","2009.0","1.0"
"Northern Trust Co","34537","United States","Finance Company, US Bank, Western European Bank","2009.0","1.0"
"Caja de Ahorros de Murcia","12957","Spain","Foreign Bank, Western European Bank","2009.0","1.0"
"Caixa d'Estalvis de Sabadell","13507","Spain","Foreign Bank, Western European Bank","2009.0","1.0"
"Caja Castilla la Mancha [CCM]","43513","Spain","Foreign Bank, Western European Bank","2009.0","1.0"
"Caixa Catalunya International Finance Ltd","16341","Spain","Foreign Bank, Western European Bank","2009.0","1.0"
"JP Morgan Chase Bank NA [London]","14157","United Kingdom","East. Europe/Russian Bank, Finance Company, Middle Eastern Bank, Western European Bank","2009.0","1.0"
"ICO [Instituto de Credito Oficial]","14416","Spain","Foreign Bank, Western European Bank","2009.0","1.0"
"Caja de Ahorros Provincial San Fernando de Sevilla y Jerez","16317","Spain","Foreign Bank, Western European Bank","2009.0","1.0"
"Akbank Turk AS","7069","Turkey","East. Europe/Russian Bank, Finance Company, Middle Eastern Bank, Western European Bank","2009.0","1.0"
"Morgan Stanley Bank","92232","United States","Finance Company, US Bank, Western European Bank","2009.0","1.0"
"Bilbao Bizkaia Kutxa [BBK]","19581","Spain","Foreign Bank, Western European Bank","2009.0","1.0"
"Eurobank EFG Bulgaria AD","97633","Bulgaria","East. Europe/Russian Bank, Finance Company, Middle Eastern Bank, Western European Bank","2009.0","1.0"
"National City Bank","15279","United States","Finance Company, US Bank, Western European Bank","2009.0","1.0"
"Lloyds Banking Group Plc","38362","United Kingdom","Foreign Bank, Western European Bank","2009.0","1.0"
"Caja de Badajoz","39305","Spain","Foreign Bank, Western European Bank","2009.0","1.0"
"SA Nostra","47200","Cayman Islands","Foreign Bank, Western European Bank","2009.0","1.0"
"Liberbank SA [ex-Caja de Ahorros de Extremadura]","43882","Spain","Foreign Bank, Western European Bank","2009.0","1.0"
"Banco Grupo Cajatres SA [ex-Caja de Ahorros del Circulo Catolico]","45172","Spain","Foreign Bank, Western European Bank","2009.0","1.0"
"Liberbank SA [ex-Caja de Cantabria]","45760","Spain","Foreign Bank, Western European Bank","2009.0","1.0"
"CajaSur [Caja de Ahorros y Monte de Piedad de Cordoba SA]","16342","Spain","Foreign Bank, Western European Bank","2009.0","1.0"
"Caja Madrid [Caja de Ahorros y Monte de Piedad de Madrid SA]","10693","Spain","Foreign Bank, Western European Bank","2009.0","1.0"
"Unicaja","47242","Spain","Foreign Bank, Western European Bank","2009.0","1.0"
"Caja de Ahorros Municipal de Burgos","47300","Spain","Foreign Bank, Western European Bank","2009.0","1.0"
"Meiji Yasuda Life Insurance Co","49968","Japan","Asia-Pacific Bank, Insurance Company","2009.0","1.0"
"Sumitomo Life Insurance Ltd","52310","Japan","Asia-Pacific Bank, Corporation, Insurance Company","2009.0","1.0"
"Meiji Ysuda Matual Life Insurance","55193","Japan","Asia-Pacific Bank, Corporation, Insurance Company","2009.0","1.0"
"Fukoku Mutual Life Insurance Co","55935","Japan","Asia-Pacific Bank, Corporation, Insurance Company","2009.0","1.0"
"Intesa Sanpaolo SpA [ISP]","69226","Italy","Western European Bank","2009.0","1.0"
"Banca d'Intermediazione Mobiliare IMI SpA [Banca IMI]","93760","Italy","Western European Bank","2009.0","1.0"
"Asahi Mutual Life Insurance Co","77608","Japan","Asia-Pacific Bank, Corporation, Insurance Company","2009.0","1.0"
"National Bank of Greece SA","98328","Greece","East. Europe/Russian Bank, Finance Company, Middle Eastern Bank, Western European Bank","2009.0","1.0"
"Caixa Nova","18820","Brazil","Foreign Bank, Western European Bank","2009.0","1.0"
"PT Akita Bank","93672","Indonesia","Asia-Pacific Bank, Corporation, Finance Company, Leasing Company","2009.0","1.0"
"Private Bank & Trust Co","63674","United States","US Bank","2009.0","1.0"
"Banco Bilbao Vizcaya Argentaria SA","22248","United States","Asia-Pacific Bank, Foreign Bank, Investment Bank","2009.0","1.0"
"BBVA","77776","Spain","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2009.0","1.0"
"Banco Santander (Brasil) SA [Santander Banespa]","40829","Brazil","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2009.0","1.0"
"State Bank of Indore","14011","India","Asia-Pacific Bank, Corporation","2009.0","1.0"
"Banque Populaire Occitane SA","98652","France","Finance Company, Western European Bank","2009.0","1.0"
"Dena Bank","13604","India","Asia-Pacific Bank","2009.0","1.0"
"Central Bank of India","14503","India","Asia-Pacific Bank","2009.0","1.0"
"Vijaya Bank","15653","India","Asia-Pacific Bank","2009.0","1.0"
"Union Bank of India","15842","India","Asia-Pacific Bank","2009.0","1.0"
"Inbursa","17156","Mexico","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2009.0","1.0"
"Huntington Bank","17131","United States","US Bank","2009.0","1.0"
"India Infrastructure Finance Co Ltd","19014","India","Asia-Pacific Bank, Corporation","2009.0","1.0"
"Toshiba Finance Corp","72006","Japan","Asia-Pacific Bank, Corporation, Finance Company, Leasing Company","2009.0","1.0"
"Fifth Third Bank","29604","United States","US Bank","2009.0","1.0"
"HSBC Finance Corp","15782","United States","Corporation","2009.0","1.0"
"HSBC France","97520","France","Foreign Bank, Western European Bank","2009.0","1.0"
"Kita-Nippon Bank","42643","Japan","Asia-Pacific Bank, Corporation","2009.0","1.0"
"Mitsubishi UFJ Lease & Finance Co Ltd","20793","Japan","Asia-Pacific Bank, Corporation","2009.0","1.0"
"Mitsubishi UFJ Financial Group Inc","49511","Japan","Asia-Pacific Bank, Finance Company, Western European Bank","2009.0","1.0"
"Hokuto Bank","51216","Japan","Asia-Pacific Bank, Corporation, Finance Company, Leasing Company","2009.0","1.0"
"Sumitomo Mitsui Finance & Leasing Co Ltd","60794","Japan","Asia-Pacific Bank, Corporation, Finance Company, Leasing Company","2009.0","1.0"
"MG Leasing Corp","59465","Japan","Asia-Pacific Bank, Corporation, Finance Company, Leasing Company","2009.0","1.0"
"Vseobecna Uverova Banka AS [VUB]","11505","Slovakia","East. Europe/Russian Bank, Western European Bank","2009.0","1.0"
"Ceskoslovenska Obchodni Banka AS [CSOB]","91305","Czech Republic","East. Europe/Russian Bank, Western European Bank","2009.0","1.0"
"Punjab National Bank","9112","India","Asia-Pacific Bank, Corporation","2009.0","1.0"
"Caisse Regionales de Credit Agricole Nord-Pyrennees","100783","France","Finance Company, Western European Bank","2009.0","1.0"
"Credit Agricole Corporate & Investment Bank SA [Credit Agricole CIB]","97222","France","Western European Bank","2009.0","1.0"
"IDFC-SSKI Ltd","26465","India","Asia-Pacific Bank","2009.0","1.0"
"Shinhan Capital","99247","South Korea","Finance Company","2009.0","1.0"
"Hana Daetoo Securities","98655","South Korea","Finance Company","2009.0","1.0"
"Korea Securities Finance Corp","98285","South Korea","Finance Company","2009.0","1.0"
"KT Capital","98937","South Korea","Finance Company","2009.0","1.0"
"CIC Lyonnais de Banque","100445","France","Western European Bank","2009.0","1.0"
"Bank of Baroda","9926","India","Asia-Pacific Bank, Corporation","2009.0","1.0"
"Barclays Capital","17594","United Kingdom","Western European Bank","2009.0","1.0"
"European Bank for Reconstruction & Development (EBRD)","10479","United Kingdom","Western European Bank","2009.0","1.0"
"Svenska Handelsbanken AB (publ) [SHBA]","10500","Sweden","Western European Bank","2009.0","1.0"
"National Bank of Canada","11354","Canada","Foreign Bank, Trust Company, Western European Bank","2009.0","1.0"
"Land Bank of Taiwan","12292","Taiwan","Asia-Pacific Bank","2009.0","1.0"
"Taiwan Business Bank","12462","Taiwan","Asia-Pacific Bank","2009.0","1.0"
"Yuanta Commercial Bank Co Ltd","12466","Taiwan","Asia-Pacific Bank","2009.0","1.0"
"Cathay United Bank","12290","Taiwan","Asia-Pacific Bank","2009.0","1.0"
"Taiwan Cooperative Commercial Bank Co Ltd","14762","Taiwan","Asia-Pacific Bank","2009.0","1.0"
"Bank of America Merrill Lynch","15450","United States","US Bank","2009.0","1.0"
"Ta Chong Bank","16959","Taiwan","Asia-Pacific Bank","2009.0","1.0"
"Bank of Montreal","12677","Canada","Foreign Bank, US Bank","2009.0","1.0"
"Ehime Kenshinren","24262","Japan","Asia-Pacific Bank, Corporation","2009.0","1.0"
"NIBC Bank NV [NIBC]","12207","Netherlands","Western European Bank","2009.0","1.0"
"PNC Bank NA","31841","United States","US Bank","2009.0","1.0"
"Alberta Treasury Branches","33197","Canada","Foreign Bank, Trust Company, Western European Bank","2009.0","1.0"
"Mega International Commercial Bank Co Ltd","18731","Taiwan","Asia-Pacific Bank","2009.0","1.0"
"ABN AMRO Bank NV [ex-Fortis Bank Nederland]","45977","Netherlands","Western European Bank","2009.0","1.0"
"ABN AMRO Bank NV","45978","Netherlands","Western European Bank","2009.0","1.0"
"Bank of Kyoto","47741","Japan","Asia-Pacific Bank","2009.0","1.0"
"Mizuho Corporate Bank Ltd","36755","Japan","Asia-Pacific Bank, Corporation","2009.0","1.0"
"Kinki Osaka Bank","48289","Japan","Asia-Pacific Bank","2009.0","1.0"
"Shoko Chukin Bank","48828","Japan","Asia-Pacific Bank","2009.0","1.0"
"Tristate Capital Bank","60748","United States","US Bank","2009.0","1.0"
"KPMG Corporate Finance","65255","United States","","2009.0","1.0"
"PT Bank Mandiri Persero","69238","Indonesia","Asia-Pacific Bank","2009.0","1.0"
"Aichi Kenshinren","73721","Japan","Asia-Pacific Bank, Corporation","2009.0","1.0"
"PT Bank Negara Indonesia (Persero) Tbk","93335","Indonesia","Asia-Pacific Bank","2009.0","1.0"
"PT Bank Rakyat Indonesia","97033","Indonesia","Asia-Pacific Bank","2009.0","1.0"
"PT Bank Rakyat Indonesia (Persero)","97034","Indonesia","Asia-Pacific Bank","2009.0","1.0"
"CIC Credit Mutuel","100675","France","Finance Company, Western European Bank","2009.0","1.0"
"Chinatrust Commercial Bank Ho Chi Minh City Branch","94091","Vietnam","Asia-Pacific Bank, Western European Bank","2009.0","1.0"
"KfW IPEX-Bank GmbH","28488","Germany","Asia-Pacific Bank, Western European Bank","2009.0","1.0"
