"Lender_Name","Lender_Id","Lender_Operating_Country","Lender_Institution_Type","year","quarter"
"KfW IPEX-Bank GmbH","28488","Germany","Corporation, Foreign Bank, Investment Bank, US Bank, Western European Bank","2005.0","1.0"
"Landesbank Hessen-Thuringen GZ [ex-Hessische Landesbank]","15377","Germany","Corporation, Investment Bank, US Bank, Western European Bank","2005.0","1.0"
"OP Financial Group [ex-Pohjola Bank Plc [Ex-OKO Bank Plc]]","11042","Finland","Asia-Pacific Bank, Corporation, Investment Bank, US Bank, Western European Bank","2005.0","1.0"
"Citi","13704","United States","Corporation, Foreign Bank, Investment Bank, US Bank, Western European Bank","2005.0","1.0"
"E Sun Commercial Bank","14382","Taiwan","Asia-Pacific Bank, Investment Bank","2005.0","1.0"
"TD Securities","16412","Canada","Foreign Bank, Thrift / S&L, US Bank","2005.0","1.0"
"NM Rothschild & Sons Ltd","16883","United Kingdom","African Bank, US Bank, Western European Bank","2005.0","1.0"
"Credit Suisse AG","17261","Switzerland","Corporation, Foreign Bank, Investment Bank, US Bank, Western European Bank","2005.0","1.0"
"Ashikaga Bank","35665","Japan","Asia-Pacific Bank","2005.0","1.0"
"Arab Petroleum Investments Corp [APICORP]","35937","Saudi Arabia","Asia-Pacific Bank, Finance Company, Middle Eastern Bank, US Bank, Western European Bank","2005.0","1.0"
"Chiba Bank Ltd","36406","Japan","Asia-Pacific Bank","2005.0","1.0"
"Raiffeisenlandesbank Niederosterreich-Wien AG","44319","Austria","Corporation, Investment Bank, US Bank, Western European Bank","2005.0","1.0"
"Fukui Bank","45032","Japan","Asia-Pacific Bank, Investment Bank","2005.0","1.0"
"Mizuho Trust & Banking Co Ltd","56932","Japan","Asia-Pacific Bank","2005.0","1.0"
"Shinkin Chukin Bank","75325","Japan","Asia-Pacific Bank","2005.0","1.0"
"Yamagata Bank","48894","Japan","Asia-Pacific Bank","2005.0","1.0"
"Hokuetsu Bank","49003","Japan","Asia-Pacific Bank, Foreign Bank","2005.0","1.0"
"Toho Bank Ltd","49035","Japan","Asia-Pacific Bank","2005.0","1.0"
"UFJ Group","74478","Japan","African Bank, US Bank, Western European Bank","2005.0","1.0"
"Oita Bank","49801","Japan","Asia-Pacific Bank, Investment Bank","2005.0","1.0"
"Chugoku Bank Ltd","50052","Japan","Asia-Pacific Bank","2005.0","1.0"
"Aomori Bank Ltd","50078","Japan","Asia-Pacific Bank","2005.0","1.0"
"Kiyo Bank Ltd","50540","Japan","Asia-Pacific Bank","2005.0","1.0"
"Raiffeisen Bank International AG [RBI]","51170","Austria","Corporation, Foreign Bank, Investment Bank, US Bank, Western European Bank","2005.0","1.0"
"Yamaguchi Bank","51541","Japan","Asia-Pacific Bank, Investment Bank","2005.0","1.0"
"Taiko Bank","51680","Japan","Asia-Pacific Bank, Foreign Bank","2005.0","1.0"
"Yamanashi Chuo Bank","52129","Japan","Asia-Pacific Bank, Foreign Bank","2005.0","1.0"
"Tochigi Bank Ltd","52221","Japan","Asia-Pacific Bank","2005.0","1.0"
"Aichi Bank","53185","Japan","Asia-Pacific Bank","2005.0","1.0"
"Shonai Bank","54826","Japan","Asia-Pacific Bank, Foreign Bank","2005.0","1.0"
"Bank of Iwate","54827","Japan","Asia-Pacific Bank, Investment Bank","2005.0","1.0"
"Unicredit Bank Austria AG","23272","United States","Corporation, Foreign Bank, Investment Bank, US Bank, Western European Bank","2005.0","1.0"
"Farm Credit Services of America","68822","United States","US Bank, Western European Bank","2005.0","1.0"
"Gulf International Bank BSC [GIB]","6893","Bahrain","Asia-Pacific Bank, Finance Company, Middle Eastern Bank, US Bank, Western European Bank","2005.0","1.0"
"IntesaBci SpA","69228","Italy","Asia-Pacific Bank, Finance Company, Middle Eastern Bank, US Bank, Western European Bank","2005.0","1.0"
"Qatar National Bank SAQ [QNB]","8625","Qatar","Asia-Pacific Bank, Finance Company, Middle Eastern Bank, US Bank, Western European Bank","2005.0","1.0"
"Oesterreichische Volksbanken AG [OeVAG]","21002","Austria","Corporation, Investment Bank, US Bank, Western European Bank","2005.0","1.0"
"VTB Bank Europe Plc [Ex-Moscow Narodny Bank Ltd]","15296","United Kingdom","East. Europe/Russian Bank, Western European Bank","2005.0","1.0"
"Credit Agricole Corporate & Investment Bank SA [Credit Agricole CIB]","97222","France","Corporation, Foreign Bank, Investment Bank, US Bank, Western European Bank","2005.0","1.0"
"Dexia Bank SA","100009","France","Finance Company, US Bank, Western European Bank","2005.0","1.0"
"ANZ Investment Bank","14019","Australia","Asia-Pacific Bank, Investment Bank, Western European Bank","2005.0","1.0"
"Westdeutsche ImmobilienBank AG [WIB]","46990","Germany","Asia-Pacific Bank, Other, Western European Bank","2005.0","1.0"
"UBS Investment Bank","12617","Switzerland","Asia-Pacific Bank, Investment Bank, Western European Bank","2005.0","1.0"
"BBVA Hong Kong","31946","Hong Kong","Asia-Pacific Bank, Western European Bank","2005.0","1.0"
"Banque et Caisse d'Epargne de L'Etat Luxembourg [BCEE]","11477","Luxembourg","Western European Bank","2005.0","1.0"
"Fubon Bank (Hong Kong) Ltd [ex-International Bank of Asia Ltd]","13250","Hong Kong","Asia-Pacific Bank, Western European Bank","2005.0","1.0"
"State Bank of India","11744","India","Asia-Pacific Bank, Finance Company, Middle Eastern Bank, Western European Bank","2005.0","1.0"
"Hang Seng Bank Ltd","12711","Hong Kong","Asia-Pacific Bank, Western European Bank","2005.0","1.0"
"First Abu Dhabi Bank [ex-First Gulf Bank PJSC]","7384","United Arab Emirates","Asia-Pacific Bank, Finance Company, Middle Eastern Bank, Western European Bank","2005.0","1.0"
"Bear Stearns Corporate Lending Inc","65743","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2005.0","1.0"
"Bank of America Business Capital","83260","United States","Finance Company, US Bank","2005.0","1.0"
"CIT Lending Services Corp","51339","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2005.0","1.0"
"Raymond James Bank FSB","73235","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2005.0","1.0"
"Bank of Bahrain & Kuwait BSC [BBK]","17288","Bahrain","Asia-Pacific Bank, Finance Company, Middle Eastern Bank, Western European Bank","2005.0","1.0"
"Abu Dhabi Investment Co PJSC [ADIC]","17184","United Arab Emirates","Asia-Pacific Bank, Finance Company, Middle Eastern Bank, Western European Bank","2005.0","1.0"
"ING Capital LLC","52090","United States","Finance Company, US Bank, Western European Bank","2005.0","1.0"
"HSBC Bank Middle East Ltd","18227","United Arab Emirates","Asia-Pacific Bank, Finance Company, Middle Eastern Bank, Western European Bank","2005.0","1.0"
"Habib Bank Pakistan","40232","Pakistan","Asia-Pacific Bank, Finance Company, Middle Eastern Bank, Western European Bank","2005.0","1.0"
"Goldman Sachs Capital Partners","52941","United States","Finance Company, Western European Bank","2005.0","1.0"
"Bankia [ex-Caja Madrid]","46652","Spain","Asia-Pacific Bank, Other, Western European Bank","2005.0","1.0"
"Kumamoto Family Bank","49855","Japan","Asia-Pacific Bank","2005.0","1.0"
"UMB Bank","52946","United States","Corporation, Foreign Bank, US Bank","2005.0","1.0"
"Keiyo Bank","53484","Japan","Asia-Pacific Bank","2005.0","1.0"
"Higo Bank","54061","Japan","Asia-Pacific Bank","2005.0","1.0"
"CapitalSource Finance LLC","55396","United States","Corporation, Finance Company, US Bank, Western European Bank","2005.0","1.0"
"First American Bank","49754","United States","US Bank, Western European Bank","2005.0","1.0"
"Canyon Capital Advisors LLC","65905","United States","Corporation, Finance Company, US Bank, Western European Bank","2005.0","1.0"
"MFS Floating Rate High Income Fund","70170","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2005.0","1.0"
"DGZ Deka","74402","United States","Asia-Pacific Bank, Other, Western European Bank","2005.0","1.0"
"Oman International Bank SAOG [OIB]","9367","Oman","Asia-Pacific Bank, Finance Company, Middle Eastern Bank, Western European Bank","2005.0","1.0"
"Hapoalim Banque Luxembourg","100770","Israel","Finance Company, US Bank, Western European Bank","2005.0","1.0"
"Israel Discount Bank of New York Inc [IDBNY]","52643","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2005.0","1.0"
"Bank of Baroda","9926","India","Asia-Pacific Bank, Finance Company, Middle Eastern Bank, Western European Bank","2005.0","1.0"
"Emirates Bank International PJSC","9364","United Arab Emirates","Asia-Pacific Bank, Finance Company, Middle Eastern Bank, Western European Bank","2005.0","1.0"
"PT Akita Bank","93672","Indonesia","Asia-Pacific Bank","2005.0","1.0"
"ANZ Investment Bank Shanghai","43923","Australia","Asia-Pacific Bank, Western European Bank","2005.0","1.0"
"EDC (US)","51998","United States","Asia-Pacific Bank, Foreign Bank, Western European Bank","2005.0","1.0"
"Deutsche Bank Trust Co Americas","54986","United States","Foreign Bank, US Bank, Western European Bank","2005.0","1.0"
"Agricultural Bank of China","11002","China","Asia-Pacific Bank, Western European Bank","2005.0","1.0"
"Agricultural Bank of China Hong Kong Branch","13429","Hong Kong","Asia-Pacific Bank, Western European Bank","2005.0","1.0"
"Northern Bank Ltd","34613","United Kingdom","US Bank, Western European Bank","2005.0","1.0"
"Bank of East Asia Ltd","11393","Hong Kong","Asia-Pacific Bank, Western European Bank","2005.0","1.0"
"Bank of East Asia Shanghai","40696","Hong Kong","Asia-Pacific Bank, Western European Bank","2005.0","1.0"
"Banco Bilbao Vizcaya Argentaria SA [Hong Kong]","15886","Hong Kong","Asia-Pacific Bank, Western European Bank","2005.0","1.0"
"Banco Espanol de Credito SA [Banesto]","14236","Spain","US Bank, Western European Bank","2005.0","1.0"
"Nanyang Commercial Bank Ltd (Ex BOCHK)","18050","Hong Kong","Asia-Pacific Bank, Western European Bank","2005.0","1.0"
"Nanyang Commercial Bank Guangzhou","39467","China","Asia-Pacific Bank, Western European Bank","2005.0","1.0"
"ICBC Asia","13077","Hong Kong","Asia-Pacific Bank, Western European Bank","2005.0","1.0"
"BRED Banque Populaire SA","93959","France","US Bank, Western European Bank","2005.0","1.0"
"Hang Seng Bank Nanjiang","40529","China","Asia-Pacific Bank, Western European Bank","2005.0","1.0"
"Bangkok Bank Hong Kong","11392","Hong Kong","Asia-Pacific Bank, Western European Bank","2005.0","1.0"
"Bangkok Bank Public Co Ltd","13392","Thailand","Asia-Pacific Bank, Western European Bank","2005.0","1.0"
"Bangkok Bank Shanghai","40814","Thailand","Asia-Pacific Bank, Western European Bank","2005.0","1.0"
"China Construction Bank Hong Kong","14288","Hong Kong","Asia-Pacific Bank, Western European Bank","2005.0","1.0"
"CCB International Finance","35984","China","Asia-Pacific Bank, Western European Bank","2005.0","1.0"
"Cathay United Bank Hong Kong","43030","Hong Kong","Asia-Pacific Bank, Western European Bank","2005.0","1.0"
"Banco de Sabadell SA","14232","Spain","US Bank, Western European Bank","2005.0","1.0"
"Bank One Arizona","30610","United States","Asia-Pacific Bank, US Bank, Western European Bank","2005.0","1.0"
"JP Morgan Securities Inc","49436","United States","Investment Bank, US Bank, Western European Bank","2005.0","1.0"
"CITIC Bank International [Ex-CITIC Ka Wah Bank Ltd]","11174","Hong Kong","Asia-Pacific Bank, Western European Bank","2005.0","1.0"
"Caja de Ahorros del Mediterraneo SA [CAM]","16134","Spain","US Bank, Western European Bank","2005.0","1.0"
"Ta Chong Bank","16959","Taiwan","Asia-Pacific Bank","2005.0","1.0"
"Wing Hang Bank Shanghai","37606","China","Asia-Pacific Bank, Western European Bank","2005.0","1.0"
"City National Bank","23674","United States","Asia-Pacific Bank, US Bank, Western European Bank","2005.0","1.0"
"RBC Centura Bank","27609","United States","Asia-Pacific Bank, US Bank, Western European Bank","2005.0","1.0"
"Bancaja Group","39586","Spain","US Bank, Western European Bank","2005.0","1.0"
"BMO/Harris Bank","88871","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2005.0","1.0"
"Indigo Capital Ltd","24655","United Kingdom","Corporation, Finance Company, Inst. Invest. Other, Western European Bank","2005.0","1.0"
"US Bancorp","27016","United States","Finance Company, Foreign Bank, US Bank","2005.0","1.0"
"US Bank National Association","32998","United States","US Bank","2005.0","1.0"
"Bank of Oklahoma NA","20993","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2005.0","1.0"
"National City Bank of Michigan/Illinois","49107","United States","Finance Company, Foreign Bank, US Bank","2005.0","1.0"
"MB Financial","44131","United States","Finance Company, Foreign Bank, US Bank","2005.0","1.0"
"Cole Taylor Bank","51221","United States","Finance Company, Foreign Bank, US Bank","2005.0","1.0"
"Mizuho Corporate Asia HK","21632","United States","Asia-Pacific Bank, Western European Bank","2005.0","1.0"
"M&T Bank","48436","United States","US Bank","2005.0","1.0"
"Associated Bank Chicago","79904","United States","Finance Company, Foreign Bank, US Bank","2005.0","1.0"
"Commerce Bank & Trust Co","52879","United States","Asia-Pacific Bank, US Bank, Western European Bank","2005.0","1.0"
"MCC SpA [Ex-Mediocredito Centrale]","2692","Italy","Asia-Pacific Bank, US Bank, Western European Bank","2005.0","1.0"
"Unicredit Banca Mobiliare SpA [UBM]","94634","Italy","Asia-Pacific Bank, US Bank, Western European Bank","2005.0","1.0"
"GMAC Bank","50559","United States","Finance Company, US Bank","2005.0","1.0"
"Banco Popular Inc","64837","United States","US Bank, Western European Bank","2005.0","1.0"
"Stanfield Capital Partners","65707","United States","Finance Company, Inst. Invest. Other, Investment Bank","2005.0","1.0"
"Madison Capital Funding LLC","66286","United States","Finance Company, US Bank","2005.0","1.0"
"Greenwich Street","68106","United States","Finance Company, Western European Bank","2005.0","1.0"
"Banca Intesa SpA [Shanghai]","24549","China","Asia-Pacific Bank, Western European Bank","2005.0","1.0"
"Banque Sanpaolo SA","99312","France","Finance Company, Western European Bank","2005.0","1.0"
"River City Bank","71124","United States","Finance Company, Foreign Bank, US Bank","2005.0","1.0"
"First Horizon Bank","73447","United States","US Bank","2005.0","1.0"
"NBT Bank","75588","United States","US Bank","2005.0","1.0"
"Soros Private Equity","79594","United States","Corporation, Finance Company, Inst. Invest. Other, Western European Bank","2005.0","1.0"
"Presidio SGR SpA","95147","Italy","Corporation, Finance Company, Inst. Invest. Other, Western European Bank","2005.0","1.0"
"Guggenheim Partners Investment Management","62393","United States","Finance Company, US Bank","2005.0","1.0"
"Banca Popolare di Vicenza SCaRL","93324","Italy","Western European Bank","2005.0","1.0"
"Bank Leumi USA","52837","United States","Finance Company, Foreign Bank, US Bank","2005.0","1.0"
"CBI-Union Bancaire Privee","101000","France","Western European Bank","2005.0","1.0"
"La Caixa [La Caja de Ahorros I Pensions de Barcelona]","16902","Spain","Western European Bank","2005.0","1.0"
"BayernLB","10858","Germany","Western European Bank","2005.0","1.0"
"ICO [Instituto de Credito Oficial]","14416","Spain","Western European Bank","2005.0","1.0"
"Newcourt Capital","70956","United States","Finance Company, Investment Bank","2005.0","1.0"
"CIBC [Canadian Imperial Bank of Commerce]","12302","Canada","Foreign Bank, US Bank, Western European Bank","2005.0","1.0"
"Tokyo Star Bank","50945","Japan","Asia-Pacific Bank","2005.0","1.0"
"Banque Cantonale de Geneve [BCGE]","11121","Switzerland","Western European Bank","2005.0","1.0"
"Commerzbank Aktiengesellschaft NY Branch","52637","United States","Foreign Bank, Investment Bank, US Bank, Western European Bank","2005.0","1.0"
"National Bank of Canada","11354","Canada","Foreign Bank","2005.0","1.0"
"Taipei Fubon Commercial Bank [ex-Taipeibank]","16956","Taiwan","Asia-Pacific Bank, Investment Bank, US Bank","2005.0","1.0"
"Sovereign Bancorp","2251","United States","US Bank, Western European Bank","2005.0","1.0"
"Amegy Bank NA","49942","United States","Foreign Bank, Investment Bank, Thrift / S&L, US Bank, Western European Bank","2005.0","1.0"
"Zions Bank","72806","United States","US Bank, Western European Bank","2005.0","1.0"
"Comerica West Inc","66767","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, Other, US Bank, Western European Bank","2005.0","1.0"
"Bear Stearns Investment Products Inc","65658","United States","Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Other, Other, US Bank","2005.0","1.0"
"BB&T Corp","22047","United States","Corporation, US Bank","2005.0","1.0"
"Colonial Bank","49731","United States","US Bank","2005.0","1.0"
"Textron Financial Corp","2293","United States","Finance Company, US Bank","2005.0","1.0"
"Hokuriku Bank Ltd","33789","Japan","Asia-Pacific Bank","2005.0","1.0"
"Nagoya Bank","39670","Japan","Asia-Pacific Bank","2005.0","1.0"
"Nisshin Fire & Marine Insurance","42514","Japan","Asia-Pacific Bank, Insurance Company","2005.0","1.0"
"Mie Bank","42777","Japan","Asia-Pacific Bank","2005.0","1.0"
"Fukuoka Bank","73040","Japan","Asia-Pacific Bank","2005.0","1.0"
"Wilmington Trust Co","1666","United States","US Bank, Western European Bank","2005.0","1.0"
"Fidelity Bank NA","52042","United States","US Bank, Western European Bank","2005.0","1.0"
"Union Planters Bank NA","44674","United States","US Bank, Western European Bank","2005.0","1.0"
"Miyazaki Bank","50063","Japan","Asia-Pacific Bank","2005.0","1.0"
"Black Diamond International Funding","50142","United States","Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Other, Other, US Bank","2005.0","1.0"
"Nagano Bank","50176","Japan","Asia-Pacific Bank","2005.0","1.0"
"Minato Bank","50250","Japan","Asia-Pacific Bank","2005.0","1.0"
"Bank North","50530","United States","Investment Bank, US Bank","2005.0","1.0"
"Kansai Urban Bank","50647","Japan","Asia-Pacific Bank","2005.0","1.0"
"Taipei Bank","50700","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, Other, US Bank, Western European Bank","2005.0","1.0"
"Ableco Finance/Dymas Capital","51734","United States","Finance Company, US Bank","2005.0","1.0"
"Tokushima Taisho Bank [ex-Tokushima Bank]","51824","Japan","Asia-Pacific Bank","2005.0","1.0"
"Kiraboshi Bank [ex-Yachiyo Bank]","52296","Japan","Asia-Pacific Bank","2005.0","1.0"
"California Public Employees' Retirement System","52312","United States","Pension Fund, US Bank","2005.0","1.0"
"Juroku Bank Ltd","52517","Japan","Asia-Pacific Bank","2005.0","1.0"
"Goldentree Loan Opportunities II Ltd","52993","United States","Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Other, Other, US Bank","2005.0","1.0"
"Kagawa Bank","53136","Japan","Asia-Pacific Bank","2005.0","1.0"
"Oak Hill Securities Fund LP","54148","United States","Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Other, Other, US Bank","2005.0","1.0"
"Oak Hill Securities Fund II LP","54149","United States","Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Other, Other, US Bank","2005.0","1.0"
"Daisan Bank","54404","Japan","Asia-Pacific Bank","2005.0","1.0"
"Peoples Bank","53372","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, Other, US Bank, Western European Bank","2005.0","1.0"
"Bank of Kochi","54563","Japan","Asia-Pacific Bank","2005.0","1.0"
"GoldenTree Loan Opportunities I Ltd","58847","United States","Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Other, Other, US Bank","2005.0","1.0"
"Field Point II","60156","United States","Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Other, Other, US Bank","2005.0","1.0"
"Cooksmill","60639","United States","Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Other, Other, US Bank","2005.0","1.0"
"Gulf Federal Bank","62928","United States","US Bank","2005.0","1.0"
"Silver Point Finance","73623","United States","Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Other, Other, US Bank","2005.0","1.0"
"Spiret IV Loan Trust 2003-B","65216","United States","Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Other, Other, US Bank","2005.0","1.0"
"BDC Finance LLC","68229","United States","Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Other, Other, US Bank","2005.0","1.0"
"Firstrust Bank","62513","United States","US Bank, Western European Bank","2005.0","1.0"
"Field Point I","71496","United States","Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Other, Other, US Bank","2005.0","1.0"
"SPF CDO I LLC","72471","United States","Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Other, Other, US Bank","2005.0","1.0"
"Stark Trading","73151","United States","Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Other, Other, US Bank","2005.0","1.0"
"BW Energy LLC","74023","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, Western European Bank","2005.0","1.0"
"TRS Thebe","74626","United States","Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Other, Other, US Bank","2005.0","1.0"
"Kanagawa Shinren","74663","Japan","Asia-Pacific Bank","2005.0","1.0"
"QP SFM Capital Holdings Ltd","76079","United States","Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Other, Other, US Bank","2005.0","1.0"
"Brown Brothers Harriman & Co","77773","United States","Foreign Bank, Investment Bank, US Bank, Western European Bank","2005.0","1.0"
"Yamanashi Shinkin Bank","79847","Japan","Asia-Pacific Bank","2005.0","1.0"
"Sheperd Investments International Ltd","80081","United States","Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Other, Other, US Bank","2005.0","1.0"
"Limestone Investors LLC","82352","United States","Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Other, Other, US Bank","2005.0","1.0"
"Shiga Prefectural Credit Federation of Agricultural Cooperatives","83801","Japan","Asia-Pacific Bank, Finance Company, Investment Bank","2005.0","1.0"
"Oak Hill Credit Alpha Fund (Offshore) Ltd","85530","United States","Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Other, Other, US Bank","2005.0","1.0"
"BNP Paribas New York","48935","United States","Asia-Pacific Bank, Foreign Bank, Thrift / S&L, US Bank, Western European Bank","2005.0","1.0"
"Avoca Capital","31475","Ireland","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, Western European Bank","2005.0","1.0"
"Baden-Wurttemburgische Bank AG [BW-Bank]","45154","Germany","African Bank, Middle Eastern Bank, US Bank, Western European Bank","2005.0","1.0"
"KfW IPEX-Bank GmbH [Ex-KfW]","28487","Germany","Foreign Bank, Western European Bank","2005.0","1.0"
"Tunis International Bank","34032","Tunisia","African Bank, Middle Eastern Bank, US Bank, Western European Bank","2005.0","1.0"
"Bremer Bank NA","58475","United States","Finance Company, US Bank","2005.0","1.0"
"Shiga Bank","48507","Japan","Asia-Pacific Bank","2005.0","1.0"
"Banco Popolare Societa Cooperativa Scrl [Ex-Banca Popol di Verona e Novara]","93719","Italy","African Bank, Middle Eastern Bank, US Bank, Western European Bank","2005.0","1.0"
"First Commonwealth Bank","53698","United States","Finance Company, US Bank","2005.0","1.0"
"Shikoku Bank","50064","Japan","Asia-Pacific Bank","2005.0","1.0"
"Octagon Investment Partners III LLC","50148","United States","Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Other, Mutual Fund, Other, Pension Fund, Thrift / S&L, US Bank","2005.0","1.0"
"Arab Banking Corp BSC [ABC]","5659","Bahrain","African Bank, Middle Eastern Bank, US Bank, Western European Bank","2005.0","1.0"
"Big Sky Senior Loan Fund Ltd","83356","United States","Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Other, Mutual Fund, Other, Pension Fund, Thrift / S&L, US Bank","2005.0","1.0"
"Eaton Vance Ltd Duration Income Fund","61439","United States","Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Other, Mutual Fund, Other, Pension Fund, Thrift / S&L, US Bank","2005.0","1.0"
"Gallatin Funding I Ltd","60915","United States","Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Other, Mutual Fund, Other, Pension Fund, Thrift / S&L, US Bank","2005.0","1.0"
"Eaton Vance CDO III Ltd","75620","United States","Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Other, Mutual Fund, Other, Pension Fund, Thrift / S&L, US Bank","2005.0","1.0"
"Long Grove CLO I","76070","United States","Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Other, Mutual Fund, Other, Pension Fund, Thrift / S&L, US Bank","2005.0","1.0"
"Saitama Shinren Bank","79800","Japan","Asia-Pacific Bank","2005.0","1.0"
"Eaton Vance CDO IV Ltd","82286","United States","Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Other, Mutual Fund, Other, Pension Fund, Thrift / S&L, US Bank","2005.0","1.0"
"Octagon Investment Partners VI Ltd","84314","United States","Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Other, Mutual Fund, Other, Pension Fund, Thrift / S&L, US Bank","2005.0","1.0"
"Costantinus Eaton Vance CDO V Ltd","86578","United States","Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Other, Mutual Fund, Other, Pension Fund, Thrift / S&L, US Bank","2005.0","1.0"
"National Bank of Kuwait SAK [NBK]","97690","Kuwait","African Bank, Middle Eastern Bank, US Bank, Western European Bank","2005.0","1.0"
"DBS Bank Labuan","45641","Singapore","Asia-Pacific Bank","2005.0","1.0"
"Banco Popular Espanol SA","15353","Spain","US Bank, Western European Bank","2005.0","1.0"
"Banco Santander SA [Ex-Banco Santander de Negocios SA]","97244","Portugal","Asia-Pacific Bank, Western European Bank","2005.0","1.0"
"Abanca [ex-Caixa Galicia]","16914","Spain","US Bank, Western European Bank","2005.0","1.0"
"European Investment Bank [EIB]","13355","Luxembourg","Western European Bank","2005.0","1.0"
"Caixa Catalunya International Finance Ltd","16341","Spain","US Bank, Western European Bank","2005.0","1.0"
"Credit Suisse First Boston International [Zurich]","28165","Switzerland","Corporation, Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Hedge Fund, Inst. Invest. Insur. Co., Inst. Invest. Other, Inst. Invest. Prime Fund, Insurance Company, Mutual Fund, Other, Pension Fund, Trust Company, US Bank, Western European Bank","2005.0","1.0"
"OCBC Bank Labuan","46284","Singapore","Asia-Pacific Bank","2005.0","1.0"
"BMO Fund","72418","United States","Finance Company, Foreign Bank, Inst. Invest. CDO","2005.0","1.0"
"Wachovia Capital Finance Corp (Canada)","59240","United States","Corporation, Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Hedge Fund, Inst. Invest. Insur. Co., Inst. Invest. Other, Inst. Invest. Prime Fund, Insurance Company, Mutual Fund, Other, Pension Fund, Trust Company, US Bank, Western European Bank","2005.0","1.0"
"Banco CEISS [ex-Caja Espana de Inversiones]","24716","Spain","US Bank, Western European Bank","2005.0","1.0"
"Carolina First Bank","49538","United States","Foreign Bank, Investment Bank, US Bank","2005.0","1.0"
"Marshall Finance Ltd","28570","United Kingdom","Finance Company, Thrift / S&L, US Bank","2005.0","1.0"
"PNC Business Credit","71098","United States","Finance Company, Thrift / S&L, US Bank","2005.0","1.0"
"Nationwide Mutual Insurance Co","47081","United States","Corporation, Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Hedge Fund, Inst. Invest. Insur. Co., Inst. Invest. Other, Inst. Invest. Prime Fund, Insurance Company, Mutual Fund, Other, Pension Fund, Trust Company, US Bank, Western European Bank","2005.0","1.0"
"Canyon Capital CDO 2002-1 Ltd","49110","United States","Corporation, Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Hedge Fund, Inst. Invest. Insur. Co., Inst. Invest. Other, Inst. Invest. Prime Fund, Insurance Company, Mutual Fund, Other, Pension Fund, Trust Company, US Bank, Western European Bank","2005.0","1.0"
"Avery Point CLO Ltd","51737","United States","Corporation, Finance Company, Foreign Bank, Inst. Invest. CDO, Inst. Invest. Hedge Fund, Inst. Invest. Insur. Co., Inst. Invest. Other, Inst. Invest. Prime Fund, Insurance Company, Mutual Fund, Other, Pension Fund, Trust Company, US Bank, Western European Bank","2005.0","1.0"
