"Lender_Name","Lender_Id","Lender_Operating_Country","Lender_Institution_Type","year","quarter"
"Deutsche Bank AG","10669","Germany","Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2018.0","1.0"
"Agricultural Bank of China Zhenjiang","22607","China","Asia-Pacific Bank","2018.0","1.0"
"UBS AG","11126","Switzerland","Asia-Pacific Bank, Foreign Bank, Investment Bank, US Bank, Western European Bank","2018.0","1.0"
"SBI Capital Markets","12514","India","Asia-Pacific Bank","2018.0","1.0"
"Bank of China Zhenjiang","105295","China","Asia-Pacific Bank","2018.0","1.0"
"Fondo para Inversiones en el Exterior (FIEX)","138294","Spain","Asia-Pacific Bank, Corporation, Western European Bank","2018.0","1.0"
"Jefferies","120870","United States","Corporation, Inst. Invest. Other, US Bank","2018.0","1.0"
"Zions Bank","72806","United States","Farm Credit Bank, Multinational Investment Bank & Financial Services, US Bank","2018.0","1.0"
"Vectra Bank of Colorado NA","78944","United States","Multinational Investment Bank & Financial Services","2018.0","1.0"
"Banco BPM SpA","130707","Italy","Finance Company, Western European Bank","2018.0","1.0"
"China Construction Bank [CCB]","14108","China","Asia-Pacific Bank","2018.0","1.0"
"ICICI Ltd","14193","India","Asia-Pacific Bank, Corporation, Western European Bank","2018.0","1.0"
"Cathay Bank","52281","United States","Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2018.0","1.0"
"Banco Sabadell","11674","Spain","Asia-Pacific Bank, Corporation, Western European Bank","2018.0","1.0"
"JP Morgan","14261","United States","Corporation, Investment Bank, US Bank","2018.0","1.0"
"JP Morgan Chase Bank NA","17665","United States","Asia-Pacific Bank, Foreign Bank, Investment Bank, US Bank, Western European Bank","2018.0","1.0"
"Toronto-Dominion Bank","138579","Canada","Canadian Bank","2018.0","1.0"
"TD Bank NA","50531","United States","Asia-Pacific Bank, Foreign Bank, Investment Bank, US Bank, Western European Bank","2018.0","1.0"
"Truist Financial","150321","United States","Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2018.0","1.0"
"Bank of America","15447","United States","Foreign Bank, US Bank","2018.0","1.0"
"Security First Bank","167766","United States","Farm Credit Bank, Multinational Investment Bank & Financial Services, US Bank","2018.0","1.0"
"Huntington Bank","17131","United States","Asia-Pacific Bank, Foreign Bank, Investment Bank, US Bank, Western European Bank","2018.0","1.0"
"Morgan Stanley","17669","United States","Corporation, Investment Bank, US Bank","2018.0","1.0"
"Morgan Stanley Bank","92232","United States","Asia-Pacific Bank, US Bank, Western European Bank","2018.0","1.0"
"Royal Bank of Canada","11142","Canada","Canadian Bank","2018.0","1.0"
"Bank of Montreal","12677","Canada","Canadian Bank","2018.0","1.0"
"Wells Fargo & Co","19499","United States","Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2018.0","1.0"
"Wells Fargo Bank NA","27004","United States","Asia-Pacific Bank, Foreign Bank, Investment Bank, US Bank, Western European Bank","2018.0","1.0"
"Capital One NA","118531","United States","Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2018.0","1.0"
"CIMB Bank Singapore","25925","Singapore","Asia-Pacific Bank, Corporation, Western European Bank","2018.0","1.0"
"BOK Financial Corp","27214","United States","Farm Credit Bank, Multinational Investment Bank & Financial Services, US Bank","2018.0","1.0"
"Lloyds Bank Plc","13762","United Kingdom","Western European Bank","2018.0","1.0"
"ABN AMRO Bank NV Singapore","28088","Singapore","Asia-Pacific Bank, Corporation, Western European Bank","2018.0","1.0"
"Bank of Tokyo-Mitsubishi UFJ Ltd [BTMU]","46801","Japan","Asia-Pacific Bank, Foreign Bank, Investment Bank, US Bank, Western European Bank","2018.0","1.0"
"CoBank","52582","United States","Farm Credit Bank, Multinational Investment Bank & Financial Services, US Bank","2018.0","1.0"
"KeyBank","51838","United States","Foreign Bank, US Bank","2018.0","1.0"
"Antares Capital","124168","United States","Corporation, Inst. Invest. Other, US Bank","2018.0","1.0"
"First Tennessee Bank","29835","United States","US Bank","2018.0","1.0"
"First Horizon Bank","73447","United States","US Bank","2018.0","1.0"
"Macquarie Bank Ltd","10661","Australia","Asia-Pacific Bank, Corporation, US Bank","2018.0","1.0"
"Macquarie Capital (USA) Inc","120780","United States","Corporation, Inst. Invest. Other, US Bank","2018.0","1.0"
"Punjab National Bank","9112","India","Asia-Pacific Bank","2018.0","1.0"
"UBI Banca International","113981","Italy","Finance Company, Western European Bank","2018.0","1.0"
"BNP Paribas SA","98068","France","Asia-Pacific Bank, Foreign Bank, Investment Bank, US Bank, Western European Bank","2018.0","1.0"
"Carlyle Group","51172","United States","Corporation, Inst. Invest. Other, US Bank","2018.0","1.0"
"Caisse Centrale Desjardins","10928","Canada","Foreign Bank","2018.0","1.0"
"Federation des Caisses Desjardins du Quebec","157420","United States","Canadian Bank","2018.0","1.0"
"Barclays","103475","United Kingdom","US Bank","2018.0","1.0"
"DZ Bank AG","10543","Germany","Western European Bank","2018.0","1.0"
"ODDO BHF [fka BHF Bank AG]","10686","Germany","Western European Bank","2018.0","1.0"
"Deutsche Bank AG Filiale Deutshlandgeschaft","55189","United States","Western European Bank","2018.0","1.0"
"DBS Bank Ltd","10854","Singapore","Asia-Pacific Bank","2018.0","1.0"
"Bayerische Landesbank GZ [BayernLB]","10857","Germany","Western European Bank","2018.0","1.0"
"Agricultural Bank of China Dongguan","107234","China","Asia-Pacific Bank","2018.0","1.0"
"Agricultural Bank of China","11002","China","Asia-Pacific Bank","2018.0","1.0"
"National Bank of Canada","11354","Canada","Foreign Bank","2018.0","1.0"
"Hua Nan Commercial Bank Ltd","12080","Taiwan","Asia-Pacific Bank","2018.0","1.0"
"BBVA Compass","57073","United States","Foreign Bank, US Bank","2018.0","1.0"
"Bank of China Nantong","105015","China","Asia-Pacific Bank","2018.0","1.0"
"Bank of China Ltd","11773","China","Asia-Pacific Bank","2018.0","1.0"
"Bank of China Dongguan Branch","39766","China","Asia-Pacific Bank","2018.0","1.0"
"China Merchants Bank Co Ltd","11784","China","Asia-Pacific Bank","2018.0","1.0"
"Industrial & Commercial Bank of China Dongguan","105247","China","Asia-Pacific Bank","2018.0","1.0"
"China Everbright Bank","12528","China","Asia-Pacific Bank","2018.0","1.0"
"Churchill Capital Management Inc","69012","United States","US Bank","2018.0","1.0"
"First Abu Dhabi Bank","131723","United Arab Emirates","African Bank, Corporation, Middle Eastern Bank, US Bank, Western European Bank","2018.0","1.0"
"Bangkok Bank Public Co Ltd","13392","Thailand","","2018.0","1.0"
"Kreissparkasse Goppingen","13498","Germany","Western European Bank","2018.0","1.0"
"China Construction Bank Dongguan","107232","China","Asia-Pacific Bank","2018.0","1.0"
"Cathay United Bank Shanghai","21488","China","Finance Company","2018.0","1.0"
"E Sun Commercial Bank Ltd","14383","Taiwan","Asia-Pacific Bank","2018.0","1.0"
"Oesterreichische Entwicklungsbank AG (OeEB)","57603","Austria","Finance Company, Western European Bank","2018.0","1.0"
"Bank of Communications Dongguan","107233","China","Asia-Pacific Bank","2018.0","1.0"
"Nederlandse Financierings-Maatschappij voor Ontwikkelingslanden NV [FMO]","17086","Netherlands","Finance Company, Western European Bank","2018.0","1.0"
"Riyad Bank [RB]","17109","Saudi Arabia","African Bank, Corporation, Middle Eastern Bank, US Bank, Western European Bank","2018.0","1.0"
"Bank of Taiwan","17729","Taiwan","Asia-Pacific Bank","2018.0","1.0"
"Jiangsu Bank Nantong Branch","18672","China","Asia-Pacific Bank","2018.0","1.0"
"Bank SinoPac","15335","Taiwan","Asia-Pacific Bank","2018.0","1.0"
"American Savings Bank","23064","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2018.0","1.0"
"Bank of Dongguan","24222","China","Asia-Pacific Bank","2018.0","1.0"
"Mega International Commercial Bank Co Ltd","18731","Taiwan","Asia-Pacific Bank","2018.0","1.0"
"Mitsubishi UFJ Financial Group Inc","49511","Japan","Asia-Pacific Bank","2018.0","1.0"
"Raiffeisen Bank International AG [RBI]","51170","Austria","Western European Bank","2018.0","1.0"
"Ares Capital Corp","52334","United States","Finance Company, US Bank","2018.0","1.0"
"Manufacturers Bank","50208","United States","US Bank","2018.0","1.0"
"Ally Bank","92462","United States","Finance Company, US Bank","2018.0","1.0"
"OPEC Fund for International Development [OFID]","72404","Austria","Finance Company, Western European Bank","2018.0","1.0"
"Bremer Kreditbank AG","116685","Germany","Western European Bank","2018.0","1.0"
"Macquarie Capital Funding LP","14223","Australia","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2018.0","1.0"
"Bank Muscat SAOG","9089","Oman","African Bank, Corporation, Middle Eastern Bank, US Bank, Western European Bank","2018.0","1.0"
"Mashreqbank psc","9248","United Arab Emirates","Middle Eastern Bank","2018.0","1.0"
"Export-Import Bank of China [China Eximbank]","9558","China","Asia-Pacific Bank","2018.0","1.0"
"Credit Agricole Corporate & Investment Bank SA [Credit Agricole CIB]","97222","France","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2018.0","1.0"
"Credit du Congo","117913","Congo (Brazzaville)","African Bank, Corporation, Middle Eastern Bank, US Bank, Western European Bank","2018.0","1.0"
"Attijariwafa Bank","97924","Morocco","African Bank, Corporation, Middle Eastern Bank, US Bank, Western European Bank","2018.0","1.0"
"Bank of the West","50489","United States","US Bank","2018.0","1.0"
"Sumitomo Mitsui Trust Bank Ltd","103322","Japan","Asia-Pacific Bank","2018.0","1.0"
"Scotiabank","103593","Canada","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2018.0","1.0"
"Australia & New Zealand Banking Group Ltd [ANZ]","10476","Australia","Asia-Pacific Bank, Western European Bank","2018.0","1.0"
"Belgian Investment Company for Developing Countries [BIO]","106756","Belgium","Corporation, Finance Company, Inst. Invest. Other, Western European Bank","2018.0","1.0"
"Proparco [Promotion et Participation pour la Cooperation Economique]","98222","France","Corporation, Finance Company, Inst. Invest. Other, Western European Bank","2018.0","1.0"
"National Australia Bank Ltd [NAB]","11024","Australia","Asia-Pacific Bank, Western European Bank","2018.0","1.0"
"Woodforest National Bank","110740","United States","Middle Eastern Bank, US Bank","2018.0","1.0"
"Rabobank","11096","Netherlands","US Bank, Western European Bank","2018.0","1.0"
"Rabobank NV","11098","Netherlands","Asia-Pacific Bank, Western European Bank","2018.0","1.0"
"Taipei Fubon Commercial Bank","16957","Taiwan","Asia-Pacific Bank","2018.0","1.0"
"Bank of China Suzhou","38784","China","Asia-Pacific Bank","2018.0","1.0"
"DEG [Deutsche Investitutions-und Entwicklungsgesellschaft mbH]","46935","Germany","Corporation, Finance Company, Inst. Invest. Other, Western European Bank","2018.0","1.0"
"Land Bank of Taiwan","12292","Taiwan","Asia-Pacific Bank","2018.0","1.0"
"Popular Bank","123814","United States","Middle Eastern Bank, US Bank","2018.0","1.0"
"Taiwan Business Bank","12462","Taiwan","Asia-Pacific Bank","2018.0","1.0"
"Oikocredit","126272","Netherlands","Corporation, Finance Company, Inst. Invest. Other, Western European Bank","2018.0","1.0"
"Chang Hwa Commercial Bank","13040","Taiwan","Asia-Pacific Bank","2018.0","1.0"
"Shanghai Pudong Development Bank Suzhou","115269","China","Asia-Pacific Bank","2018.0","1.0"
"Symbiotics SA","135418","Switzerland","Corporation, Finance Company, Inst. Invest. Other, Western European Bank","2018.0","1.0"
"Blue Orchard Microfinance Fund","137050","United States","Corporation, Finance Company, Inst. Invest. Other, Western European Bank","2018.0","1.0"
"ICICI Bank","17587","India","Asia-Pacific Bank, Middle Eastern Bank, US Bank, Western European Bank","2018.0","1.0"
"Standard Chartered Bank Plc [SCB]","14558","United Kingdom","Asia-Pacific Bank, Western European Bank","2018.0","1.0"
"Taiwan Cooperative Bank","14761","Taiwan","Asia-Pacific Bank","2018.0","1.0"
"TD Securities","16412","Canada","Asia-Pacific Bank, Foreign Bank, Investment Bank, US Bank, Western European Bank","2018.0","1.0"
"SunTrust Robinson Humphrey","52004","United States","Asia-Pacific Bank, Foreign Bank, Investment Bank, US Bank, Western European Bank","2018.0","1.0"
"Bank of America Merrill Lynch Partners","56385","United States","US Bank","2018.0","1.0"
"China Citic Bank Suzhou","21505","China","Asia-Pacific Bank","2018.0","1.0"
"Credit Suisse AG","17261","Switzerland","Foreign Bank, US Bank, Western European Bank","2018.0","1.0"
"RBC Capital Markets","17835","Canada","Asia-Pacific Bank, Foreign Bank, Investment Bank, US Bank, Western European Bank","2018.0","1.0"
"ING","104608","Netherlands","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2018.0","1.0"
"PNC Bank NA","31841","United States","US Bank, Western European Bank","2018.0","1.0"
"Sunny Bank","36250","Taiwan","Asia-Pacific Bank","2018.0","1.0"
"HSBC Bank Canada","13264","Canada","Asia-Pacific Bank, Foreign Bank, Investment Bank, US Bank, Western European Bank","2018.0","1.0"
"Norddeutsche Landesbank GZ [NordLB]","18381","Germany","Western European Bank","2018.0","1.0"
"Commonwealth Bank of Australia","44923","Australia","Asia-Pacific Bank, Western European Bank","2018.0","1.0"
"ABN AMRO Bank NV","45978","Netherlands","Asia-Pacific Bank, Western European Bank","2018.0","1.0"
"MUFG Union Bank NA","116485","United States","Asia-Pacific Bank, Foreign Bank, Investment Bank, US Bank, Western European Bank","2018.0","1.0"
"MUFG Bank Ltd","138429","Japan","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2018.0","1.0"
"Associated Bank NA","52356","United States","US Bank","2018.0","1.0"
"ServisFirst Bank","55409","United States","Middle Eastern Bank, US Bank","2018.0","1.0"
"UniCredit","57267","Italy","Asia-Pacific Bank, Western European Bank","2018.0","1.0"
"Synovus Bank","103840","United States","Middle Eastern Bank, US Bank","2018.0","1.0"
"Banco Popular Inc","64837","United States","Asia-Pacific Bank, Middle Eastern Bank, US Bank, Western European Bank","2018.0","1.0"
"Societe Generale SA","97329","France","European Bank, Multinational Investment Bank & Financial Services, US Bank","2018.0","1.0"
"Natixis","102165","France","US Bank, Western European Bank","2018.0","1.0"
"Natixis SA","98442","France","Asia-Pacific Bank, Western European Bank","2018.0","1.0"
"Israel Discount Bank Ltd [IDB]","98639","Israel","Middle Eastern Bank, US Bank","2018.0","1.0"
"Credit Industrial et Commercial","98524","France","Asia-Pacific Bank, Middle Eastern Bank, US Bank, Western European Bank","2018.0","1.0"
"European Bank for Reconstruction & Development (EBRD)","10479","United Kingdom","Corporation, Finance Company, Western European Bank","2018.0","1.0"
"DVB Bank AG","12961","Germany","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2018.0","1.0"
"Export Development Canada [EDC]","10549","Canada","Canadian Bank, Development Finance Institution","2018.0","1.0"
"Export Development Bank of Canada","39113","Canada","Asia-Pacific Bank, Finance Company, Foreign Bank","2018.0","1.0"
"CIBC","105527","United States","Asia-Pacific Bank, Foreign Bank","2018.0","1.0"
"Agricultural Bank of China Yiwu","109036","China","Asia-Pacific Bank","2018.0","1.0"
"European Fund for Southeast Europe [EFSE]","112953","Germany","Corporation, Finance Company, Western European Bank","2018.0","1.0"
"National Bank Financial","58470","United States","Finance Company, Foreign Bank, Western European Bank","2018.0","1.0"
"Bank of China Yiwu","109073","China","Asia-Pacific Bank","2018.0","1.0"
"ICBC (IC) Ltd","31097","Hong Kong","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2018.0","1.0"
"Green for Growth Fund","128630","Luxembourg","Corporation, Finance Company, Western European Bank","2018.0","1.0"
"Development Bank of Japan Inc","12939","Japan","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2018.0","1.0"
"Business Development Bank of Canada","13079","Canada","Canadian Bank, Development Finance Institution","2018.0","1.0"
"Quercus Assets Selection SCA SICAV-SIF","132010","Luxembourg","Corporation, Finance Company, Western European Bank","2018.0","1.0"
"ICICI Bank Ltd","8026","India","Canadian Bank, Development Finance Institution","2018.0","1.0"
"JPMorgan Chase Bank","17666","United States","Asia-Pacific Bank, Foreign Bank, Trust Company, US Bank, Western European Bank","2018.0","1.0"
"Atlantic Union Bank","146835","United States","US Bank","2018.0","1.0"
"Canadian Western Bank","15823","Canada","Canadian Bank, Development Finance Institution","2018.0","1.0"
"Itau Unibanco SA","13414","Brazil","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2018.0","1.0"
"Bank of Oklahoma","20992","United States","US Bank","2018.0","1.0"
"Bank of Oklahoma NA","20993","United States","Multinational Investment Bank & Financial Services, US Bank","2018.0","1.0"
"ING Bank","11660","Netherlands","US Bank, Western European Bank","2018.0","1.0"
"Alberta Treasury Branches","33197","Canada","Foreign Bank, Trust Company, Western European Bank","2018.0","1.0"
"ATB Financial","33198","Canada","Canadian Bank","2018.0","1.0"
"Bank of Nagoya Ltd","39669","Japan","Asia-Pacific Bank","2018.0","1.0"
"NordLB Group","42826","Germany","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2018.0","1.0"
"ABN AMRO Inc","17106","Netherlands","Asia-Pacific Bank, Foreign Bank","2018.0","1.0"
"Manufacturers and Traders Trust Company","118934","United States","Other, US Bank","2018.0","1.0"
"Texas Capital Bank","66826","United States","Multinational Investment Bank & Financial Services, US Bank","2018.0","1.0"
"Texas Capital Bank NA","66827","United States","Multinational Investment Bank & Financial Services, US Bank","2018.0","1.0"
"Key Bank NA","26205","United States","Diversified Financial Services Company, US Bank","2018.0","1.0"
"First National Bank","52133","United States","Other, US Bank","2018.0","1.0"
"Aichi Bank","53185","Japan","Asia-Pacific Bank","2018.0","1.0"
"Ogaki Kyoritsu Bank Ltd","53321","Japan","Asia-Pacific Bank","2018.0","1.0"
"BNP Paribas (Suisse) SA","18546","Switzerland","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2018.0","1.0"
"Shiga Bank","48507","Japan","Asia-Pacific Bank","2018.0","1.0"
"Shoko Chukin Bank","48828","Japan","Asia-Pacific Bank","2018.0","1.0"
"Industrial & Commercial Bank of China Ltd [ICBC]","12171","China","Asia-Pacific Bank","2018.0","1.0"
"Bank of Communications Co Ltd","16250","China","Asia-Pacific Bank","2018.0","1.0"
"Landesbank Baden-Wurttemberg [LBBW]","10670","Germany","Western European Bank","2018.0","1.0"
"CTBC Bank Co Ltd","109582","Taiwan","Asia-Pacific Bank, Foreign Bank","2018.0","1.0"
"National Australia Bank Ltd","11025","Australia","Asia-Pacific Bank","2018.0","1.0"
"Bank of East Asia Ltd","11393","Hong Kong","Asia-Pacific Bank, Foreign Bank","2018.0","1.0"
"KGI Bank","118227","Taiwan","Asia-Pacific Bank, Foreign Bank","2018.0","1.0"
"Taishin International Bank","13034","Taiwan","Asia-Pacific Bank, Foreign Bank","2018.0","1.0"
"First Eagle Investment Management","122324","United States","Corporation, Finance Company","2018.0","1.0"
"NewStar Financial Inc","52277","United States","Corporation, Finance Company, US Bank","2018.0","1.0"
"Twin Brook Capital Partners","122395","United States","Corporation, Finance Company, US Bank","2018.0","1.0"
"Taiwan Business Bank Offshore Banking Branch","24806","Taiwan","Asia-Pacific Bank, Foreign Bank","2018.0","1.0"
"Yuanta Commercial Bank Co Ltd","12466","Taiwan","Asia-Pacific Bank, Foreign Bank","2018.0","1.0"
"Chang Hwa Commercial Bank Ltd","13041","Taiwan","Asia-Pacific Bank, Foreign Bank","2018.0","1.0"
"Bangkok Bank Hong Kong","11392","Hong Kong","Asia-Pacific Bank, Foreign Bank","2018.0","1.0"
"Bangkok Bank OBU","114749","Thailand","Asia-Pacific Bank, Foreign Bank","2018.0","1.0"
"Shanghai Commercial & Savings Bank","13462","Taiwan","Asia-Pacific Bank, Foreign Bank","2018.0","1.0"
"Shin Kong Commercial Bank","29619","Taiwan","Asia-Pacific Bank, Foreign Bank","2018.0","1.0"
"Cathay United Bank","12290","Taiwan","Asia-Pacific Bank","2018.0","1.0"
"Silicon Valley Bank","53329","United States","US Bank","2018.0","1.0"
"Standard Chartered Bank Taipei","15628","United Kingdom","Asia-Pacific Bank, Foreign Bank","2018.0","1.0"
"Standard Chartered Bank Hong Kong Branch","5858","Hong Kong","Asia-Pacific Bank, Foreign Bank","2018.0","1.0"
"Far Eastern International Bank","14764","Taiwan","Asia-Pacific Bank, Foreign Bank","2018.0","1.0"
"Taichung Commercial Bank Offshore Banking Branch","43445","Taiwan","Asia-Pacific Bank, Foreign Bank","2018.0","1.0"
"Jih Sun International Bank","22686","Taiwan","Asia-Pacific Bank, Foreign Bank","2018.0","1.0"
"Bank of Panhsin","24299","Taiwan","Asia-Pacific Bank, Foreign Bank","2018.0","1.0"
"NIBC Bank NV [NIBC]","12207","Netherlands","Western European Bank","2018.0","1.0"
"Hwatai Bank","36427","Taiwan","Asia-Pacific Bank, Foreign Bank","2018.0","1.0"
"HSBC Amanah Finance","32253","United Kingdom","Western European Bank","2018.0","1.0"
"Bank of Tokyo-Mitsubishi Malaysia","67571","Japan","Western European Bank","2018.0","1.0"
"Bank of New York Mellon","50203","United States","Foreign Bank, US Bank","2018.0","1.0"
"Sumitomo Mitsui Banking Corp Australia","19715","Australia","Asia-Pacific Bank","2018.0","1.0"
"Credit Agricole SA","97457","France","Western European Bank","2018.0","1.0"
"Banca Nazionale del Lavoro SpA [BNL]","58819","Italy","Western European Bank","2018.0","1.0"
"DZ Bank AG [Ex-DG Bank AG]","20601","Germany","Asia-Pacific Bank, US Bank, Western European Bank","2018.0","1.0"
"Siena Lending Group LLC","108698","United States","Finance Company","2018.0","1.0"
"Agence Francaise de Development [AFD]","10950","France","Finance Company","2018.0","1.0"
"Cooperative Centrale Raiffeisen-Boerenleenbank BA [Rabobank International]","11099","Netherlands","Corporation, Western European Bank","2018.0","1.0"
"Commerzbank AG","11279","Germany","Asia-Pacific Bank, East. Europe/Russian Bank, US Bank, Western European Bank","2018.0","1.0"
"Santander Bank NA","111453","United States","US Bank","2018.0","1.0"
"Banco Santander SA","11671","Spain","Asia-Pacific Bank, East. Europe/Russian Bank, US Bank, Western European Bank","2018.0","1.0"
"Bank of China (Hong Kong) Ltd","14887","Hong Kong","Asia-Pacific Bank, Western European Bank","2018.0","1.0"
"KfW IPEX-Bank GmbH","28488","Germany","Western European Bank","2018.0","1.0"
"Industrial & Commercial Bank of China","12714","China","Asia-Pacific Bank, East. Europe/Russian Bank, US Bank, Western European Bank","2018.0","1.0"
"Industrial & Commercial Bank of China (Asia) Ltd","13606","Hong Kong","Asia-Pacific Bank, Western European Bank","2018.0","1.0"
"Hang Seng Bank Ltd","12711","Hong Kong","Asia-Pacific Bank, Western European Bank","2018.0","1.0"
"European Investment Bank [EIB]","13355","Luxembourg","European Bank","2018.0","1.0"
"First Financial Bank","77777","United States","US Bank","2018.0","1.0"
"Cerulean Investments LP","135064","Cayman Islands","African Bank, Asia-Pacific Bank, Finance Company, Inst. Invest. Other, Middle Eastern Bank","2018.0","1.0"
"Nedcap International Ltd","137860","United States","African Bank, Asia-Pacific Bank, Finance Company, Inst. Invest. Other, Middle Eastern Bank","2018.0","1.0"
"China Construction Bank (Asia) Ltd","15090","China","Asia-Pacific Bank, Western European Bank","2018.0","1.0"
"Scandinaviska Enskilda Banken (SEBank)","11310","Sweden","European Bank, Multinational Investment Bank & Financial Services","2018.0","1.0"
"ESL Federal Credit Union","148565","United States","US Bank","2018.0","1.0"
"DekaBank","32597","Germany","Western European Bank","2018.0","1.0"
"CIT Bank Ltd","15808","United Kingdom","US Bank, Western European Bank","2018.0","1.0"
"OCBC Wing Hang Ltd","119666","Hong Kong","Asia-Pacific Bank, Western European Bank","2018.0","1.0"
"Oversea-Chinese Banking Corp Ltd [OCBC]","17269","Singapore","Asia-Pacific Bank, Western European Bank","2018.0","1.0"
"Huntington National Bank","17130","United States","US Bank","2018.0","1.0"
"ING Bank NV","11662","Netherlands","Asia-Pacific Bank, US Bank, Western European Bank","2018.0","1.0"
