Lender_Name,Lender_Id,Lender_Operating_Country,Lender_Institution_Type,year,quarter
NYCB Specialty Finance Company LLC,109476,United States,"Multinational Investment Bank & Financial Services, US Bank",2021,1
Sumitomo Mitsui Finance & Leasing Co Ltd,60794,Japan,Diversified Financial Services Company,2021,1
Lucid Trustee Services Ltd,143115,United Kingdom,"European Bank, Multinational Investment Bank & Financial Services",2021,1
Wells Fargo Securities LLC,118702,United States,"European Bank, Multinational Investment Bank & Financial Services",2021,1
Beal Bank SSB,92618,United States,"Canadian Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,1
Apollo Global Management,92746,United States,"Asian Bank, Canadian Bank, Multinational Investment Bank & Financial Services, Private Equity",2021,1
Trafigura Group Pte Ltd,124958,Singapore,,2021,1
Barclays Bank SA,97579,France,"Asian Bank, Asset Manager, Canadian Bank, Diversified Financial Services Company, European Bank, Multinational Investment Bank & Financial Services",2021,1
Export Development Canada [EDC],10549,Canada,"Asian Bank, Canadian Bank, Development Finance Institution, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,1
Banque Centrale Populaire [BCP],109315,Morocco,"African Bank, European Bank",2021,1
Hua Nan Commercial Bank Singapore,15694,Taiwan,Asian Bank,2021,1
Taipei Fubon Commercial Bank Singapore,128378,Singapore,Asian Bank,2021,1
Novo Banco SA,116886,Portugal,"European Bank, Latin America & Caribbean Bank",2021,1
Scottish Widows,126198,United Kingdom,,2021,1
Caisse d'Epargne et de Prevoyance Provence Alpes Corse [CEPAC],106968,France,European Bank,2021,1
Chaabi International Bank Offshore [CIBO],129207,Morocco,"African Bank, European Bank",2021,1
Stanbic IBTC Bank Plc,142782,Nigeria,"African Bank, European Bank",2021,1
Coris Bank International SA,132121,Burkina Faso,,2021,1
First Commercial Bank Singapore,19116,Taiwan,Asian Bank,2021,1
First Rand Bank Limited,129433,South Africa,African Bank,2021,1
Credit Suisse Singapore,26128,Singapore,"Asian Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,1
Bank of Taiwan Singapore,20812,Taiwan,Asian Bank,2021,1
Mauritius Commercial Bank Ltd,18068,Mauritius,"African Bank, European Bank",2021,1
Banco Pichincha,21108,United States,"European Bank, Latin America & Caribbean Bank",2021,1
Mizuho Bank (China) Ltd,111550,China,Asian Bank,2021,1
Union Bank of Nigeria Plc [UBN],53017,Nigeria,"African Bank, European Bank",2021,1
United Bank for Africa Plc [UBA],54082,Nigeria,"African Bank, European Bank",2021,1
First City Monument Bank Plc [FCMB],59242,Nigeria,"African Bank, European Bank",2021,1
Morgan Stanley MUFG Loan Partners LLC,60963,United States,"Asian Bank, Canadian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank",2021,1
Zenith Bank (UK) Ltd,102252,United Kingdom,"African Bank, European Bank",2021,1
Attijariwafa Bank Europe,25429,France,"African Bank, European Bank",2021,1
Attijariwafa Bank,97924,Morocco,"African Bank, European Bank",2021,1
Australia & New Zealand Banking Group Ltd Hong Kong Branch,17715,Hong Kong,"Asian Bank, Australian/New Zealand Bank, Multinational Investment Bank & Financial Services",2021,1
ODDO BHF [fka BHF Bank AG],10686,Germany,"Asian Bank, European Bank",2021,1
Metrics Credit Partners,109353,Australia,"Diversified Financial Services Company, European Bank",2021,1
Clean Energy Finance Corp,109881,Australia,Government Sponsored Lender,2021,1
Banco Bancrea SA,112704,United States,"European Bank, Latin America & Caribbean Bank",2021,1
Hua Nan Commercial Bank Ltd Hong Kong,42674,Hong Kong,"Asian Bank, Australian/New Zealand Bank, Multinational Investment Bank & Financial Services",2021,1
Pemberton Capital Advisors LLP,123112,United Kingdom,"Diversified Financial Services Company, Multinational Investment Bank & Financial Services",2021,1
OP Financial Group,125507,Finland,European Bank,2021,1
Citigroup Global Markets Asia Ltd,26669,Hong Kong,"Asian Bank, Australian/New Zealand Bank, Multinational Investment Bank & Financial Services",2021,1
Fidus Investment Corp,154599,United States,Asian Bank,2021,1
Ardent Joy Opportunity II Ltd,157003,Australia,,2021,1
Banco Base SA Institucion de Banca,157210,United States,"European Bank, Latin America & Caribbean Bank",2021,1
Morgan Stanley Senior Funding Inc,69677,United States,"Canadian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank",2021,1
Banco Del Bajio,21251,Mexico,"European Bank, Latin America & Caribbean Bank",2021,1
Aegon NV,7009,Netherlands,"Asian Bank, European Bank",2021,1
Nomura Capital Partners,143851,Japan,"Japanese Bank, Multinational Investment Bank & Financial Services",2021,1
Nomura Securities International,51969,Japan,"Canadian Bank, Japanese Bank, Multinational Investment Bank & Financial Services, Private Equity",2021,1
Leaders Bank,52630,United States,Canadian Bank,2021,1
Apple Bank for Savings,59494,United States,"Asian Bank, Canadian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank",2021,1
Washington Federal Savings Bank,92959,United States,"Multinational Investment Bank & Financial Services, US Bank",2021,1
Abanca Corporacion Bancaria SA,138727,Spain,European Bank,2021,1
Industrial & Commercial Bank of China (Europe),126584,Netherlands,"Asian Bank, Canadian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,1
Banco de Credito Social Cooperativo SA,140245,Spain,European Bank,2021,1
Toronto Dominion Bank [London],19639,Canada,"Asian Bank, Canadian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,1
Shizuoka Bank Ltd,26427,Japan,"Asian Bank, Japanese Bank",2021,1
Bank of Oklahoma,20992,United States,US Bank,2021,1
ING Belgium SA/NA,45680,Belgium,"Asian Bank, Canadian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,1
Ibercaja,33306,Spain,European Bank,2021,1
Ibercaja [Caja de Ahorros de Zaragoza Aragon y Rioja],45274,Spain,European Bank,2021,1
Metropolitan Tower Life Insurance Company,113793,United States,"European Bank, US Bank",2021,1
Toho Bank Ltd,49035,Japan,"Asian Bank, Japanese Bank",2021,1
ZAO Raiffeisenbank,112634,Russian Federation,"Asian Bank, European Bank",2021,1
PineBridge Investments,57064,United States,"Asset Manager, Diversified Financial Services Company",2021,1
National Bank of Indianapolis,57751,United States,US Bank,2021,1
Kanagawa Bank,74662,Japan,"Asian Bank, Japanese Bank",2021,1
Arvest Bank,90419,United States,US Bank,2021,1
Banca di Credito Cooperativo [BCC],94296,Italy,European Bank,2021,1
Banca March SA,96858,Italy,European Bank,2021,1
BNP Paribas Fortis SA NV,135283,Belgium,European Bank,2021,1
Citibank Tokyo,88800,Japan,"European Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,1
Bastion Funding IV LLC,157000,United States,Multinational Investment Bank & Financial Services,2021,1
Kreissparkasse Tuttlingen,112939,Germany,European Bank,2021,1
Santander Consumer Bank AG,133763,Germany,European Bank,2021,1
Jefferies & Co,45483,United States,"Diversified Financial Services Company, European Bank, Multinational Investment Bank & Financial Services",2021,1
New York Green Bank,125730,United States,"Asian Bank, European Bank, Japanese Bank, US Bank",2021,1
Northern Trust Corp,12941,United States,"European Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,1
Sanfelice 1893 Banca Popolare ScpA.,130015,Italy,European Bank,2021,1
Standard Chartered Plc,11687,United Kingdom,"European Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,1
Eurasian Development Bank [EDB],24714,Kazakhstan,European Bank,2021,1
Banca Monte dei Paschi di Siena SpA [MPS],58826,Italy,European Bank,2021,1
Mediobanca SpA [Banca di Credito Finanziario SpA],95937,Italy,European Bank,2021,1
BPER Banca,151919,Italy,European Bank,2021,1
Emirates NBD PJSC,26060,United Arab Emirates,"European Bank, Middle Eastern Bank",2021,1
Japan International Cooperation Agency,103794,Japan,Development Finance Institution,2021,1
Banque Populaire Grand Ouest,138084,France,European Bank,2021,1
EKF Danmarks Eksportkredit,151161,United States,"European Bank, Government Sponsored Lender",2021,1
Rand Merchant Bank Ltd [RMB],14891,South Africa,African Bank,2021,1
Saudi British Bank JSC [SABB],17441,Saudi Arabia,Middle Eastern Bank,2021,1
Bank of Texas NA,62037,United States,"Asian Bank, Multinational Investment Bank & Financial Services, US Bank",2021,1
Hong Leong Finance Ltd,17789,Singapore,"Asian Bank, Business Corporation",2021,1
Heritage Bank SSB,75373,United States,Canadian Bank,2021,1
Caisse Regionale de Credit Agricole Mutuel Atlantique Vendee SC,137443,France,European Bank,2021,1
Caisse Regionale de Credit Agricole Mutuel de Centre France,98962,France,European Bank,2021,1
African Export-Import Bank [Afreximbank],9744,Egypt,African Bank,2021,1
Credit Mutuel Arkea Group,97676,France,European Bank,2021,1
Amegy Bank NA,49942,United States,"Multinational Investment Bank & Financial Services, US Bank",2021,1
EBN Banco de Negocios SA,154851,Spain,"European Bank, Latin America & Caribbean Bank",2021,1
Nordea Bank Danmark AS,52067,Denmark,European Bank,2021,1
Banco Cooperativo Espanol SA,17297,Spain,"European Bank, Latin America & Caribbean Bank",2021,1
Ares Commercial Finance,129705,United States,,2021,1
Taiju Life Insurance,157052,Japan,"Asian Bank, Insurance Company, Japanese Bank",2021,1
Macquarie Bank Ltd,10661,Australia,"Asian Bank, Canadian Bank, Diversified Financial Services Company, European Bank, Multinational Investment Bank & Financial Services",2021,1
Caisse Regionale de Credit Agricole Mutuel de l'Anjou et du Maine,101842,France,European Bank,2021,1
Credit Mutuel Maine Anjou Basse Normandie,98291,France,European Bank,2021,1
Banque CIC Ouest SA,110417,France,European Bank,2021,1
DNB ASA [ex-DnB NOR Bank ASA],13751,Norway,"Development Finance Institution, European Bank, Multinational Investment Bank & Financial Services",2021,1
Deutsche Bank (China) Ltd,106266,China,"Asian Bank, Australian/New Zealand Bank, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services",2021,1
Wilmington Trust (London) Limited,116418,United Kingdom,"Asian Bank, Australian/New Zealand Bank, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services",2021,1
KfW IPEX-Bank GmbH [Ex-KfW],28487,Germany,"Development Finance Institution, European Bank, Multinational Investment Bank & Financial Services",2021,1
California Bank & Trust,48989,United States,"Diversified Financial Services Company, US Bank",2021,1
Civista Bank,121114,United States,US Bank,2021,1
Industrial & Commercial Bank of China Sichuan,19248,China,Asian Bank,2021,1
Riyad Bank Houston Agency,122250,United States,"African Bank, Asian Bank, Canadian Bank, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services, US Bank",2021,1
Governor & Co of the Bank of Ireland,37325,United States,"European Bank, US Bank",2021,1
VNB New York,132414,United States,"Asian Bank, Multinational Investment Bank & Financial Services, US Bank",2021,1
Jiangsu Gaochun Rural Commercial Bank,132449,China,Asian Bank,2021,1
ICO [Instituto de Credito Oficial],14416,Spain,"European Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,1
Axos Bank,149089,United States,"Asian Bank, Multinational Investment Bank & Financial Services, US Bank",2021,1
International Finance Corporation(IFC),153150,United States,"Development Finance Institution, Government Sponsored Lender, Middle Eastern Bank, Multinational Investment Bank & Financial Services",2021,1
Bank of Communications Jiangsu,18673,China,Asian Bank,2021,1
Bank of Montreal Chicago,54483,United States,"African Bank, Asian Bank, Canadian Bank, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services, US Bank",2021,1
Blackstone Group Inc,48987,United States,"Multinational Investment Bank & Financial Services, Private Equity",2021,1
Nykredit Bank AS,51650,Denmark,"European Bank, Multinational Investment Bank & Financial Services",2021,1
National Bank of Kuwait International,98390,Kuwait,"African Bank, Asian Bank, Canadian Bank, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services, US Bank",2021,1
HDFC Bank Ltd,9968,India,"Asian Bank, Australian/New Zealand Bank, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services",2021,1
Banco BTG Pactual SA,110619,Brazil,"Canadian Bank, European Bank, Latin America & Caribbean Bank",2021,1
Bank of Queensland Ltd,11718,Australia,Australian/New Zealand Bank,2021,1
North Pacific Bank Ltd,120421,Japan,"Asian Bank, Insurance Company, Japanese Bank",2021,1
Jefferies Group Inc,45484,United States,Multinational Investment Bank & Financial Services,2021,1
Banco Consorcio,123861,Chile,"Canadian Bank, European Bank, Latin America & Caribbean Bank",2021,1
Yokohama Kougin Credit Union,133942,Japan,"Asian Bank, Japanese Bank",2021,1
Banco Bice SA,13801,Chile,"Canadian Bank, European Bank, Latin America & Caribbean Bank",2021,1
KCM Capital Partners LLC,140729,United States,Multinational Investment Bank & Financial Services,2021,1
China Minsheng Banking Corp Hong Kong,105649,Hong Kong,"Asian Bank, Australian/New Zealand Bank, European Bank",2021,1
Pentagon Federal Credit Union,153655,United States,Multinational Investment Bank & Financial Services,2021,1
Itau Corpbanca,153860,United States,"Canadian Bank, European Bank, Latin America & Caribbean Bank",2021,1
Banco Internacional,18066,Chile,"Canadian Bank, European Bank, Latin America & Caribbean Bank",2021,1
RHB Islamic Bank,18386,Malaysia,,2021,1
HSBC Australia,14391,Australia,Australian/New Zealand Bank,2021,1
NEC Capital Solutions Ltd,49172,Japan,"Asian Bank, Australian/New Zealand Bank, Diversified Financial Services Company, European Bank",2021,1
Seto Shinkin Bank,49816,Japan,"Asian Bank, Japanese Bank",2021,1
Meiji Yasuda Life Insurance Co,49968,Japan,"Asian Bank, Insurance Company, Japanese Bank",2021,1
Chiba Kogyo Bank,51950,Japan,"Asian Bank, Japanese Bank",2021,1
Hokkoku Bank Ltd,52854,Japan,"Asian Bank, Japanese Bank",2021,1
Shimizu Bank,53186,Japan,"Asian Bank, Japanese Bank",2021,1
First Bank of Toyama,53400,Japan,"Asian Bank, Insurance Company, Japanese Bank",2021,1
AXA Investment Managers UK Ltd,25042,United Kingdom,"European Bank, Multinational Investment Bank & Financial Services",2021,1
Kawasaki Shinkin Bank,56880,Japan,Asian Bank,2021,1
Yokohama Shinkin,80394,Japan,"Asian Bank, Japanese Bank",2021,1
Cassa Depositi e Prestiti SpA [CDP],86438,Italy,European Bank,2021,1
Banca Popolare di Sondrio SCRL [BPS],89195,Italy,European Bank,2021,1
Development Bank of Singapore Ltd [DBS],10853,Singapore,"Asian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,1
UBS Investment Bank,12617,Switzerland,"European Bank, Multinational Investment Bank & Financial Services",2021,1
Shawbrook Bank Ltd,118471,United Kingdom,,2021,1
Thurgauer Kantonalbank (TKB),13140,Switzerland,"European Bank, Multinational Investment Bank & Financial Services",2021,1
First Commercial Bank Macau,103864,Macao,Asian Bank,2021,1
Cathay Bank,52281,United States,US Bank,2021,1
Luzerner Kantonalbank,15929,Germany,"European Bank, Multinational Investment Bank & Financial Services",2021,1
Bank Sinopac Macau,34388,Macao,Asian Bank,2021,1
Basellandschaftliche Kantonalbank,25420,Switzerland,"European Bank, Multinational Investment Bank & Financial Services",2021,1
Valiant Banken [Valiant Bank],31235,Switzerland,"European Bank, Multinational Investment Bank & Financial Services",2021,1
Instituto Catalan de Finanzas [ICF],45234,Spain,European Bank,2021,1
Deutsche Bank Securities Inc,50214,United States,"African Bank, Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Japanese Bank, Latin America & Caribbean Bank, Multinational Investment Bank & Financial Services, US Bank",2021,1
Clydesdale Bank Plc,15994,United Kingdom,"Asian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,1
Otkritie Holding JSC,116579,Russian Federation,European Bank,2021,1
Bank of China Xuzhou,18874,China,Asian Bank,2021,1
Asian Infrastructure Investment Bank [AIIB],119141,China,"Asian Bank, Diversified Financial Services Company, European Bank",2021,1
ICBC (IC) Ltd,31097,Hong Kong,Asian Bank,2021,1
Bank of Punjab,13439,Pakistan,,2021,1
UK Export Finance [UKEF],135430,United Kingdom,"European Bank, Government Sponsored Lender, Multinational Investment Bank & Financial Services",2021,1
Nationwide Bank,136488,United States,"Asian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,1
Citibank Taipei,26934,Taiwan,Asian Bank,2021,1
Export Import Bank of the United States,14099,United States,Export-Import Bank/ECA,2021,1
OceanFirst Bank,142353,United States,"European Bank, Middle Eastern Bank, US Bank",2021,1
Oesterreichische Entwicklungsbank AG (OeEB),57603,Austria,"Asian Bank, Diversified Financial Services Company, European Bank",2021,1
Ithmaar Bank,158234,Bahrain,European Bank,2021,1
Ahli United Bank BSC [AUB],17099,Bahrain,Middle Eastern Bank,2021,1
IIFCL,23838,India,"Asian Bank, Diversified Financial Services Company, European Bank",2021,1
L&T Infrastructure Finance Corp,29067,India,"Asian Bank, Diversified Financial Services Company, European Bank",2021,1
Pak Kuwait Investment Bank,33745,Pakistan,,2021,1
HSBC Bank Egypt SAE,121245,Egypt,"African Bank, European Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services",2021,1
Aomori Bank Ltd,50078,Japan,"Asian Bank, Japanese Bank",2021,1
Hermes Kreditversicherungs AG [Hermes],31167,Germany,Export-Import Bank/ECA,2021,1
Tsukuba Bank,56857,Japan,"Asian Bank, Japanese Bank",2021,1
Intesa Sanpaolo SpA New York Branch,103822,United States,"African Bank, Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Japanese Bank, Latin America & Caribbean Bank, Multinational Investment Bank & Financial Services, US Bank",2021,1
Nedbank Ltd London,12808,United Kingdom,"African Bank, European Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services",2021,1
Indorama Ventures Public Co Ltd,105920,Thailand,,2021,1
Bayerische Landesbank GZ,10860,Germany,"European Bank, Japanese Bank, US Bank",2021,1
Royal Bank of Scotland Plc [RBS],11307,United Kingdom,European Bank,2021,1
Bank of China Seoul,39769,China,,2021,1
Old Mutual Life Assurance Company,121601,United States,African Bank,2021,1
Industrial & Commercial Bank of China Seoul,101620,South Korea,,2021,1
Banque Populaire Auvergne Rhone Alpes,129921,France,European Bank,2021,1
United Overseas Bank Seoul,46258,Singapore,,2021,1
FirstRand Bank Ltd,9253,South Africa,African Bank,2021,1
OCBC Bank Seoul,101323,South Korea,,2021,1
Wilmington Trust National Association,109182,United States,"Diversified Financial Services Company, Private Equity",2021,1
Shikoku Bank,50064,Japan,"Asian Bank, Japanese Bank",2021,1
Sumitomo Mitsui Banking Corp Seoul,101136,South Korea,,2021,1
Caisse Regionale de Credit Agricole Sud Rhone Alpes,100809,France,European Bank,2021,1
BNP Paribas Seoul,98349,South Korea,,2021,1
Migdal Insurance Company,98884,Israel,"European Bank, Insurance Company",2021,1
CIC Lyonnaise de Banque SA,110419,France,European Bank,2021,1
Flushing Bank,105086,United States,US Bank,2021,1
CIBC [Canadian Imperial Bank of Commerce],12302,Canada,"Canadian Bank, Multinational Investment Bank & Financial Services, US Bank",2021,1
Bankers Trust Co,16736,United States,"Canadian Bank, US Bank",2021,1
Montgomery Bank,110493,United States,"Canadian Bank, US Bank",2021,1
MVB Bank Inc,121719,United States,"Asian Bank, US Bank",2021,1
Muzinich & Co,124101,United States,"Diversified Financial Services Company, European Bank, Multinational Investment Bank & Financial Services",2021,1
Bankwell Financial Group,144069,United States,"Asian Bank, US Bank",2021,1
Jiangsu Jiangnan Rural Commercial Bank Co Ltd,152088,China,Asian Bank,2021,1
Solera Bank,152803,United States,US Bank,2021,1
Cliffwater LLC,156754,United States,"Asian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank",2021,1
Blue Owl Capital Inc,162620,United States,"Asset Manager, Canadian Bank, US Bank",2021,1
Dime Community Bank,167787,United States,US Bank,2021,1
Everbank NA,183900,United States,US Bank,2021,1
TCF Financial Corp,23887,United States,"Canadian Bank, US Bank",2021,1
ING Bank NV Hongkong Branch,12715,Hong Kong,"Asian Bank, European Bank",2021,1
Alberta Treasury Branches,33197,Canada,"Canadian Bank, Diversified Financial Services Company, Multinational Investment Bank & Financial Services, US Bank",2021,1
HSBC Bank Canada,13264,Canada,"Asian Bank, Canadian Bank, Diversified Financial Services Company, Multinational Investment Bank & Financial Services, US Bank",2021,1
Naganoken Shinkumi,44039,Japan,"Asian Bank, Japanese Bank",2021,1
Nagano Bank,50176,Japan,"Asian Bank, Japanese Bank",2021,1
Investors Bank & Trust Co,50765,United States,US Bank,2021,1
Taiko Bank,51680,Japan,"Asian Bank, Japanese Bank",2021,1
SBJ Bank,55593,Japan,"Asian Bank, Japanese Bank",2021,1
Monte Paschi Banque SA [MPB],100516,France,"Diversified Financial Services Company, European Bank, Multinational Investment Bank & Financial Services",2021,1
Dime Commercial Corp,66742,United States,US Bank,2021,1
Sanjo Shinkin Bank,76403,Japan,"Asian Bank, Japanese Bank",2021,1
Niigata Kenshinren,78448,Japan,"Asian Bank, Japanese Bank",2021,1
Cambridge Savings Bank,79756,United States,US Bank,2021,1
WSFS Bank,80687,United States,US Bank,2021,1
Wilmington Savings Fund Society,87204,United States,US Bank,2021,1
Bank Hapolin,97262,Israel,"Asian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank",2021,1
Bank Leumi Trust,68336,United States,US Bank,2021,1
Israel Discount Bank of New York Inc [IDBNY],52643,United States,"Asian Bank, US Bank",2021,1
CTBC Bank Singapore,117394,Singapore,"Asian Bank, European Bank, Multinational Investment Bank & Financial Services",2021,1
Situs Asset Management Ltd,114252,United States,"Asset Manager, European Bank, Japanese Bank",2021,1
Bank SinoPac Offshore Banking Unit,15336,Taiwan,"Asian Bank, European Bank, Multinational Investment Bank & Financial Services",2021,1
Toyota Shinkin Bank,51774,Japan,"Asian Bank, Japanese Bank",2021,1
Tama Shinkin Bank,57714,Japan,"Asian Bank, Japanese Bank",2021,1
Siemens Bank Singapore,135578,Singapore,"Asian Bank, European Bank, Multinational Investment Bank & Financial Services",2021,1
Toyohashi Shinkin Bank,77247,Japan,"Asian Bank, Japanese Bank",2021,1
Woori Bank Hong Kong,40843,Hong Kong,"Asian Bank, European Bank, Multinational Investment Bank & Financial Services",2021,1
Woori Bank Singapore,46825,Singapore,"Asian Bank, European Bank, Multinational Investment Bank & Financial Services",2021,1
Arab Banking Corp BSC [ABC],5659,Bahrain,Middle Eastern Bank,2021,1
Gulf International Bank BSC [GIB],6893,Bahrain,Middle Eastern Bank,2021,1
Kitakyushu Bank Ltd,102760,Japan,"Asian Bank, Government Sponsored Lender, Japanese Bank",2021,1
Compass Bank,38705,United States,US Bank,2021,1
ServisFirst Bank,55409,United States,US Bank,2021,1
Century Bank,89600,United States,US Bank,2021,1
VTB Bank JSC,9164,Russian Federation,European Bank,2021,1
Alliance Partners,109377,United States,"Asset Manager, Japanese Bank, US Bank",2021,1
Teachers Insurance and Annuity Association of America,133379,United States,"Japanese Bank, US Bank",2021,1
Centennial Bank,181472,United States,"Japanese Bank, US Bank",2021,1
China Bohai Bank,18861,China,Asian Bank,2021,1
Centennial Bank Holdings Inc,49596,United States,"Asset Manager, Japanese Bank, US Bank",2021,1
Oita Bank,49801,Japan,"Asian Bank, Japanese Bank",2021,1
Riyadh Bank,58009,United States,Middle Eastern Bank,2021,1
Fukuho Bank Ltd,88255,Japan,"Asian Bank, Japanese Bank",2021,1
Societe Generale Corporate and Investment Banking [SG CIB],120949,France,"Asian Bank, European Bank, Multinational Investment Bank & Financial Services",2021,1
Credit Europe Bank NV,30563,Netherlands,"European Bank, Multinational Investment Bank & Financial Services",2021,1
Credit Mutuel Credit Industriel et Commercial SA [CM-CIC],86914,France,"Asian Bank, European Bank, Multinational Investment Bank & Financial Services",2021,1
Neuberger Berman Group LLC,103336,United States,"Asset Manager, Multinational Investment Bank & Financial Services",2021,1
Bank of China Huizhou,112974,China,Asian Bank,2021,1
Bank of China Jinhua,134828,China,Asian Bank,2021,1
Banque Populaire Val de France,99052,France,European Bank,2021,1
CAJAMAR Caja Rural Sociedad Cooperativa de Credito,14065,Spain,European Bank,2021,1
JP Morgan Chase Bank NA [London],14157,United Kingdom,"African Bank, European Bank, Multinational Investment Bank & Financial Services",2021,1
ABSA Bank Ltd [South Africa],14904,South Africa,African Bank,2021,1
Wheaton Bank & Trust,113380,United States,"Canadian Bank, Multinational Investment Bank & Financial Services, US Bank",2021,1
Neuberger Berman Inc,42632,United States,"Asset Manager, Multinational Investment Bank & Financial Services",2021,1
Goldman Sachs Mortgage Co,122529,United States,"Asian Bank, Australian/New Zealand Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank",2021,1
Bridge Bank NA,47678,United States,"Multinational Investment Bank & Financial Services, US Bank",2021,1
Brown Brothers Harriman & Co,77773,United States,"Canadian Bank, Multinational Investment Bank & Financial Services, US Bank",2021,1
Investec Bank Ltd [South Africa],7050,South Africa,African Bank,2021,1
Nedbank Ltd,9573,South Africa,African Bank,2021,1
Fubon Bank (China) Co Ltd,115186,China,Asian Bank,2021,1
China Minsheng Banking Corp Shanghai,39225,China,Asian Bank,2021,1
Nordic Investment Bank,16197,Finland,European Bank,2021,1
AfrAsia Bank Ltd,19645,Mauritius,"African Bank, Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services",2021,1
Bank Al Habib,22783,Pakistan,"African Bank, Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services",2021,1
Arab Bank Plc,9245,Jordan,"African Bank, Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services",2021,1
Wilmington Trust Co,1666,United States,"European Bank, US Bank",2021,1
Daito Bank,51227,Japan,"Asian Bank, Japanese Bank",2021,1
Starwood Capital Group,57051,United States,,2021,1
Nissay Leasing Co Ltd,62639,Japan,"Asian Bank, Japanese Bank",2021,1
Union de Banques Arabes et Francaises [UBAF],97567,France,"African Bank, Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services",2021,1
Sumitomo Mitsui Trust Bank Singapore,104435,Singapore,"Asian Bank, Australian/New Zealand Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,1
Scotiabank Ireland,28241,Ireland,"Asian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,1
State Export-Import Bank of Ukraine OJSC [Ukreximbank],44464,Ukraine,"Asian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,1
Bank of China Jakarta,94563,Indonesia,"Asian Bank, Australian/New Zealand Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,1
Industrial & Commercial Bank of China Jiangsu,13967,China,Asian Bank,2021,1
Citibank NA Jakarta Branch,97115,Indonesia,"Asian Bank, Australian/New Zealand Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,1
Standard Chartered Bank Jakarta,15501,United Kingdom,"Asian Bank, Australian/New Zealand Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,1
BPER Banca SpA,151919,Italy,"Asian Bank, Canadian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,1
Payton Capital Ltd,157407,Australia,,2021,1
XCMG Finance Co Ltd,158440,China,"Asian Bank, Other",2021,1
Perpetual Corporate Trust Ltd,109041,Australia,"Australian/New Zealand Bank, Canadian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,1
Aeon Bank,109397,Japan,"Asian Bank, Japanese Bank",2021,1
Kita-Nippon Bank,42643,Japan,"Asian Bank, Japanese Bank",2021,1
Mizuho Bank Europe NV,135163,Netherlands,"Asian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,1
Development Bank of the Philippines,48521,Philippines,Asian Bank,2021,1
Kagawa Bank,53136,Japan,"Asian Bank, Japanese Bank",2021,1
